Merchantnumber,recency,frequency,monetary_value
62006362000752,2,24,421526004
62006362000753,2,43,67267504
62006362000757,1,22,40629504
62006362000758,26,1,1004
62006362000759,0,46,141531004
62006362000760,3,22,2437549504
62006362000767,2,92,14670348109
62006362000769,4,11,47045000
62006362000773,1,33,560411004
62006362000779,0,531,437725204
62006362000787,1,206,345501004
62006362000790,1,108,80762007
62006362000799,2,43,39401004
62006362000802,0,337,292364004
62006362000814,1,208,98928004
62006362000815,1,113,178371004
62006362000824,2,27,1122151004
62006362000827,0,151,1135691004
62006362000831,0,48,15319004
62006362000833,6,20,16433012
62006362000837,5,9,65551004
62006362000863,1,51,827193004
62006362000869,18,1,1004
62006362000870,9,7,4824016
62006362000872,8,2,2008
62006362000878,1,58,769281004
62006362000902,0,89,134310504
62006362000912,0,7,6951004
62006362000913,2,25,2025001232
62006362000925,1,11,40021004
62006362000940,13,4,8673016
62006362000948,0,8,23041004
62006362000962,1,9,499001004
62006362000963,1,44,81761004
62006362000964,4,16,49592257
62006362000969,13,1,1004
62006362000970,2,9,42811004
62006362000987,15,2,2251004
62006362001000,1,6,17442008
62006362001001,2,31,142986004
62006362001012,0,34,35057004
62006362001017,5,2,10001004
62006362001018,0,3,11851004
62006362001024,17,14,452891004
62006362001025,1,43,399141004
62006362001040,0,96,74026004
62006362001072,9,26,130671004
62006362001099,6,3,573000000
62006362001112,0,217,40863004
62006362001113,0,389,148552592
62006362001114,0,632,1120370804
62006362001116,0,5,36201004
62006362001143,16,1,1004
62006362001144,0,421,47805004
62006362001149,12,6,156481004
62006362001150,2,34,5698959004
62006362001157,1,1,110000
62006362001161,2,28,540991004
62006362001162,2,13,500421004
62006362001164,2,26,1014581004
62006362001166,3,55,329251004
62006362001167,2,2,5300000
62006362001176,8,12,575002008
62006362001177,3,1,240000
62006362001180,1,83,245980004
62006362001201,1,256,98082012
62006362001213,22,1,1004
62006362001227,1,49,1386031004
62006362001235,19,3,621004
62006362001237,0,93,71831004
62006362001239,1,37,13001004
62006362001241,4,45,82119004
62006362001249,3,84,4537004
62006362001252,0,80,46631004
62006362001261,8,17,19234004
62006362001262,2,308,319869912
62006362001275,23,1,1004
62006362001280,9,4,2306364
62006362001281,1,17,634663008
62006362001285,3,148,157731004
62006362001319,10,10,12731004
62006362001320,3,9,62301004
62006362001334,20,1,1004
62006362001350,22,2,271004
62006362001368,0,175,904361004
62006362001389,1,47,228881004
62006362001394,1,152,90561004
62006362001398,0,522,176136427
62006362001400,1,22,190004
62006362001404,1,5,771004
62006362001408,1,40,415990000
62006362001425,0,30,246701004
62006362001431,5,7,12531004
62006362001445,20,1,1004
62006362001454,1,15,445621004
62006362001457,6,1,1004
62006362001459,3,4,30071004
62006362001467,19,4,110001004
62006362001470,2,42,57871004
62006362001472,30,1,1004
62006362001478,0,73,31972012
62006362001485,0,502,442520004
62006362001506,0,16,4511004
62006362001525,8,2,201004
62006362001534,5,23,3953012
62006362001546,7,3,20521004
62006362001548,8,1,1004
62006362001551,15,7,12101004
62006362001553,5,26,1232230004
62006362001567,1,23,24710000
62006362001568,3,15,50296004
62006362001570,1,529,152228798
62006362001571,1,2,1001004
62006362001583,1,14,248607004
62006362001585,0,62,7758504
62006362001587,1,64,49811004
62006362001598,1,7,1378004
62006362001602,1,138,58721004
62006362001618,0,8,2631004
62006362001627,0,73,62234004
62006362001636,0,13,37991799
62006362001641,1,19,144681004
62006362001656,2,8,2520001004
62006362001658,23,1,1004
62006362001664,0,54,903331004
62006362001668,4,31,341493074
62006362001672,10,4,1091004
62006362001673,30,1,1004
62006362001678,0,31,38336004
62006362001687,8,18,60531004
62006362001690,0,68,7811004
62006362001691,2,6,48601004
62006362001693,20,1,1004
62006362001715,1,5,2446004
62006362001721,2,38,34331004
62006362001725,0,186,223530008
62006362001728,1,18,5326004
62006362001737,2,5,1051004
62006362001743,0,215,26506004
62006362001747,0,80,9062504
62006362001855,1,18,29361004
62006362001864,0,62,95401004
62006362001870,17,69,926401004
62006362001871,4,2,2011
62006362001883,5,27,21511004
62006362001886,13,2,2008
62006362001890,3,50,3302008
62006362001891,1,110,41811004
62006362001896,5,4,1411004
62006362001897,25,1,1004
62006362001933,2,14,12581004
62006362001941,3,21,1338171004
62006362001943,6,14,591004
62006362001951,24,1,1004
62006362001952,1,19,366871004
62006362001957,0,101,144654020
62006362001963,4,35,341004
62006362001978,0,80,49849004
62006362001983,1,25,425819601
62006362001988,0,137,21579504
62006362001991,0,516,251671004
62006362002006,26,1,1004
62006362002020,17,88,81881004
62006362002021,8,19,980000000
62006362002027,10,66,176614016
62006362002036,1,45,85801004
62006362002038,5,7,1326004
62006362002039,30,7,4201004
62006362002050,0,29,44001004
62006362002055,0,92,18808004
62006362002073,5,1,1004
62006362002075,12,3,1751004
62006362002091,2,30,1639012
62006362002099,7,33,8501004
62006362002101,1,28,1142371004
62006362002102,0,1111,1674477454
62006362002104,1,18,322741004
62006362002105,1,25,113039742
62006362002112,5,9,326681004
62006362002128,0,221,100062012
62006362002132,1,13,4301004
62006362002133,0,57,11642012
62006362002138,2,7,76401004
62006362002146,2,9,3061004
62006362002149,1,86,47911004
62006362002150,1,83,14653504
62006362002155,0,276,144727004
62006362002156,23,1,1004
62006362002181,2,41,29731004
62006362002207,2,5,190000000
62006362002212,21,5,3241004
62006362002213,1,8,19641004
62006362002221,3,46,7351004
62006362002222,17,1,1004
62006362002224,25,2,2008
62006362002234,2,48,6687004
62006362002246,0,63,8781004
62006362002248,17,18,19056004
62006362002249,2,41,96232004
62006362002251,7,30,1101004
62006362002254,3,20,18561004
62006362002256,25,2,5501004
62006362002260,0,47,50791004
62006362002264,3,14,24116004
62006362002286,13,9,15641004
62006362002295,4,2,2011
62006362002296,0,10,194201004
62006362002319,3,94,28051004
62006362002332,1,2,11004
62006362002335,0,344,20110000
62006362002337,1,46,11220004
62006362002352,0,74,2119201004
62006362002354,2,5,530001004
62006362002355,3,1,1004
62006362002356,2,32,4239327170
62006362002360,0,460,290146004
62006362002362,3,5,195151004
62006362002363,16,1,1004
62006362002368,1,53,14586001004
62006362002377,0,55,24111004
62006362002385,26,1,1004
62006362002389,20,1,1004
62006362002390,2,90,144193000
62006362002392,18,1,1004
62006362002393,1,93,1905009000
62006362002394,1,108,1844996504
62006362002395,4,45,604331004
62006362002398,1,176,34674028
62006362002402,1,120,160791364
62006362002419,16,2,101004
62006362002422,2,33,880291004
62006362002423,2,57,1152066004
62006362002431,1,97,2386152008
62006362002447,1,24,86301004
62006362002448,1,41,259901004
62006362002464,10,79,26930000
62006362002466,0,85,19056004
62006362002497,4,8,42501004
62006362002502,10,6,65321004
62006362002506,0,158,414911004
62006362002511,23,2,74501004
62006362002540,1,10,91004
62006362002541,0,50,8346004
62006362002551,0,16,4230109
62006362002574,0,101,15711504
62006362002575,1,52,18843504
62006362002595,12,1,1004
62006362002597,1,27,2214004
62006362002608,3,12,564001004
62006362002609,9,32,204651004
62006362002613,9,1,1004
62006362002624,2,3,36001004
62006362002629,1,97,418435204
62006362002630,30,1,20000
62006362002640,24,2,2008
62006362002647,2,5,26461004
62006362002656,25,1,1004
62006362002681,2,48,53982004
62006362002683,0,39,419660782
62006362002687,3,6,10104012
62006362002690,0,94,877102004
62006362002691,0,246,2034273592
62006362002694,2,18,10392004
62006362002696,27,1,1004
62006362002710,0,130,111351004
62006362002721,0,93,214071004
62006362002730,1,185,179511004
62006362002733,1,67,18281004
62006362002744,3,17,12339004
62006362002751,0,13,18211004
62006362002765,0,81,13471004
62006362002774,1,126,101591004
62006362002782,2,33,32801004
62006362002783,6,85,122776004
62006362002786,1,30,106491004
62006362002788,2,11,35502012
62006362002806,26,2,2000
62006362002813,1,19,219623250
62006362002815,2,35,25202004
62006362002817,0,27,9811004
62006362002818,1,21,91727720
62006362002819,4,6,332004
62006362002830,1,65,33887999
62006362002831,7,6,651004
62006362002833,0,80,2148649004
62006362002836,10,1,30000
62006362002840,0,43,5196004
62006362002841,12,11,2751004
62006362002846,1,64,69332004
62006362002847,0,3655,852771010
62006362002849,1,12,6674004
62006362002851,20,19,1105004
62006362002854,6,16,18891004
62006362002872,2,13,16470004
62006362002882,0,61,87281004
62006362002885,16,1,1004
62006362002889,1,6,3501004
62006362002903,24,2,6901004
62006362002909,1,135,82948004
62006362002911,2,12,271451004
62006362002920,1,25,1939581004
62006362002924,1,99,984278504
62006362002927,24,1,1004
62006362002930,1,27,183001004
62006362002947,3,15,29891004
62006362002950,0,145,437242012
62006362002961,7,6,50241004
62006362002962,10,4,34300000
62006362002965,0,115,175131004
62006362002979,1,98,133831004
62006362002998,0,49,70603010
62006362003007,8,124,231083013
62006362003010,0,37,438556004
62006362003027,1,69,231315204
62006362003031,0,33,74451004
62006362003038,1,13,519004
62006362003052,0,138,37566004
62006362003054,0,98,225187004
62006362003056,0,625,775964013
62006362003068,0,105,7292009
62006362003072,0,281,16667504
62006362003101,0,124,97946004
62006362003102,7,45,1111001004
62006362003103,25,1,1003
62006362003106,1,53,47031004
62006362003111,0,98,23430004
62006362003126,13,16,27289004
62006362003127,0,212,19647008
62006362003128,0,82,76328409
62006362003129,1,122,605294004
62006362003139,0,25,4661004
62006362003143,0,83,39278004
62006362003156,1,60,7106004
62006362003157,1,103,35361004
62006362003169,0,42,61132012
62006362003170,1,25,2951004
62006362003182,23,1,1004
62006362003189,11,2,2005
62006362003198,1,2,21004
62006362003204,2,45,16401004
62006362003218,1,28,3839004
62006362003223,1,40,24671004
62006362003230,15,1,1004
62006362003243,0,724,52383508
62006362003271,0,60,88231004
62006362003305,1,19,4385004
62006362003318,0,478,118121004
62006362003326,2,15,2731004
62006362003327,0,125,58901004
62006362003329,1,30,229151004
62006362003335,27,1,1004
62006362003371,20,2,2011
62006362003381,0,81,101382004
62006362003384,0,44,8896004
62006362003399,1,298,52833604
62006362003400,1,131,56814477
62006362003402,1,34,56877004
62006362003428,0,27,54731004
62006362003449,2,39,25539798
62006362003460,2,5,20001004
62006362003473,1,200,2379341004
62006362003481,6,2,2012
62006362003484,17,2,501004
62006362003495,0,24,1330507008
62006362003500,0,56,94771004
62006362003504,0,10,32051004
62006362003511,0,28,5021004
62006362003512,1,112,31881004
62006362003515,3,17,107498004
62006362003516,1,11,13563012
62006362003525,24,1,1004
62006362003527,7,4,21991004
62006362003533,1,57,44627308
62006362003535,2,115,189270004
62006362003540,4,19,697241004
62006362003543,3,13,4202104
62006362003544,1,36,6831004
62006362003552,2,19,455301004
62006362003562,13,3,16001004
62006362003576,1,9,7406004
62006362003597,8,2,301004
62006362003601,0,154,252221004
62006362003602,2,1,1004
62006362003611,1,30,3329004
62006362003617,2,6,410000
62006362003627,0,328,193394004
62006362003629,13,2,51004
62006362003639,18,15,8651004
62006362003642,1,21,30251004
62006362003652,0,47,57916004
62006362003656,19,1,1004
62006362003657,0,124,254351004
62006362003663,20,1,1004
62006362003666,2,13,1351004
62006362003669,0,41,11052004
62006362003683,2,34,3781004
62006362003686,4,23,10041004
62006362003690,0,76,35856004
62006362003692,4,21,4121004
62006362003707,0,49,11491004
62006362003709,1,2,11004
62006362003713,3,261,36401004
62006362003718,0,117,49831004
62006362003749,5,69,12676004
62006362003750,16,4,111301004
62006362003774,1,2,11004
62006362003775,1,2,11004
62006362003793,2,11,3081004
62006362003795,13,3,55002009
62006362003802,1,156,419917004
62006362003804,22,1,1004
62006362003807,1,1113,363278756
62006362003810,26,1,1004
62006362003813,12,1,1004
62006362003817,0,148,6312104
62006362003818,1,18,65721004
62006362003827,4,18,13082004
62006362003832,1,24,10081004
62006362003837,8,1,1004
62006362003846,7,7,201392008
62006362003853,0,186,161275000
62006362003864,0,20,13990000
62006362003878,0,122,113941004
62006362003879,1,11,5931004
62006362003891,2,21,18321004
62006362003895,8,14,2056004
62006362003896,1,107,244441004
62006362003904,4,336,96829004
62006362003908,1,48,18158004
62006362003910,0,101,92032504
62006362003920,1,109,22591004
62006362003929,3,2,49001004
62006362003930,7,37,18871004
62006362003932,0,93,36333013
62006362003933,16,64,23791004
62006362003934,19,35,8321004
62006362003938,0,77,49531004
62006362003942,0,146,238161004
62006362003949,2,34,193681004
62006362003960,1,118,295205000
62006362003970,1,247,31070504
62006362003986,12,1,1004
62006362003993,13,4,135002012
62006362003994,1,12,2409001000
62006362003998,1,79,333471004
62006362004000,1,2,1601004
62006362004008,0,147,93321004
62006362004019,1,69,1393828366
62006362004024,1,2,11004
62006362004032,1,1,1004
62006362004033,3,76,177249754
62006362004040,3,2,211004
62006362004041,1,39,170132008
62006362004053,1,10,41033004
62006362004056,1,94,346152679
62006362004058,1,401,1891539000
62006362004067,8,1,1004
62006362004086,0,1072,546020004
62006362004087,0,36,152601004
62006362004093,3,159,96491004
62006362004114,1,17,6214004
62006362004119,1,138,56456704
62006362004138,20,1,1004
62006362004148,0,142,132126004
62006362004151,20,1,1004
62006362004160,0,186,31443004
62006362004173,1,1,1004
62006362004174,1,149,49615004
62006362004177,1,209,67781004
62006362004191,2,12,49772009
62006362004192,1,154,93541004
62006362004209,1,119,293141004
62006362004211,5,10,52348004
62006362004224,6,43,971004
62006362004233,1,22,36292008
62006362004237,8,7,1511004
62006362004247,1,16,164291004
62006362004248,1,21,15981004
62006362004252,1,6,101912654
62006362004254,1,92,133826004
62006362004256,17,3,201004
62006362004258,0,161,11683004
62006362004262,4,4,12921004
62006362004270,1,32,6871004
62006362004275,0,1,1004
62006362004287,1,116,27439004
62006362004288,3,17,8051004
62006362004296,0,122,76611004
62006362004311,3,22,20460008
62006362004315,13,12,2599000000
62006362004332,1,53,18011004
62006362004341,1,74,25401004
62006362004342,0,45,7218004
62006362004344,2,20,6401004
62006362004347,30,1,1004
62006362004362,26,13,4620000
62006362004364,0,28,233780000
62006362004372,1,294,206207524
62006362004376,2,34,556630054
62006362004405,1,20,172908004
62006362004406,0,247,163206004
62006362004410,2,9,46231004
62006362004413,0,33,3161004
62006362004421,1,130,71571004
62006362004425,1,62,15171004
62006362004427,1,22,85812008
62006362004434,0,5,44021004
62006362004453,0,33,7166004
62006362004456,1,153,67717008
62006362004462,15,6,521004
62006362004490,3,48,3773004
62006362004493,1,26,4121004
62006362004495,1,8,297004
62006362004502,1,82,16521004
62006362004504,0,90,92696004
62006362004505,0,86,61086004
62006362004509,16,17,7017000
62006362004514,1,34,30210000
62006362004517,1,69,19791504
62006362004518,0,302,22538004
62006362004523,0,285,81844018
62006362004525,1,68,9071004
62006362004542,1,63,16407597
62006362004543,1,2,11004
62006362004550,0,26,15471004
62006362004571,2,12,1931004
62006362004575,2,52,35131004
62006362004587,2,16,112400404
62006362004593,2,4,203504
62006362004597,8,4,10701004
62006362004599,2,14,439201004
62006362004608,0,16,30121004
62006362004626,1,4,219352012
62006362004638,2,23,122901004
62006362004642,1,21,1366004
62006362004643,0,151,43674004
62006362004654,0,11,60836004
62006362004670,0,6,283001004
62006362004672,1,71,13243504
62006362004680,1,50,85485004
62006362004689,0,24,17216004
62006362004691,1,43,45847009
62006362004701,1,84,36181504
62006362004703,2,70,48941004
62006362004709,4,2,301004
62006362004723,6,3,3009
62006362004734,7,165,32882698
62006362004747,3,14,33207004
62006362004749,1,63,536855004
62006362004751,10,36,705102504
62006362004766,3,45,587251004
62006362004772,4,16,421854000
62006362004779,1,80,390181004
62006362004781,1,47,19461004
62006362004782,1,51,73992004
62006362004793,1,223,85067004
62006362004797,12,3,1041004
62006362004799,0,27,3184004
62006362004803,5,8,11699004
62006362004804,4,15,168729004
62006362004815,11,23,6283004
62006362004816,2,28,63001804
62006362004818,1,49,35747004
62006362004819,5,21,311476004
62006362004824,1,30,48423004
62006362004830,1,18,1396004
62006362004853,0,1,1004
62006362004866,0,82,34316004
62006362004867,20,1,1004
62006362004870,8,4,14901004
62006362004880,1,101,70881004
62006362004881,8,22,97341004
62006362004913,23,1,1004
62006362004927,1,19,422746004
62006362004928,17,6,6106004
62006362004935,4,2,100001004
62006362004937,3,15,85000000
62006362004941,1,8,4733016
62006362004958,1,40,49021004
62006362004962,4,7,12831004
62006362004974,6,33,41812010
62006362004977,1,1,1004
62006362004978,4,2,1150000
62006362004982,19,3,3016
62006362004985,0,95,72430004
62006362004990,17,1,1004
62006362004991,1,49,3883883
62006362004998,1,6,5601004
62006362005000,1,2,11004
62006362005003,11,19,46381004
62006362005006,0,342,78651004
62006362005007,0,67,388441004
62006362005010,6,11,406221004
62006362005012,2,10,1209133149
62006362005015,1,29,101452012
62006362005017,15,12,17752012
62006362005018,1,46,310122012
62006362005027,4,27,56722012
62006362005028,18,6,415402012
62006362005044,1,20,18972008
62006362005056,3,87,7602008
62006362005077,1,19,1761004
62006362005080,0,100,99516004
62006362005083,0,17,4406004
62006362005084,2,24,34836004
62006362005085,0,64,15201004
62006362005088,11,1,1004
62006362005092,0,21,5204004
62006362005101,0,244,162761004
62006362005106,0,157,53180004
62006362005124,23,2,2012
62006362005133,0,207,143537046
62006362005142,2,24,5446004
62006362005148,1,18,12133784
62006362005159,1,55,70943004
62006362005162,6,3,3009
62006362005168,1,166,60086004
62006362005181,1,46,96851004
62006362005183,13,3,7001004
62006362005189,0,76,3812004
62006362005224,0,8,395001004
62006362005228,2,15,313861004
62006362005237,10,3,325001004
62006362005246,1,10,11371004
62006362005250,7,4,2601004
62006362005254,1,40,3569009
62006362005257,1,107,36376004
62006362005259,6,16,2751004
62006362005267,4,40,2170704
62006362005277,13,307,290624004
62006362005285,1,79,63041004
62006362005287,1,50,17176004
62006362005305,1,25,29206004
62006362005307,1,60,87166004
62006362005309,9,6,28251004
62006362005313,1,62,17931004
62006362005342,8,4,4020
62006362005347,0,1,1004
62006362005348,1,3,18201004
62006362005353,8,3,960000
62006362005356,2,122,26255509
62006362005364,19,3,20001004
62006362005372,1,60,135391004
62006362005379,1,110,110121004
62006362005385,1,174,81220004
62006362005387,23,24,7186004
62006362005402,2,40,13081004
62006362005408,0,5,18001004
62006362005409,1,77,13335012
62006362005425,6,3,191004
62006362005432,4,9,2165004
62006362005433,0,67,31411004
62006362005452,0,170,123291004
62006362005455,3,9,190911004
62006362005460,3,29,165880000
62006362005466,17,2,1001004
62006362005473,0,2370,364219492
62006362005475,0,62,72006004
62006362005494,25,1,1004
62006362005497,7,6,589950000
62006362005514,25,1,1004
62006362005525,0,210,113603004
62006362005534,6,30,78251004
62006362005535,6,10,93411004
62006362005558,1,210,36754009
62006362005561,2,59,125151004
62006362005569,1,12,697801004
62006362005573,3,15,34751004
62006362005579,0,78,43731004
62006362005582,1,84,30014004
62006362005587,11,22,4531004
62006362005593,1,13,28931004
62006362005594,14,34,8857017
62006362005596,8,11,135001004
62006362005606,2,100,36486004
62006362005621,13,7,910000
62006362005622,3,11,40451004
62006362005624,6,2,951004
62006362005626,23,1,1004
62006362005629,0,61,176672012
62006362005633,1,6,58041004
62006362005675,3,81,100422704
62006362005678,2,8,22301004
62006362005702,1,7,3486004
62006362005707,9,12,35701004
62006362005718,0,173,402026004
62006362005720,1,28,20261004
62006362005726,23,38,15131004
62006362005735,20,1,1004
62006362005741,7,6,36371004
62006362005742,1,34,132051004
62006362005745,4,6,771004
62006362005750,20,1,1004
62006362005751,0,4,35501004
62006362005752,0,1026,183018584
62006362005767,0,217,255551004
62006362005781,4,24,9651004
62006362005794,1,30,31851004
62006362005804,10,18,11886004
62006362005805,2,50,3120698
62006362005806,4,41,4849504
62006362005816,0,80,7068504
62006362005819,1,18,2701004
62006362005825,1,134,115452004
62006362005829,2,7,2940000
62006362005847,1,51,11406004
62006362005848,1,89,7854004
62006362005852,0,27,107581004
62006362005855,12,16,103401004
62006362005870,7,306,47772004
62006362005871,4,203,39724004
62006362005873,1,60,14653004
62006362005876,0,41,31342009
62006362005877,16,526,164562004
62006362005878,0,178,50838504
62006362005881,0,75,32037154
62006362005886,17,2,10001004
62006362005896,7,21,135061004
62006362005910,0,22,1424004
62006362005911,17,2,160001004
62006362005921,1,201,10262004
62006362005929,14,3,450000
62006362005933,1,2,11004
62006362005937,5,3,281004
62006362005938,0,149,54670000
62006362005939,0,120,9405004
62006362005951,1,2,11004
62006362005970,2,16,46221004
62006362005971,4,39,207870800
62006362005972,0,182,317661004
62006362005976,0,117,36694008
62006362005979,16,28,4906004
62006362005988,1,24,46176504
62006362006004,0,155,75791004
62006362006017,0,155,12836004
62006362006035,3,8,13221004
62006362006040,0,67,46726004
62006362006042,6,14,7871004
62006362006045,1,81,25827004
62006362006056,6,13,200201004
62006362006060,9,25,241311004
62006362006061,1,97,72823012
62006362006063,4,157,34736504
62006362006067,1,19,5631004
62006362006081,0,35,1447012
62006362006084,0,82,438591004
62006362006091,3,217,252331004
62006362006105,24,1,1004
62006362006110,0,25,1606004
62006362006111,23,22,1248504
62006362006116,0,329,24648886
62006362006118,0,101,56777004
62006362006119,4,8,86712008
62006362006132,4,6,114009
62006362006133,0,53,205948008
62006362006134,2,8,1572008
62006362006135,1,95,57234004
62006362006136,0,60,29101008
62006362006137,0,140,31311009
62006362006156,2,8,256401004
62006362006167,1,26,137791004
62006362006172,3,2,71004
62006362006177,4,12,15616004
62006362006178,2,10,51652008
62006362006181,0,210,37251004
62006362006184,5,10,13104004
62006362006187,1,41,20633012
62006362006189,0,73,14776004
62006362006193,4,11,4011004
62006362006196,1,106,26796004
62006362006200,8,19,119800000
62006362006201,1,10,32861004
62006362006207,0,484,250905009
62006362006216,1,207,106042504
62006362006224,0,294,61875004
62006362006228,12,1,1004
62006362006230,1,24,36828004
62006362006237,2,1,1004
62006362006238,1,24,18779004
62006362006243,1,43,39411004
62006362006247,0,700,348940504
62006362006258,0,61,10096004
62006362006260,0,43,20961004
62006362006262,0,156,80126004
62006362006263,0,264,59186004
62006362006283,1,6,6981004
62006362006286,2,19,26586004
62006362006292,2,11,729501004
62006362006296,1,85,106331004
62006362006305,19,28,71235000
62006362006318,4,73,83241004
62006362006334,0,21,558741004
62006362006339,5,15,921501004
62006362006341,19,7,54420000
62006362006342,7,12,132151004
62006362006347,1,67,93476004
62006362006348,4,68,74701004
62006362006350,2,57,719251004
62006362006353,1,302,400177782
62006362006359,0,69,13051004
62006362006365,24,2,451004
62006362006381,4,11,1301004
62006362006386,2,69,883220864
62006362006389,18,24,24004
62006362006399,1,25,39303004
62006362006400,2,52,21091004
62006362006405,5,217,29209009
62006362006406,3,9,28239275
62006362006414,0,387,39778504
62006362006417,4,4,130000
62006362006418,0,42,54645004
62006362006421,2,32,11931004
62006362006422,1,19,65353008
62006362006433,0,210,124431004
62006362006437,11,5,5751004
62006362006444,4,11,239601004
62006362006447,1,11,16221004
62006362006448,6,41,47751004
62006362006454,3,56,21968004
62006362006457,8,3,34501004
62006362006459,1,16,858771004
62006362006470,2,20,36350004
62006362006472,1,120,167503080
62006362006474,1,146,133651004
62006362006475,1,28,132349004
62006362006481,1,32,96081004
62006362006489,1,34,3116004
62006362006506,0,39,4916004
