Merchantnumber,recency,frequency,monetary_value
62006362000580,7,14,3847851004
62006362000584,2,8,838280000
62006362000589,24,1,1004
62006362000590,2,29,1710951004
62006362000591,0,10,522246004
62006362000592,0,443,361055004
62006362000596,2,1,1004
62006362000603,27,36,11789004
62006362000604,0,22,22401004
62006362000616,2,1,1004
62006362000620,0,17,269781004
62006362000636,2,31,1626479004
62006362000637,23,1,1004
62006362000642,1,15,17356004
62006362000644,4,4,24711004
62006362000646,2,4,610001004
62006362000650,4,5,269581004
62006362000655,25,1,1004
62006362000656,0,126,474021008
62006362000657,4,4,22251004
62006362000658,0,112,5088535509
62006362000662,3,14,1062801004
62006362000665,17,8,15438010
62006362000666,3,68,36336004
62006362000674,2,13,1567532009
62006362000676,6,3,280001004
62006362000679,21,6,4511004
62006362000681,3,5,1957208
62006362000683,0,154,1556282798
62006362000686,8,1,1004
62006362000691,0,46,238259204
62006362000692,21,1,1004
62006362000699,2,4,2611004
62006362000708,14,8,13881004
62006362000711,0,142,23595674652
62006362000716,4,8,353831004
62006362000729,0,6,38148786
62006362000731,3,12,440451004
62006362000736,0,194,106486004
62006362000739,6,106,105541004
62006362000741,27,1,1004
62006362000742,0,275,81302079
62006362000743,11,1,1004
62006362000744,7,15,142004016
62006362000748,0,16,86001004
62006362000749,0,148,201641794
62006362000752,1,22,3961301004
62006362000753,2,60,314000004
62006362000757,2,51,204232559
62006362000758,18,1,1004
62006362000759,0,24,7451004
62006362000760,0,19,1109501504
62006362000767,2,81,13405419207
62006362000769,25,2,26039000
62006362000773,2,15,299521004
62006362000779,0,987,974385669
62006362000787,13,1,1004
62006362000790,0,74,57210101
62006362000799,8,85,155956004
62006362000802,14,51,12580004
62006362000814,0,113,43278792
62006362000815,0,84,90511004
62006362000824,0,41,1029852004
62006362000827,1,59,641217082
62006362000831,1,108,39810004
62006362000833,27,1,1004
62006362000837,4,13,695751004
62006362000863,0,49,500988004
62006362000869,3,24,324451004
62006362000870,1,17,27251004
62006362000872,25,1,1004
62006362000878,0,55,289581004
62006362000902,1,24,15941004
62006362000912,13,24,4281004
62006362000913,2,14,1466368004
62006362000925,0,21,97723004
62006362000940,0,78,4971519004
62006362000948,29,1,1004
62006362000962,15,6,530002008
62006362000963,0,39,68030435
62006362000964,6,3,30401004
62006362000969,17,1,1004
62006362000970,2,21,27111004
62006362000987,0,10,11381004
62006362001000,29,1,1004
62006362001001,0,50,292199004
62006362001012,6,18,61781004
62006362001017,0,4,260001004
62006362001018,1,16,109906004
62006362001024,1,7,58304019
62006362001025,0,26,406001004
62006362001040,0,101,77717004
62006362001072,2,64,280158592
62006362001102,23,1,1004
62006362001112,0,250,43169004
62006362001113,0,357,587670004
62006362001114,0,201,1341402004
62006362001116,4,15,111401004
62006362001143,9,19,19925528
62006362001144,1,370,39531004
62006362001149,8,13,29004
62006362001150,0,36,6366801004
62006362001157,6,18,10631004
62006362001161,2,15,710051004
62006362001162,0,19,888301004
62006362001164,2,21,2158631004
62006362001166,1,29,113021004
62006362001167,3,9,313390000
62006362001176,1,6,50005129
62006362001177,1,3,22276004
62006362001180,2,116,361822004
62006362001201,0,219,259443004
62006362001213,25,1,1004
62006362001227,0,65,1850611004
62006362001235,1,7,51010004
62006362001237,0,100,103331010
62006362001239,16,4,406004
62006362001241,0,3,100001004
62006362001249,2,58,4671004
62006362001252,1,100,69261004
62006362001261,23,7,56501004
62006362001262,0,44,52239504
62006362001275,0,19,916001004
62006362001280,6,37,1194004016
62006362001281,6,7,339784016
62006362001285,0,26,13901004
62006362001319,20,1,1004
62006362001320,6,5,79501004
62006362001334,2,1,1004
62006362001350,8,4,3351004
62006362001368,0,190,903381004
62006362001389,3,34,205266004
62006362001394,0,219,163071004
62006362001398,0,378,163897783
62006362001400,0,295,91652004
62006362001404,5,5,701004
62006362001408,0,42,240743016
62006362001425,2,33,188231004
62006362001431,0,15,39681004
62006362001454,6,6,500501004
62006362001457,18,2,9001004
62006362001459,3,13,164526004
62006362001467,8,9,613261004
62006362001470,0,127,71962017
62006362001472,20,1,1004
62006362001478,0,113,60881004
62006362001485,0,494,361211004
62006362001506,2,14,1776004
62006362001525,16,7,155201004
62006362001534,7,495,82420504
62006362001548,6,5,119004
62006362001551,0,15,33921004
62006362001553,0,18,955152692
62006362001567,0,80,46380000
62006362001568,0,11,35493004
62006362001570,2,25,4078004
62006362001571,20,3,6502004
62006362001579,2,1,10000
62006362001583,0,20,536718013
62006362001585,0,14,1316004
62006362001587,0,54,46981004
62006362001598,0,129,36191004
62006362001602,0,236,86981004
62006362001618,0,211,65431004
62006362001627,0,89,99651004
62006362001636,2,3,301004
62006362001641,0,45,107324974
62006362001656,14,13,510001004
62006362001658,13,1,1004
62006362001664,8,333,1423981004
62006362001668,0,38,651359284
62006362001672,0,57,20151004
62006362001673,21,1,1004
62006362001678,3,120,110871004
62006362001687,3,16,633751004
62006362001690,0,87,29116004
62006362001691,4,10,32377504
62006362001693,25,1,1004
62006362001715,0,75,82394376
62006362001721,2,34,7136004
62006362001725,0,253,218632004
62006362001728,3,6,801004
62006362001737,0,10,7921004
62006362001743,25,1,1004
62006362001747,2,33,3474004
62006362001855,0,31,32051004
62006362001864,1,42,150351004
62006362001870,0,114,880081004
62006362001883,2,32,21801004
62006362001886,4,8,200602004
62006362001890,0,41,5348004
62006362001891,0,159,55811004
62006362001896,4,11,31501004
62006362001897,1,3,2801004
62006362001933,6,15,14113004
62006362001941,5,1,1004
62006362001943,0,183,51511004
62006362001951,29,1,1004
62006362001952,0,503,304071004
62006362001957,4,121,1157971004
62006362001963,5,32,551004
62006362001978,1,40,32291004
62006362001983,0,40,750886817
62006362001988,0,143,16275504
62006362001991,2,9,6422004
62006362002006,27,1,1004
62006362002020,9,66,143556004
62006362002021,4,35,407200000
62006362002027,25,1,1004
62006362002036,3,47,42771004
62006362002038,0,20,30361004
62006362002039,0,106,197441004
62006362002050,0,35,641051004
62006362002055,2,81,15672013
62006362002073,8,1,1004
62006362002075,0,26,144001004
62006362002091,0,34,3315004
62006362002099,1,24,210575005
62006362002101,2,26,1505421004
62006362002102,0,994,1105596004
62006362002104,0,16,181252014
62006362002105,0,21,61169222
62006362002112,3,10,27881004
62006362002122,8,1,1004
62006362002128,3,302,333644004
62006362002132,6,25,9551004
62006362002133,1,57,17376004
62006362002138,3,8,145551004
62006362002146,3,35,7661004
62006362002149,0,77,34342009
62006362002150,0,68,19183004
62006362002155,0,118,42811004
62006362002156,3,35,13151004
62006362002181,11,40,29021004
62006362002191,2,32,41628504
62006362002207,24,3,240501004
62006362002212,18,6,51004
62006362002213,0,58,22579596
62006362002221,0,59,5651004
62006362002222,0,24,9911004
62006362002224,4,18,1061004
62006362002234,10,6,4171004
62006362002246,3,19,1519404
62006362002248,7,6,31004
62006362002249,0,41,243771004
62006362002251,0,29,6656004
62006362002254,0,9,6361004
62006362002256,0,102,101141004
62006362002260,1,78,45670004
62006362002264,3,16,4506004
62006362002286,0,18,3781004
62006362002295,20,1,1004
62006362002296,2,8,111751004
62006362002319,2,5,2051004
62006362002332,2,1,1004
62006362002335,12,14,848004
62006362002337,1,103,30201000
62006362002345,1,20,209401004
62006362002346,2,20,943300000
62006362002350,0,42,31654816
62006362002352,0,65,3755202008
62006362002354,2,15,1024004016
62006362002355,2,8,230451004
62006362002356,6,2,3700000
62006362002360,0,537,316530479
62006362002362,1,27,175051004
62006362002368,22,1,1004
62006362002377,0,82,109921004
62006362002385,0,8,5441004
62006362002389,18,3,27001004
62006362002390,0,169,53482004
62006362002392,6,2,501004
62006362002393,2,40,5598502004
62006362002394,0,64,1084580004
62006362002398,0,132,29367604
62006362002402,2,22,218258264
62006362002419,0,5,24301004
62006362002422,4,3,410751004
62006362002423,1,67,308429004
62006362002431,3,35,140451004
62006362002447,1,23,108301004
62006362002448,0,11,32421004
62006362002464,0,261,70442004
62006362002466,0,96,21645004
62006362002497,27,7,37861004
62006362002502,8,10,146801004
62006362002506,0,86,828781004
62006362002511,25,1,1004
62006362002540,0,5,231004
62006362002541,0,26,6691004
62006362002551,4,2,2014
62006362002574,0,111,21626004
62006362002575,0,74,30536004
62006362002595,2,23,11521004
62006362002608,11,5,1055501004
62006362002609,4,31,116936004
62006362002613,6,20,10528504
62006362002624,4,6,321341004
62006362002629,0,170,641850224
62006362002630,27,1,1004
62006362002640,24,1,1004
62006362002647,7,3,3331004
62006362002656,3,1,1004
62006362002681,2,32,18593012
62006362002683,6,19,141854016
62006362002687,10,3,87001004
62006362002691,2,4,3102004
62006362002694,6,34,23024016
62006362002696,18,3,3013
62006362002710,0,111,178794016
62006362002721,4,6,1291004
62006362002730,0,431,458161004
62006362002733,16,2,251004
62006362002744,1,29,21121004
62006362002751,24,2,1001004
62006362002765,0,151,23366004
62006362002774,0,102,56761004
62006362002782,5,12,3821004
62006362002783,1,14,67786004
62006362002786,0,40,63701004
62006362002788,0,111,137603013
62006362002806,2,1,1004
62006362002812,8,1,1004
62006362002813,0,16,158571004
62006362002815,2,30,21161004
62006362002817,2,15,1301004
62006362002818,1,35,101834815
62006362002819,14,7,255004
62006362002830,4,67,32460026
62006362002831,3,3,7201004
62006362002833,2,54,1418484004
62006362002834,4,4,2581000
62006362002840,2,31,4486004
62006362002841,3,9,20491004
62006362002846,18,2,2009
62006362002847,0,3850,882209504
62006362002854,0,49,55361004
62006362002872,1,36,12801004
62006362002882,3,59,82803004
62006362002885,0,28,24012008
62006362002889,8,3,3851004
62006362002903,6,5,104016
62006362002909,1,34,38406004
62006362002911,4,18,137871004
62006362002920,0,11,236504016
62006362002924,0,125,352531226
62006362002927,24,1,1004
62006362002930,6,10,446301004
62006362002942,1,32,8277000
62006362002947,0,12,10162014
62006362002950,0,147,301631004
62006362002961,2,11,87346004
62006362002962,9,4,9500000
62006362002965,24,1,1004
62006362002979,9,92,170452006
62006362002998,0,75,404965004
62006362003007,2,49,472389354
62006362003010,16,2,83351004
62006362003027,0,67,138059509
62006362003031,3,71,170552004
62006362003038,0,25,568004
62006362003052,0,145,21311004
62006362003054,0,124,291752004
62006362003056,0,613,1045806084
62006362003068,0,828,56274005
62006362003072,0,409,19144504
62006362003101,0,97,77971004
62006362003102,4,21,330102008
62006362003106,0,166,78691004
62006362003111,0,59,16118504
62006362003112,1,1,70000
62006362003127,1,225,20533004
62006362003128,0,69,136514004
62006362003129,0,47,1145443004
62006362003139,0,37,7090004
62006362003143,0,156,41028004
62006362003156,1,29,10153214
62006362003157,0,119,50171004
62006362003169,0,40,53981004
62006362003170,2,36,3631004
62006362003182,14,1,1004
62006362003189,28,4,1001004
62006362003195,3,62,6231004
62006362003198,16,4,60001004
62006362003204,0,29,8420004
62006362003218,0,38,9586004
62006362003223,0,35,71811004
62006362003230,16,1,1004
62006362003243,0,749,50721359
62006362003271,0,108,138541004
62006362003318,0,592,230245004
62006362003327,0,151,77161004
62006362003329,3,32,193151004
62006362003335,14,2,2008
62006362003381,2,126,170604004
62006362003384,0,96,19881004
62006362003399,0,154,119140788
62006362003400,0,62,117622004
62006362003402,2,36,123102009
62006362003428,0,26,144346004
62006362003449,0,68,62361004
62006362003460,0,11,9651004
62006362003473,28,1,1004
62006362003481,0,6,62821004
62006362003484,16,19,4641004
62006362003495,0,50,2185199584
62006362003500,0,140,108518012
62006362003504,16,7,69884
62006362003511,0,48,14682004
62006362003512,0,36,14071004
62006362003515,1,13,3734016
62006362003516,3,14,166117004
62006362003525,20,2,2008
62006362003527,2,35,3468504
62006362003533,0,83,32540536
62006362003535,0,31,59310004
62006362003540,3,34,748301004
62006362003543,13,9,2542495
62006362003544,3,17,1536004
62006362003552,18,9,37501004
62006362003562,0,1,1004
62006362003576,0,25,15481004
62006362003597,2,22,8861004
62006362003601,6,163,285334018
62006362003602,0,32,610202009
62006362003611,2,17,2304004
62006362003617,2,4,15111004
62006362003627,0,446,100540004
62006362003639,1,89,64621004
62006362003642,3,18,24911004
62006362003652,1,34,24062004
62006362003656,2,1,1004
62006362003657,0,264,674911004
62006362003663,3,4,201001004
62006362003666,30,1,1004
62006362003669,1,10,3621004
62006362003683,0,79,78376004
62006362003686,0,38,21451004
62006362003690,4,167,60236004
62006362003692,4,14,1801004
62006362003707,0,166,61212004
62006362003709,8,1,1004
62006362003713,2,39,153886004
62006362003718,0,889,403991004
62006362003749,8,249,54586004
62006362003750,14,5,60001004
62006362003793,3,12,4761004
62006362003795,11,4,90502004
62006362003802,0,151,903341004
62006362003807,0,265,107398478
62006362003810,3,11,92351004
62006362003813,7,6,51004
62006362003818,2,17,178371004
62006362003827,6,25,22567004
62006362003832,1,25,38091004
62006362003837,13,17,5981004
62006362003846,16,1,1004
62006362003853,0,274,237665129
62006362003878,0,91,87310000
62006362003879,1,53,55321004
62006362003891,0,28,27391004
62006362003895,2,7,486004
62006362003896,4,17,35741004
62006362003904,0,644,160839009
62006362003908,0,26,12462008
62006362003920,0,193,242526004
62006362003929,18,7,27501004
62006362003930,0,44,26381004
62006362003932,0,178,81103013
62006362003933,3,11,5651004
62006362003934,5,25,2571004
62006362003938,0,107,77866004
62006362003942,0,135,249402005
62006362003949,15,10,36501004
62006362003960,0,131,458011559
62006362003970,1,273,43600504
62006362003986,29,1,1004
62006362003993,25,2,50001004
62006362003994,11,2,160001004
62006362003998,0,67,226901004
62006362004000,14,2,11004
62006362004008,16,67,149292297
62006362004019,0,109,2018500868
62006362004032,2,1,1004
62006362004033,4,3,3016
62006362004040,4,4,65461004
62006362004041,0,53,302991004
62006362004053,3,14,60558004
62006362004056,4,59,191040004
62006362004058,0,433,1144818781
62006362004067,30,1,1004
62006362004086,2,451,238436004
62006362004087,0,89,700701004
62006362004093,7,150,87185004
62006362004114,2,12,10188004
62006362004119,0,121,43561504
62006362004138,2,27,7771004
62006362004148,0,120,37691004
62006362004160,0,226,50134004
62006362004173,7,4,10191004
62006362004174,0,336,77077004
62006362004177,0,216,119441004
62006362004191,2,14,83432004
62006362004192,0,217,85601004
62006362004209,3,6,27911004
62006362004211,22,9,1843004
62006362004224,2,30,1133004
62006362004233,0,51,83991004
62006362004237,2,21,2791004
62006362004247,24,2,3551004
62006362004248,2,41,34536004
62006362004252,10,5,57617004
62006362004254,2,11,26681004
62006362004256,30,1,1004
62006362004258,0,349,25534004
62006362004262,14,1,1004
62006362004270,2,16,3951004
62006362004275,0,1,1004
62006362004287,0,136,23552009
62006362004288,0,26,8581004
62006362004296,0,99,48261004
62006362004311,4,14,4397004
62006362004315,3,63,1265943016
62006362004332,0,106,106411004
62006362004333,30,1,1004
62006362004341,4,51,13542004
62006362004342,1,79,13152004
62006362004344,11,25,11381004
62006362004364,0,45,127660000
62006362004372,0,117,175789504
62006362004376,0,33,5697936016
62006362004405,3,17,202601004
62006362004406,0,163,134284004
62006362004410,2,25,405857004
62006362004413,0,141,22087004
62006362004421,0,218,79073004
62006362004425,6,29,9269004
62006362004427,2,25,188256004
62006362004434,6,13,47301004
62006362004453,13,3,15001004
62006362004456,2,149,64391004
62006362004490,17,3,601004
62006362004502,0,36,9022009
62006362004504,0,97,81236004
62006362004505,0,19,13926004
62006362004514,0,92,74131004
62006362004517,0,276,126173006
62006362004518,0,153,6207004
62006362004523,0,1305,358068009
62006362004525,0,73,6221004
62006362004542,0,113,43046004
62006362004543,2,1,1004
62006362004550,0,264,191216004
62006362004571,4,22,842004
62006362004575,0,451,362690994
62006362004587,4,12,293201004
62006362004593,17,10,12191004
62006362004597,6,8,6851004
62006362004599,4,33,117401004
62006362004608,0,20,103196004
62006362004611,8,1,1004
62006362004626,10,4,22004
62006362004638,0,23,176101004
62006362004642,3,15,636004
62006362004643,0,67,12226009
62006362004654,2,5,59121004
62006362004670,1,20,906009034
62006362004672,0,140,37698004
62006362004680,0,303,65662004
62006362004689,0,16,17788004
62006362004691,4,13,32826004
62006362004701,2,15,3391004
62006362004703,0,92,28181004
62006362004747,0,25,13649004
62006362004749,0,112,253046004
62006362004751,0,33,1189833504
62006362004766,10,35,852631004
62006362004772,7,13,948638012
62006362004779,0,55,27961004
62006362004781,2,59,5941004
62006362004782,0,136,412791004
62006362004793,15,150,47910004
62006362004797,0,1,1004
62006362004799,0,1,1004
62006362004803,2,12,27836004
62006362004815,9,11,2117604
62006362004816,27,1,1004
62006362004818,0,17,509581004
62006362004819,0,66,58001004
62006362004824,3,17,39266004
62006362004830,0,29,2276004
62006362004853,1,1,1004
62006362004866,1,97,53316004
62006362004870,4,5,45901004
62006362004880,0,71,215851004
62006362004881,30,1,1004
62006362004913,27,1,1004
62006362004927,0,14,550781045
62006362004928,28,1,1004
62006362004933,2,1,1100000
62006362004937,2,14,37731004
62006362004941,0,698,384779004
62006362004958,0,55,68861004
62006362004962,0,12,6081004
62006362004985,0,149,413717504
62006362004990,14,1,1004
62006362004991,0,50,681004
62006362004998,0,5,51791004
62006362005003,0,105,358460000
62006362005006,0,470,95851004
62006362005007,0,63,474812005
62006362005010,2,33,3442141004
62006362005012,13,5,552171004
62006362005015,0,61,306701004
62006362005017,4,11,63836004
62006362005018,0,22,149901004
62006362005022,0,32,98100000
62006362005027,2,36,38922004
62006362005028,9,3,50001004
62006362005044,0,24,9361004
62006362005056,0,42,29441044
62006362005077,0,29,65201004
62006362005080,1,94,88856004
62006362005083,0,54,20112004
62006362005084,0,24,17261004
62006362005085,2,1,1004
62006362005088,16,26,16721004
62006362005092,16,3,81004
62006362005101,0,135,172041028
62006362005106,0,208,62895004
62006362005124,5,11,36473004
62006362005133,4,53,259851004
62006362005142,0,24,6661004
62006362005148,0,32,30962004
62006362005159,25,30,40162004
62006362005162,15,2,2004
62006362005168,0,136,37741004
62006362005181,0,49,72521004
62006362005183,2,7,19471004
62006362005189,0,81,6542004
62006362005224,3,7,174501004
62006362005228,8,13,193250004
62006362005237,18,9,294401004
62006362005246,0,25,41489004
62006362005250,3,12,3221004
62006362005254,5,11,543004
62006362005257,0,93,145093012
62006362005259,30,1,1004
62006362005267,0,52,3602004
62006362005277,4,41,1020961004
62006362005285,0,87,182431084
62006362005287,0,39,7763004
62006362005305,3,20,29031004
62006362005307,0,82,70666004
62006362005309,2,11,42451004
62006362005313,0,42,18191004
62006362005342,22,2,2008
62006362005347,1,1,1004
62006362005348,24,8,10602009
62006362005356,0,154,30256812
62006362005364,30,1,1004
62006362005372,0,103,162186004
62006362005379,0,132,257956004
62006362005385,0,169,95078004
62006362005387,6,5,32011004
62006362005402,11,18,12891004
62006362005408,1,20,1901004
62006362005409,0,84,16996004
62006362005425,6,14,60603403
62006362005432,0,18,2620724
62006362005433,0,73,49011004
62006362005452,0,273,90812004
62006362005455,1,4,180001004
62006362005460,1,27,3058004
62006362005466,4,2,33521004
62006362005473,8,1,1004
62006362005475,0,86,37909504
62006362005494,6,5,10001004
62006362005497,3,11,644700000
62006362005514,17,2,150001004
62006362005525,20,187,77995004
62006362005534,15,3,10201004
62006362005535,0,21,201586004
62006362005558,0,342,84562008
62006362005561,0,64,162018004
62006362005569,0,26,2149227004
62006362005573,17,3,1502008
62006362005579,11,3,451004
62006362005582,2,42,22096004
62006362005587,0,91,27015504
62006362005593,1,64,40681004
62006362005594,0,59,16011004
62006362005596,2,63,340001004
62006362005606,0,119,44446004
62006362005622,0,23,4247004
62006362005624,13,2,781004
62006362005626,2,54,120128004
62006362005629,6,65,169051004
62006362005633,1,17,89451004
62006362005675,3,93,351861800
62006362005702,11,24,13596004
62006362005707,0,38,262961004
62006362005718,0,54,10451004
62006362005720,0,49,21791004
62006362005735,3,6,1001004
62006362005741,3,15,31636004
62006362005742,2,12,118931004
62006362005745,0,74,7890504
62006362005751,14,9,219001004
62006362005752,0,1937,248619004
62006362005767,0,237,338271004
62006362005781,0,15,9141004
62006362005794,0,10,25401004
62006362005804,0,1,1004
62006362005805,0,61,1171004
62006362005806,0,151,15466004
62006362005816,5,12,1563004
62006362005819,29,2,51004
62006362005825,0,460,363505504
62006362005829,27,1,1004
62006362005847,0,24,3081004
62006362005848,0,86,14249004
62006362005852,0,55,214161004
62006362005855,0,39,115542009
62006362005870,2,1,1004
62006362005871,1,174,62198004
62006362005873,0,39,6642004
62006362005876,2,32,50962004
62006362005877,0,158,55532004
62006362005878,19,13,3418592
62006362005881,0,246,105022004
62006362005886,2,31,43991004
62006362005896,0,65,607551004
62006362005910,1,39,1866004
62006362005911,5,27,4791251004
62006362005921,0,135,11406504
62006362005933,28,1,1004
62006362005937,22,3,308004
62006362005938,0,297,124056004
62006362005939,0,29,2576004
62006362005970,0,30,50351004
62006362005971,0,24,230431004
62006362005972,0,1030,252751427
62006362005976,0,151,50509004
62006362005979,0,6,1621004
62006362005988,0,24,35455504
62006362006004,15,161,89171004
62006362006017,2,41,3791504
62006362006035,2,9,7306004
62006362006040,0,106,52411004
62006362006042,3,54,10726004
62006362006045,0,143,43210004
62006362006056,23,8,23001004
62006362006060,0,32,268496004
62006362006061,29,6,7801004
62006362006063,0,182,80262004
62006362006081,0,70,11330016
62006362006084,0,33,102501004
62006362006091,24,43,33986004
62006362006110,17,1,1004
62006362006111,17,1,1004
62006362006116,1,21,1910504
62006362006118,0,1,1004
62006362006119,1,19,47561004
62006362006132,2,5,131004
62006362006133,0,33,109531004
62006362006134,0,11,1033004
62006362006135,0,19,69071004
62006362006136,0,34,9460004
62006362006137,0,57,33663004
62006362006149,0,34,217451004
62006362006156,2,22,315862004
62006362006167,0,50,241321004
62006362006172,8,1,1004
62006362006177,13,10,35151004
62006362006178,3,11,42801004
62006362006181,13,97,27853004
62006362006184,0,15,49454223
62006362006187,2,19,8781004
62006362006189,0,86,17961004
62006362006193,4,6,1611004
62006362006196,15,2,50001004
62006362006201,19,14,79201004
62006362006210,14,3,12008
62006362006216,23,31,12849004
62006362006224,0,291,72930004
62006362006228,17,6,51004
62006362006230,3,7,8761004
62006362006237,0,172,65863812
62006362006238,0,97,15576004
62006362006243,17,1,1004
62006362006247,0,748,348661604
62006362006258,0,134,36911004
62006362006260,0,38,61376004
62006362006262,0,146,64351004
62006362006263,0,94,109666004
62006362006283,0,4,5601004
62006362006286,0,18,30381004
62006362006288,3,2,2012
62006362006292,4,4,152001004
62006362006296,0,82,45641004
62006362006318,0,1,1004
62006362006334,20,1,1004
62006362006339,0,10,1225571004
62006362006342,0,19,272801004
62006362006347,1,31,4416004
62006362006348,3,9,7232004
62006362006350,29,1,1004
62006362006353,0,267,361981004
62006362006359,13,7,981004
62006362006365,3,6,6911004
62006362006381,0,41,5851004
62006362006386,0,103,916765609
62006362006389,18,6,51004
62006362006399,2,29,54751004
62006362006400,0,84,22863004
62006362006406,3,10,2881004
62006362006414,0,59,9208004
62006362006418,7,66,42636004
62006362006421,2,10,8271004
62006362006422,2,36,733781004
62006362006433,0,432,222901004
62006362006436,23,1,1004
62006362006437,0,48,22181004
62006362006444,3,9,123301004
62006362006447,2,28,52161004
62006362006448,1,34,125631228
62006362006454,0,85,24486004
62006362006457,0,77,64186004
62006362006459,0,39,1153772613
62006362006470,0,29,22511004
62006362006472,0,124,280888004
62006362006474,0,181,118991004
62006362006475,0,22,19724004
62006362006481,0,68,130406004
62006362006489,3,58,13378004
62006362006506,1,40,796004
62006362006507,0,307,71450504
62006362006509,1,38,10161004
62006362006516,3,50,17871043
62006362006518,17,26,543504
62006362006534,0,106,95771004
62006362006551,13,25,11661004
62006362006558,0,106,36864509
62006362006562,2,1,1004
62006362006564,0,50,3688004
62006362006586,1,4,13291004
62006362006595,0,26,228501004
62006362006604,1,15,500504016
62006362006611,0,64,263021004
62006362006623,2,16,1841004
62006362006637,2,2,2151004
62006362006639,3,10,3831004
62006362006642,2,11,477291004
62006362006655,1,34,104506004
62006362006657,8,12,3526004
62006362006664,3,7,6151004
62006362006667,0,13,1010910000
62006362006668,0,24,14161004
62006362006681,2,16,4086004
62006362006685,3,24,3321004
62006362006687,15,89,10483004
62006362006691,0,126,230931004
62006362006693,0,343,401784004
62006362006695,20,2,1401004
62006362006699,0,81,192003004
62006362006729,10,1,1004
62006362006739,4,10,6101004
62006362006747,0,26,26821004
62006362006748,1,72,530309974
62006362006754,0,14,17951004
62006362006761,15,1,1004
62006362006763,3,19,340471004
62006362006766,0,54,50981004
62006362006773,16,1,1004
62006362006778,2,6,235901004
62006362006780,0,269,55123004
