Merchantnumber,recency,frequency,monetary_value
62006362000302,3,12,706003009
62006362000313,2,28,2217701004
62006362000316,0,26,2194031004
62006362000319,0,3,3501004
62006362000325,20,1,1004
62006362000326,1,19,1316001004
62006362000337,29,1,1004
62006362000340,1,32,2511440704
62006362000346,0,114,468836004
62006362000348,14,2,2008
62006362000356,0,126,157663004
62006362000359,0,176,150172008
62006362000366,7,14,24926004
62006362000367,0,44,25497008
62006362000369,8,6,74139008
62006362000370,3,22,104301004
62006362000385,0,101,112596004
62006362000386,7,14,125011004
62006362000399,0,3,72501004
62006362000400,0,11,935001004
62006362000406,2,6,692721004
62006362000407,0,68,18521004
62006362000412,1,27,11010001004
62006362000416,0,32,2180161004
62006362000428,2,7,298601004
62006362000443,0,70,49421004
62006362000454,0,36,62226004
62006362000455,0,45,171572004
62006362000464,0,13,800001004
62006362000467,0,35,1786002004
62006362000469,1,26,338852005
62006362000470,9,1,1004
62006362000477,0,1,2200000
62006362000489,21,2,40001004
62006362000490,5,2,951004
62006362000491,0,53,404352040
62006362000492,1,265,159942009
62006362000501,0,15,12221004
62006362000541,1,6,62752004
62006362000542,0,110,52201004
62006362000543,14,2,17001004
62006362000544,0,100,106041004
62006362000550,0,77,475051004
62006362000551,21,1,1004
62006362000552,0,31,734446040
62006362000556,19,6,6019
62006362000558,4,41,137881004
62006362000573,19,1,1004
62006362000580,4,15,4652224004
62006362000584,0,38,2636370000
62006362000589,11,1,1004
62006362000590,1,25,2428371004
62006362000591,2,11,480701004
62006362000592,0,91,198567004
62006362000596,13,1,1004
62006362000603,4,340,505820004
62006362000604,0,41,6611004
62006362000616,13,1,1004
62006362000620,1,11,310964004
62006362000636,0,25,1655929004
62006362000637,0,79,137432004
62006362000642,0,7,3081004
62006362000644,0,15,113001004
62006362000646,0,6,214801004
62006362000650,9,2,4939004
62006362000655,11,3,171401004
62006362000656,0,228,348883009
62006362000657,5,7,28581004
62006362000658,0,160,6214245819
62006362000662,0,25,3190371004
62006362000665,0,66,74506004
62006362000666,0,571,334098004
62006362000674,7,12,1282111004
62006362000676,2,28,404581004
62006362000679,2,53,42306004
62006362000681,9,16,15001004
62006362000683,0,61,813806004
62006362000686,1,5,5441004
62006362000691,0,34,262927004
62006362000692,2,2,20001004
62006362000699,0,4,6701004
62006362000708,12,5,42351004
62006362000710,23,1,1004
62006362000711,0,129,21653606166
62006362000716,4,6,33751004
62006362000729,2,11,173830414
62006362000731,5,7,463801004
62006362000736,0,221,123931004
62006362000739,0,147,131496004
62006362000741,1,401,193298604
62006362000742,15,1,1004
62006362000743,4,6,26367004
62006362000744,6,10,73501004
62006362000748,1,7,180201004
62006362000749,0,43,1446323000
62006362000752,0,43,2480552004
62006362000753,0,63,74674004
62006362000757,0,27,169544284
62006362000758,26,1,1004
62006362000759,0,26,53621004
62006362000760,0,18,321379004
62006362000767,0,77,11285373812
62006362000769,1,9,54342008
62006362000773,0,35,458941004
62006362000779,0,1110,608012350
62006362000787,4,187,343151004
62006362000790,0,151,117645233
62006362000799,0,53,54851004
62006362000802,0,353,277388013
62006362000814,0,127,78591004
62006362000815,0,129,193551004
62006362000824,0,30,1008722004
62006362000827,0,77,1445821004
62006362000831,0,48,15743012
62006362000833,10,8,21552004
62006362000837,0,18,128671004
62006362000863,0,32,544836004
62006362000869,6,4,31201004
62006362000870,0,6,501004
62006362000872,19,1,1004
62006362000878,1,30,76751004
62006362000902,14,17,9451004
62006362000912,0,27,4831004
62006362000913,0,31,3365921204
62006362000925,0,16,64491004
62006362000940,7,1,1004
62006362000948,10,6,23001004
62006362000962,7,8,76511004
62006362000963,1,28,71166004
62006362000964,1,12,31001004
62006362000969,0,39,235910315
62006362000970,1,10,18041004
62006362000987,0,6,5201004
62006362001000,0,12,104701007
62006362001001,4,34,139051004
62006362001012,1,17,183281004
62006362001017,5,2,200001004
62006362001018,11,11,88506004
62006362001024,0,1,1004
62006362001025,1,25,690171004
62006362001040,0,92,90628069
62006362001072,1,53,105731004
62006362001102,6,2,2012
62006362001112,0,241,128971004
62006362001113,0,353,127235004
62006362001114,1,45,684303004
62006362001116,9,32,23207004
62006362001143,8,1,1004
62006362001144,0,282,25554004
62006362001149,20,1,1004
62006362001150,0,27,3266533004
62006362001157,5,1,1004
62006362001161,11,4,66501004
62006362001162,0,10,622091004
62006362001164,2,21,632871004
62006362001166,0,23,210656004
62006362001167,2,6,63550000
62006362001176,0,32,1169504012
62006362001177,4,3,2277008
62006362001180,0,58,137876004
62006362001201,0,302,226573008
62006362001213,14,2,2004
62006362001227,0,33,1033442004
62006362001235,12,3,100001004
62006362001237,12,41,41795000
62006362001239,1,22,3191004
62006362001241,0,31,448961004
62006362001249,0,76,4650004
62006362001252,0,114,59591004
62006362001261,8,5,11001004
62006362001262,0,265,141580762
62006362001280,21,2,10001004
62006362001281,4,11,750745470
62006362001285,8,14,11031004
62006362001319,15,4,4022
62006362001320,5,3,48189003
62006362001350,19,4,911004
62006362001368,0,179,1059011004
62006362001389,0,46,195956004
62006362001394,0,118,85956004
62006362001398,0,428,171140823
62006362001400,0,45,686004
62006362001404,15,3,302866
62006362001408,0,20,199002004
62006362001425,0,23,298401004
62006362001431,5,7,20881004
62006362001454,1,8,185501004
62006362001457,4,3,2702004
62006362001459,19,1,1004
62006362001467,12,4,1018501004
62006362001470,2,25,37401004
62006362001472,19,1,1004
62006362001478,0,70,43571004
62006362001485,0,411,313462004
62006362001506,1,22,2171004
62006362001525,25,1,1004
62006362001534,0,1251,296683004
62006362001548,1,5,367004
62006362001551,0,12,16461004
62006362001553,0,24,3629364305
62006362001567,0,21,59485000
62006362001568,9,18,46012004
62006362001570,0,313,80468008
62006362001571,1,5,254401004
62006362001579,4,31,10800000
62006362001583,0,19,165952008
62006362001585,0,52,5899004
62006362001587,0,14,11941004
62006362001598,0,37,6101004
62006362001602,0,85,73391004
62006362001618,14,2,2008
62006362001627,4,53,41561004
62006362001636,9,11,120421004
62006362001641,1,25,77751004
62006362001656,8,14,409001004
62006362001658,28,1,1004
62006362001664,10,42,423435014
62006362001668,0,21,191697004
62006362001672,2,8,2202008
62006362001673,25,1,1004
62006362001678,1,37,128841004
62006362001687,0,19,252301004
62006362001690,0,83,7901004
62006362001691,6,11,55254017
62006362001693,19,1,1004
62006362001715,1,6,4888012
62006362001721,1,40,26471004
62006362001725,0,145,123652004
62006362001728,3,21,5131004
62006362001737,1,7,11051004
62006362001743,16,155,21166004
62006362001747,0,43,1906004
62006362001847,11,1,1004
62006362001855,1,29,49821004
62006362001864,0,15,13651004
62006362001870,0,101,772672008
62006362001871,15,2,2011
62006362001883,7,19,22121004
62006362001886,7,3,1061004
62006362001890,1,104,15086004
62006362001891,1,43,17806004
62006362001896,19,7,33421004
62006362001897,28,1,1004
62006362001933,0,12,7301004
62006362001941,4,19,1691001004
62006362001943,2,26,4292008
62006362001951,22,2,191004
62006362001952,1,30,28261004
62006362001957,0,107,159641004
62006362001963,5,22,501004
62006362001978,1,110,73216004
62006362001983,2,24,1115409666
62006362001988,0,135,22491004
62006362001991,15,110,57181004
62006362002006,23,1,1004
62006362002020,1,209,432664010
62006362002021,0,42,2405198790
62006362002027,19,1,1004
62006362002036,0,57,101641004
62006362002038,8,8,27525004
62006362002039,5,2,501004
62006362002050,0,25,24991004
62006362002055,10,188,31834009
62006362002073,2,1,1004
62006362002075,22,1,1004
62006362002091,0,23,1166004
62006362002099,1,47,15626004
62006362002101,0,32,1125921004
62006362002102,0,1167,1506391504
62006362002104,2,19,293351004
62006362002105,0,28,40436004
62006362002112,1,13,73171004
62006362002128,0,167,221591004
62006362002132,6,16,11247004
62006362002133,0,69,12096004
62006362002138,1,6,148261004
62006362002146,11,3,301004
62006362002149,1,59,19991004
62006362002150,0,63,11316004
62006362002155,0,85,31321004
62006362002156,24,1,1004
62006362002181,0,83,53581004
62006362002207,15,3,3601004
62006362002212,9,6,51004
62006362002213,1,17,23251004
62006362002221,0,57,18511004
62006362002222,5,15,5081004
62006362002224,7,1,1004
62006362002234,4,19,4631004
62006362002246,0,80,11797504
62006362002248,16,6,51004
62006362002249,2,40,39471004
62006362002251,0,82,2391004
62006362002254,0,59,58683004
62006362002256,9,2,23511004
62006362002260,1,48,90038004
62006362002264,1,25,11381004
62006362002286,7,14,951004
62006362002295,1,3,3015
62006362002296,5,7,93501004
62006362002319,22,1,1004
62006362002332,1,1,1004
62006362002335,0,347,21974513
62006362002337,26,6,486004
62006362002346,0,6,1634200000
62006362002352,0,105,3646442004
62006362002354,1,24,1232703008
62006362002355,11,6,129240000
62006362002356,0,11,17569350
62006362002360,0,435,262513794
62006362002362,14,3,116001004
62006362002363,1,1,1004
62006362002368,1,24,5571001004
62006362002377,1,44,14324004
62006362002385,4,8,2271004
62006362002389,13,1,1004
62006362002390,2,76,179067004
62006362002392,16,7,1846004
62006362002393,0,100,3186903000
62006362002394,0,100,1623142000
62006362002398,0,89,16348513
62006362002402,0,129,49825720
62006362002419,3,2,130001004
62006362002422,0,29,595816004
62006362002423,1,18,401866004
62006362002431,1,67,648702008
62006362002447,0,14,23751004
62006362002448,19,14,34721004
62006362002464,0,90,21381004
62006362002466,0,73,11088004
62006362002497,14,2,5001004
62006362002502,2,5,46041004
62006362002506,2,33,176111004
62006362002511,26,1,1004
62006362002540,1,42,2142004
62006362002541,0,43,7441004
62006362002551,1,12,1631422
62006362002574,0,121,24044004
62006362002575,0,77,28291004
62006362002595,0,73,33741004
62006362002597,0,15,632008
62006362002608,0,3,237310962
62006362002609,4,20,105531004
62006362002613,2,22,9146754
62006362002624,6,5,31556004
62006362002629,0,173,370996755
62006362002640,25,32,21861004
62006362002647,2,11,291160000
62006362002656,14,2,2005
62006362002681,12,7,67701004
62006362002683,0,28,283891004
62006362002687,7,3,37251004
62006362002690,0,48,446281004
62006362002691,0,290,4125389744
62006362002694,2,25,25271004
62006362002696,25,1,1004
62006362002710,0,99,112291004
62006362002721,0,145,316070004
62006362002730,0,191,204511004
62006362002733,9,21,7451004
62006362002744,0,7,4791004
62006362002751,20,5,4051004
62006362002765,0,161,15161004
62006362002774,0,104,219771004
62006362002782,13,14,16841004
62006362002783,0,33,221766600
62006362002786,1,32,57841004
62006362002788,1,12,64001004
62006362002806,0,127,11982012
62006362002813,0,24,40161004
62006362002815,2,54,62656004
62006362002817,1,20,2076004
62006362002818,4,23,120181179
62006362002819,0,9,630004
62006362002830,0,71,42691722
62006362002831,0,8,5811004
62006362002833,0,79,1406951004
62006362002834,5,5,510000
62006362002836,2,15,3111004
62006362002840,4,49,6639004
62006362002841,8,3,2501004
62006362002846,0,23,30877004
62006362002847,0,3527,851574017
62006362002849,12,4,226004
62006362002854,0,9,7131004
62006362002872,0,13,24071004
62006362002882,2,38,119713004
62006362002885,20,70,19221504
62006362002889,20,5,2321004
62006362002903,21,1,1004
62006362002909,0,30,11994004
62006362002911,11,23,222301004
62006362002920,5,2,401004
62006362002924,0,120,636644504
62006362002927,27,1,1004
62006362002930,5,3,187000000
62006362002947,1,9,10581004
62006362002950,24,39,69055000
62006362002961,1,10,221091004
62006362002962,30,1,1000000
62006362002965,0,103,63851004
62006362002979,6,98,365941004
62006362002998,0,126,110506004
62006362003007,0,122,51976004
62006362003010,0,35,35886204
62006362003027,0,80,155829804
62006362003031,4,21,120191004
62006362003038,0,57,3182004
62006362003052,0,141,23023004
62006362003054,0,78,180451004
62006362003056,0,537,724579504
62006362003068,0,638,35392004
62006362003072,0,315,14509092
62006362003101,0,81,53801004
62006362003102,12,10,975001004
62006362003106,0,50,19041004
62006362003111,0,59,14076004
62006362003112,12,3,435000
62006362003126,0,46,7445004
62006362003127,0,236,22362008
62006362003128,0,104,133791004
62006362003129,0,94,1118050004
62006362003139,0,30,43880004
62006362003143,0,95,26462004
62006362003156,8,6,3801004
62006362003157,0,81,27731008
62006362003169,1,32,46611004
62006362003170,5,24,4541004
62006362003182,24,1,1004
62006362003189,9,1,1004
62006362003198,15,4,591004
62006362003204,1,40,8691004
62006362003218,0,45,5003013
62006362003223,0,37,22766004
62006362003230,15,2,101004
62006362003243,0,784,93930469
62006362003271,14,25,53801004
62006362003318,0,550,135878004
62006362003326,29,1,210000
62006362003327,2,106,38151004
62006362003329,7,23,70753004
62006362003335,1,11,2151004
62006362003381,0,57,303946004
62006362003384,2,22,4606004
62006362003399,0,255,56190004
62006362003400,0,135,94390023
62006362003402,2,19,55901004
62006362003428,0,11,27791004
62006362003449,1,17,11451004
62006362003460,21,4,8401004
62006362003473,0,182,3495869798
62006362003481,30,1,5000000
62006362003484,5,5,18779004
62006362003495,0,45,1766719004
62006362003500,0,45,22701004
62006362003504,3,4,31004
62006362003511,2,19,4531004
62006362003512,2,146,77866004
62006362003515,2,17,114761004
62006362003516,4,21,142491004
62006362003525,21,3,150001004
62006362003527,11,3,6361004
62006362003533,0,63,32456423
62006362003535,0,24,70011004
62006362003540,0,28,1256280004
62006362003543,0,34,7944487
62006362003544,18,6,521004
62006362003552,0,19,685902008
62006362003562,8,2,1581004
62006362003576,0,26,11476004
62006362003597,7,2,100001004
62006362003601,0,97,127101004
62006362003602,22,1,1004
62006362003611,1,25,4880004
62006362003617,21,39,5649004
62006362003627,0,308,42189004
62006362003639,0,68,48721004
62006362003642,2,8,11551004
62006362003652,1,41,37841004
62006362003656,0,4,353015
62006362003657,0,52,95351004
62006362003663,6,2,50001004
62006362003666,0,9,3976004
62006362003669,1,50,161541004
62006362003683,2,37,3491004
62006362003686,6,13,6081004
62006362003690,0,85,24331004
62006362003692,0,7,186004
62006362003707,2,70,17791004
62006362003709,1,1,1004
62006362003710,1,1,1004
62006362003713,0,198,43020004
62006362003718,0,167,61131004
62006362003749,0,125,57284016
62006362003750,25,1,1004
62006362003793,18,5,691004
62006362003795,14,25,142481004
62006362003802,0,148,416452004
62006362003804,17,1,1004
62006362003807,5,557,352033338
62006362003810,2,1,100000000
62006362003813,8,7,145404
62006362003817,25,27,1138000
62006362003818,1,36,589191004
62006362003827,2,25,43561004
62006362003832,0,23,4901004
62006362003837,0,119,43831004
62006362003846,9,4,130681004
62006362003853,0,82,78763017
62006362003864,11,46,41831004
62006362003878,0,98,89580004
62006362003879,8,7,5701004
62006362003891,3,28,11683004
62006362003895,9,4,86004
62006362003896,0,41,89861004
62006362003904,0,362,89538004
62006362003908,0,82,9842004
62006362003910,12,71,248447004
62006362003920,0,106,24446004
62006362003929,15,42,42481004
62006362003930,2,89,44633013
62006362003932,0,104,37981004
62006362003933,1,224,102251004
62006362003934,1,19,3452009
62006362003938,0,73,48416004
62006362003942,0,122,756761004
62006362003949,8,47,194991004
62006362003960,0,195,597824000
62006362003970,0,358,54990504
62006362003986,11,7,1242008
62006362003993,6,4,36001004
62006362003994,0,27,1787801004
62006362003998,0,75,412031004
62006362004000,25,2,8501004
62006362004008,13,6,2251004
62006362004019,0,61,1134209269
62006362004024,0,1,1004
62006362004032,1,2,2011
62006362004033,23,1,1004
62006362004040,2,6,25611004
62006362004041,1,44,188522008
62006362004053,2,11,39476004
62006362004056,0,90,251483704
62006362004058,0,396,848412009
62006362004067,26,1,1004
62006362004086,0,961,488043000
62006362004087,0,31,241861004
62006362004093,8,112,102758000
62006362004114,5,18,6955004
62006362004119,0,104,49832304
62006362004138,5,1,1004
62006362004148,1,77,23091004
62006362004151,12,2,2011
62006362004160,0,212,36977004
62006362004174,0,129,47740004
62006362004177,3,104,33267604
62006362004191,1,8,130372009
62006362004192,19,5,127001004
62006362004209,1,13,280511004
62006362004211,1,257,190245794
62006362004224,1,41,17058004
62006362004233,0,65,105431004
62006362004237,2,11,1296004
62006362004247,0,95,250432004
62006362004248,2,29,19414004
62006362004252,6,7,267253004
62006362004254,0,104,395611004
62006362004256,9,11,92008
62006362004258,0,164,7407004
62006362004262,6,8,23862009
62006362004270,2,9,886004
62006362004275,0,1,1004
62006362004287,1,52,11654004
62006362004288,2,23,12681004
62006362004296,0,152,64491004
62006362004311,0,32,43366145
62006362004315,0,6,5200000
62006362004332,20,18,12891004
62006362004333,3,2,4191004
62006362004341,0,60,14740004
62006362004342,0,84,13008504
62006362004344,17,10,1801004
62006362004364,0,22,151940000
62006362004372,0,194,392858504
62006362004376,2,37,890571177
62006362004405,1,18,133366004
62006362004406,0,233,164442008
62006362004410,2,23,927575620
62006362004413,0,43,4371004
62006362004421,5,86,17776004
62006362004425,0,76,17001008
62006362004427,0,18,68372008
62006362004434,6,5,293017
62006362004453,0,44,37556004
62006362004456,0,341,152591004
62006362004462,11,8,523013
62006362004490,0,44,5723004
62006362004493,23,14,3618000
62006362004502,1,43,12051004
62006362004504,0,98,86621004
62006362004505,0,88,69536004
62006362004509,30,2,2011
62006362004514,0,25,23726004
62006362004517,0,91,24743013
62006362004518,0,112,4796004
62006362004523,0,357,95492009
62006362004525,0,79,7906004
62006362004542,4,35,11181004
62006362004543,1,1,1004
62006362004550,0,68,41342009
62006362004571,0,18,2331004
62006362004575,1,50,31971004
62006362004587,0,21,276021004
62006362004593,1,18,83131004
62006362004597,13,6,2951004
62006362004599,0,9,561501004
62006362004608,1,25,107341004
62006362004626,1,1,1004
62006362004638,0,26,141601004
62006362004642,1,19,1499004
62006362004643,0,225,34881504
62006362004654,1,13,67916504
62006362004670,11,9,641103009
62006362004672,0,66,9444004
62006362004680,2,46,60042000
62006362004689,0,5,4780040
62006362004691,0,36,29381004
62006362004701,0,27,6762004
62006362004703,0,91,38491004
62006362004709,5,2,2011
62006362004747,0,20,16149004
62006362004749,0,149,988824018
62006362004751,8,44,1572711204
62006362004766,0,54,3506161004
62006362004772,8,17,438284404
62006362004779,1,54,249361004
62006362004781,0,31,3381004
62006362004782,4,19,49211004
62006362004793,0,128,38593704
62006362004797,0,22,31036004
62006362004799,0,36,3996004
62006362004803,9,6,17571004
62006362004804,3,3,5056004
62006362004815,1,28,1433013
62006362004816,0,24,56511004
62006362004818,6,13,9196004
62006362004819,0,13,5466004
62006362004824,1,19,37876004
62006362004830,2,15,61891004
62006362004853,0,1,1004
62006362004866,0,97,57691004
62006362004870,12,4,31801004
62006362004880,0,63,124721004
62006362004913,7,1,1004
62006362004927,0,29,802248152
62006362004935,15,3,55770000
62006362004937,0,17,63916004
62006362004941,0,3,781004
62006362004958,0,38,58061004
62006362004962,0,8,1511004
62006362004974,2,5,2526004
62006362004977,2,6,1628009
62006362004978,0,4,1320000
62006362004985,0,123,72753004
62006362004991,8,9,7391004
62006362004998,1,37,56532008
62006362005000,0,2,2008
62006362005003,9,2,201004
62006362005006,0,318,71558013
62006362005007,5,26,168651004
62006362005010,5,8,531121004
62006362005012,4,15,2394378172
62006362005015,0,91,314151004
62006362005017,4,12,36806559
62006362005018,1,50,415321004
62006362005027,0,35,59642008
62006362005028,1,1,1004
62006362005044,1,13,16009004
62006362005056,0,122,30811004
62006362005077,1,25,169891004
62006362005080,0,317,207993004
62006362005083,0,51,10989004
62006362005084,2,19,55956004
62006362005085,0,55,14141004
62006362005088,23,2,251004
62006362005092,8,94,21582004
62006362005101,0,272,171841004
62006362005106,0,177,145544004
62006362005124,0,6,33901004
62006362005133,4,161,415781004
62006362005142,2,20,5171004
62006362005148,2,11,8411004
62006362005159,0,63,85654004
62006362005162,26,2,11004
62006362005168,0,41,22101316
62006362005181,0,45,58441004
62006362005183,22,3,13501004
62006362005189,0,138,22855022
62006362005224,1,8,266151004
62006362005228,6,24,418331004
62006362005237,20,1,1004
62006362005246,2,19,30244004
62006362005250,15,1,1004
62006362005254,2,7,581004
62006362005257,0,74,130322053
62006362005259,1,2,11004
62006362005267,0,23,1579004
62006362005277,0,171,62298004
62006362005285,0,57,47719004
62006362005287,0,61,16231004
62006362005305,2,31,25776004
62006362005307,0,80,105086004
62006362005309,2,3,7401004
62006362005313,15,35,10311004
62006362005342,26,1,1004
62006362005347,6,1,1004
62006362005348,5,2,10001004
62006362005353,2,5,4100000
62006362005356,0,139,33116504
62006362005364,3,8,110542017
62006362005372,0,57,44056004
62006362005379,2,27,137432004
62006362005385,0,159,172866504
62006362005387,11,3,14001004
62006362005402,0,26,18561004
62006362005408,1,9,102501004
62006362005409,0,74,13084004
62006362005425,15,1,1004
62006362005432,0,14,2067990
62006362005433,0,37,19261004
62006362005452,0,115,121986004
62006362005455,2,11,489514004
62006362005460,6,15,80081004
62006362005466,2,4,141361004
62006362005473,0,745,99931004
62006362005475,0,89,49521504
62006362005497,11,8,1210000000
62006362005514,9,6,2624004
62006362005525,0,124,63398004
62006362005534,0,7,12261004
62006362005535,11,4,1371004
62006362005558,0,265,58954004
62006362005561,0,57,186326004
62006362005569,0,12,1278001004
62006362005573,7,2,101004
62006362005579,0,124,51141004
62006362005582,0,82,27817804
62006362005587,2,23,6021004
62006362005593,9,7,27701004
62006362005594,0,163,42888013
62006362005596,2,44,215001004
62006362005606,0,79,35391004
62006362005622,4,2,601004
62006362005624,1,2,891004
62006362005626,9,1,1004
62006362005629,0,50,122571004
62006362005633,1,23,87051004
62006362005675,1,56,88848180
62006362005678,21,3,18180000
62006362005702,1,4,331004
62006362005707,3,18,320751004
62006362005718,0,124,194772004
62006362005720,2,25,41911004
62006362005726,12,202,150351004
62006362005735,15,1,1004
62006362005741,0,8,345511004
62006362005742,0,30,99121004
62006362005745,3,17,2099004
62006362005752,0,1602,228113008
62006362005767,0,198,391141004
62006362005781,7,10,741004
62006362005792,0,6,34512
62006362005794,7,12,23171004
62006362005805,8,5,81004
62006362005806,5,46,6548004
62006362005816,0,245,16652004
62006362005819,0,73,11226004
62006362005825,0,362,233497204
62006362005829,9,4,10002008
62006362005847,3,20,6220022
62006362005848,0,58,5146004
62006362005852,1,68,268221004
62006362005855,0,38,96871004
62006362005870,19,1,1004
62006362005871,0,151,23835004
62006362005873,4,41,6465004
62006362005876,1,43,104562004
62006362005877,12,50,15876004
62006362005878,1,68,22863550
62006362005881,2,77,44026004
62006362005886,11,2,21001004
62006362005896,4,11,52923009
62006362005910,0,35,1877004
62006362005911,4,4,1000001004
62006362005921,0,71,3916004
62006362005929,4,4,272000
62006362005933,1,1,1004
62006362005937,23,1,1004
62006362005938,0,158,71091004
62006362005939,0,90,5801004
62006362005970,6,13,30311004
62006362005971,8,16,150100000
62006362005972,0,239,256986505
62006362005976,0,147,63887004
62006362005979,14,31,7926004
62006362005988,1,19,19507354
62006362006004,3,144,71654004
62006362006017,0,190,24673504
62006362006035,4,14,13802008
62006362006040,0,82,42881004
62006362006042,10,16,2906004
62006362006045,0,77,17896004
62006362006056,6,21,1104679592
62006362006060,1,30,64741004
62006362006061,0,63,51342008
62006362006063,7,28,7662004
62006362006067,11,18,4091004
62006362006081,1,18,633004
62006362006084,0,59,224657004
62006362006091,10,102,176411004
62006362006105,28,3,501004
62006362006110,0,301,22116504
62006362006111,20,33,1764004
62006362006116,0,149,14400004
62006362006118,3,41,68559004
62006362006119,0,19,87511004
62006362006132,1,14,4475004
62006362006133,0,60,142950020
62006362006134,1,37,8124009
62006362006135,0,21,55301004
62006362006136,0,86,36732004
62006362006137,0,165,45805947
62006362006156,4,8,184901004
62006362006167,0,36,181451004
62006362006172,1,2,151004
62006362006177,18,7,6531004
62006362006178,0,10,72447004
62006362006181,0,206,33267004
62006362006184,1,11,8625004
62006362006187,4,15,4711004
62006362006189,0,63,14079207
62006362006193,0,11,1561004
62006362006196,2,6,30521004
62006362006200,4,4,4051004
62006362006201,1,8,17331008
62006362006207,0,523,318777012
62006362006210,1,1,1004
62006362006216,0,175,65912504
62006362006224,0,197,47064004
62006362006228,2,6,42004
62006362006230,1,16,38196004
62006362006237,2,134,39850004
62006362006238,1,11,2541004
62006362006243,1,90,103623004
62006362006247,0,770,444552504
62006362006258,2,49,12076004
62006362006260,1,48,699461004
62006362006262,0,73,47846004
62006362006263,0,33,185417008
62006362006283,1,12,20531004
62006362006286,4,11,19221004
62006362006292,7,6,77870000
62006362006296,18,51,50101004
62006362006305,4,8,313009
62006362006318,2,49,5856004
62006362006334,1,23,29841004
62006362006339,10,14,1099601004
62006362006342,4,13,338051004
62006362006347,0,68,18847504
62006362006348,0,257,177225009
62006362006350,0,32,728483000
62006362006353,0,246,317270004
62006362006359,12,48,10231004
62006362006365,4,10,17126004
62006362006381,2,12,3351004
62006362006386,0,53,534088801
62006362006389,9,6,51004
62006362006399,0,28,44431004
62006362006400,0,71,18771004
62006362006405,0,33,73885460
62006362006414,0,411,46192004
62006362006418,0,70,28188804
62006362006421,1,32,19311004
62006362006422,0,25,132461004
62006362006433,0,787,410291004
62006362006437,13,36,601004
62006362006444,11,6,41001004
62006362006447,1,17,24141004
62006362006448,8,11,13241004
62006362006454,14,39,3460004
62006362006457,9,15,17731004
62006362006459,0,34,995741004
62006362006465,1,1,1004
62006362006470,2,54,42574008
62006362006472,0,96,99549004
62006362006474,0,110,76851004
62006362006475,0,31,3791004
62006362006481,1,51,99229104
62006362006489,0,60,19514325
62006362006506,1,24,4808004
62006362006507,0,379,36207004
62006362006509,0,49,11730004
62006362006516,0,162,41396009
62006362006518,7,8,776004
62006362006534,1,46,121381004
62006362006551,0,21,10706004
62006362006558,0,158,42229204
62006362006562,28,1,1004
62006362006564,0,24,2166004
62006362006586,30,1,1004
62006362006595,1,20,94751004
62006362006604,3,17,1197502004
62006362006611,15,2,50001004
62006362006637,27,2,2012
62006362006639,21,5,3542012
62006362006642,26,5,186502012
62006362006655,0,30,67966004
62006362006657,0,22,3191004
62006362006664,4,29,49494059
62006362006667,8,5,637000000
62006362006668,1,52,35039004
62006362006681,2,23,4870000
