Merchantnumber,recency,frequency,monetary_value
62006362000969,8,1,1004
62006362000970,17,2,1271004
62006362000987,8,3,3014
62006362001000,0,22,282176552
62006362001001,3,12,61203008
62006362001012,5,4,701004
62006362001017,20,2,31000000
62006362001018,9,3,11801004
62006362001024,0,12,122110004
62006362001025,2,17,81651004
62006362001040,0,81,33985004
62006362001072,5,2,11004
62006362001099,0,2,2898000
62006362001102,16,1,1004
62006362001112,0,138,29331004
62006362001113,0,324,127793004
62006362001114,0,61,2207037004
62006362001116,14,8,114301004
62006362001143,3,1,1004
62006362001144,0,121,36690024
62006362001149,2,5,151801004
62006362001150,2,10,1541901004
62006362001161,0,7,67361004
62006362001162,0,12,681381004
62006362001164,0,18,2439001004
62006362001166,4,10,43401004
62006362001167,14,1,2730000
62006362001176,0,4,227001004
62006362001177,0,4,120251004
62006362001180,0,44,330773004
62006362001201,0,221,186039004
62006362001213,7,2,11004
62006362001220,2,1,1004
62006362001227,0,44,1121912009
62006362001235,15,1,1004
62006362001237,0,23,22511004
62006362001239,3,7,74015
62006362001241,0,44,42710000
62006362001249,0,58,4544238
62006362001252,0,79,43891004
62006362001261,13,6,8001004
62006362001262,0,137,185181004
62006362001275,7,6,80502008
62006362001280,3,3,3012
62006362001281,3,11,147741004
62006362001285,0,115,149061004
62006362001319,3,14,40521004
62006362001320,0,5,72801004
62006362001334,10,145,395801004
62006362001350,17,16,5994004
62006362001368,0,49,861393012
62006362001389,2,10,28061004
62006362001394,0,115,58471004
62006362001398,0,289,149921642
62006362001400,0,8,1161004
62006362001404,10,2,151004
62006362001408,0,19,410101004
62006362001425,2,11,263371004
62006362001427,3,3,3012
62006362001431,0,10,17411004
62006362001445,0,2,11004
62006362001454,2,3,12008
62006362001457,6,4,13504
62006362001459,13,10,13192009
62006362001467,2,6,20001004
62006362001470,0,23,26870000
62006362001472,1,2,11004
62006362001478,0,34,53508794
62006362001485,0,600,457999000
62006362001506,0,27,6641004
62006362001525,2,1,1004
62006362001534,7,48,157498000
62006362001546,0,64,77081004
62006362001548,2,1,1004
62006362001551,12,8,11791004
62006362001553,2,11,1389039666
62006362001567,1,13,529830000
62006362001568,2,13,58252004
62006362001570,9,5,458504
62006362001571,13,2,192001004
62006362001578,6,2,11004
62006362001579,9,12,179110000
62006362001583,2,10,139603004
62006362001585,0,41,2102504
62006362001587,0,29,22511004
62006362001598,2,11,1439004
62006362001602,0,42,107701004
62006362001618,1,18,9711004
62006362001627,0,79,73891004
62006362001636,15,1,1004
62006362001641,6,19,79501004
62006362001656,7,7,748276004
62006362001658,15,33,744504
62006362001664,0,28,1062451004
62006362001668,0,14,112563504
62006362001672,8,6,2201004
62006362001673,23,1,1004
62006362001678,0,21,17741004
62006362001687,0,28,109642008
62006362001690,0,51,12741004
62006362001691,17,2,70001004
62006362001693,17,1,1004
62006362001715,0,5,16833004
62006362001721,1,20,120012004
62006362001725,0,165,174000004
62006362001727,14,17,1601004
62006362001728,3,16,5851004
62006362001737,1,8,30051004
62006362001743,0,100,25600004
62006362001747,0,69,4662504
62006362001855,0,7,7761004
62006362001864,0,50,60841004
62006362001870,0,108,1552151004
62006362001883,0,18,16621004
62006362001886,7,2,2008
62006362001890,0,61,9320004
62006362001891,0,68,29391004
62006362001896,1,18,226682012
62006362001897,12,2,2012
62006362001933,0,6,2231004
62006362001941,1,5,176002008
62006362001943,0,141,22576004
62006362001951,10,2,2012
62006362001952,10,2,2012
62006362001957,0,106,189703012
62006362001963,13,21,291004
62006362001978,0,55,71891004
62006362001983,0,20,93047014
62006362001988,0,120,22701504
62006362001991,0,41,16376004
62006362002006,23,1,1004
62006362002020,14,30,64501004
62006362002021,1,14,427001004
62006362002027,0,70,225891004
62006362002036,0,19,68991004
62006362002038,3,5,427036874
62006362002039,3,14,9902008
62006362002050,0,26,69541004
62006362002055,13,53,64896004
62006362002073,0,18,2253013
62006362002075,14,2,7101004
62006362002091,1,23,935000
62006362002099,2,1,1004
62006362002101,0,28,677401004
62006362002102,0,763,1263071298
62006362002104,0,6,6002012
62006362002105,0,24,36410000
62006362002112,0,11,114901004
62006362002128,0,161,150315012
62006362002132,1,10,4461004
62006362002133,0,38,5962012
62006362002138,3,6,73701004
62006362002140,4,1,1004
62006362002146,0,9,1621004
62006362002149,0,97,33195238
62006362002150,0,69,13059012
62006362002153,0,14,5004000
62006362002155,0,275,101823262
62006362002156,0,1,1004
62006362002181,0,19,98152012
62006362002207,0,2,11004
62006362002212,7,1,1004
62006362002213,0,16,19551004
62006362002221,0,41,17631004
62006362002222,9,3,1001004
62006362002224,1,6,761004
62006362002234,2,10,1291004
62006362002246,0,181,42646004
62006362002248,8,1,1004
62006362002249,6,19,36217008
62006362002251,2,85,6631004
62006362002254,0,38,29151004
62006362002256,3,17,107601004
62006362002260,0,50,82404004
62006362002264,0,5,3456004
62006362002285,1,3,8151004
62006362002286,0,27,79921004
62006362002295,16,1,1004
62006362002296,0,11,377861004
62006362002319,0,35,7547009
62006362002335,0,276,16492004
62006362002337,13,84,223501004
62006362002346,6,3,28501004
62006362002350,1,11,16013004
62006362002352,1,39,2078527008
62006362002354,16,1,1004
62006362002355,2,1,1004
62006362002356,7,2,11004
62006362002360,0,394,238948598
62006362002362,7,3,195001004
62006362002363,7,1,1004
62006362002367,1,1,1004
62006362002368,2,21,5463001004
62006362002372,1,2,11004
62006362002377,0,67,25256004
62006362002385,2,25,388652012
62006362002389,0,3,30011004
62006362002390,0,79,382827004
62006362002392,7,18,4831004
62006362002393,0,110,6482954008
62006362002394,0,44,800163008
62006362002395,0,17,858939004
62006362002396,7,2,11004
62006362002398,0,185,39423504
62006362002402,0,62,159199073
62006362002419,2,2,12001004
62006362002422,0,11,547841004
62006362002423,9,16,107456004
62006362002431,3,20,142101004
62006362002447,0,10,59001004
62006362002448,0,12,136601004
62006362002464,0,135,48861004
62006362002466,0,44,7709004
62006362002497,12,9,34002012
62006362002502,15,4,160001004
62006362002506,0,87,265001004
62006362002511,15,4,140002009
62006362002540,1,48,1506004
62006362002541,1,20,25991004
62006362002551,1,13,13627345
62006362002574,1,109,24395004
62006362002575,0,17,7454004
62006362002595,7,8,2501004
62006362002597,2,7,191004
62006362002608,5,3,122501004
62006362002609,6,18,85161004
62006362002613,1,70,14360004
62006362002624,6,5,820001004
62006362002629,0,81,137289754
62006362002630,2,3,50011004
62006362002640,10,2,1701004
62006362002647,2,3,352008
62006362002649,16,1,1004
62006362002650,6,4,4015
62006362002656,1,2,11004
62006362002659,7,2,11004
62006362002681,17,1,1004
62006362002683,2,15,161591004
62006362002687,2,71,121161004
62006362002690,0,42,405451004
62006362002691,0,93,1591701004
62006362002694,9,20,17301004
62006362002696,0,2,11004
62006362002710,4,46,32471004
62006362002721,0,62,612242009
62006362002723,0,3,12014
62006362002730,8,141,133032012
62006362002733,0,17,8471004
62006362002744,4,37,14846012
62006362002751,7,5,8791004
62006362002765,1,36,8181004
62006362002774,0,82,72106004
62006362002782,10,1,1004
62006362002783,0,62,44811224
62006362002786,0,33,56441004
62006362002788,3,4,49501004
62006362002813,0,10,178186904
62006362002815,0,7,1181004
62006362002817,1,21,4941004
62006362002818,1,19,132982313
62006362002819,13,1,1004
62006362002830,0,47,21802279
62006362002831,1,12,4076004
62006362002833,0,30,926981004
62006362002834,29,2,170000
62006362002836,2,1,1004
62006362002840,0,101,15637004
62006362002841,1,2,51004
62006362002846,0,56,23314004
62006362002847,0,3042,724088757
62006362002849,8,4,1336004
62006362002851,0,36,2236004
62006362002854,4,31,34931004
62006362002872,3,12,15261004
62006362002882,0,41,55541004
62006362002885,7,1,1004
62006362002889,0,2,11004
62006362002903,17,1,1004
62006362002909,4,62,80634004
62006362002911,0,11,137801004
62006362002920,1,15,106101004
62006362002924,0,68,816699004
62006362002927,15,1,1004
62006362002930,1,32,100251004
62006362002947,5,6,6052012
62006362002950,0,35,577440000
62006362002961,14,1,1004
62006362002962,15,2,50300000
62006362002965,0,81,80591004
62006362002979,0,69,133462012
62006362002998,2,20,21842012
62006362003007,0,98,11311004
62006362003010,0,21,4456004
62006362003027,1,61,161589810
62006362003031,1,24,42961004
62006362003038,3,5,136004
62006362003052,0,116,33121004
62006362003054,0,107,259661004
62006362003056,0,588,735736004
62006362003064,0,2,11004
62006362003068,2,482,31278004
62006362003072,0,246,21766008
62006362003101,0,115,112641004
62006362003102,8,2,2012
62006362003103,14,24,24469000
62006362003106,1,37,13513004
62006362003111,0,69,21226004
62006362003112,3,1,20000
62006362003126,15,1,1004
62006362003127,0,68,5221004
62006362003128,2,122,57139504
62006362003129,0,79,800962004
62006362003139,1,26,11516004
62006362003143,0,171,70647004
62006362003156,0,34,10657012
62006362003157,0,56,22461004
62006362003169,6,3,460000
62006362003170,0,31,2682012
62006362003182,17,1,1004
62006362003189,1,2,11004
62006362003195,1,3,12008
62006362003198,12,20,13291004
62006362003204,3,22,3801004
62006362003218,2,31,2369804
62006362003223,1,15,4961004
62006362003230,7,2,11004
62006362003243,0,617,44076845
62006362003271,0,27,37491004
62006362003305,5,55,40552004
62006362003318,0,448,113881004
62006362003319,0,59,63951004
62006362003326,10,16,1941004
62006362003327,0,168,68833592
62006362003329,0,47,842991004
62006362003335,1,11,2851004
62006362003371,3,10,2361004
62006362003381,2,59,59108013
62006362003384,0,55,11866004
62006362003399,0,105,20304325
62006362003400,0,192,151004637
62006362003402,1,25,84101004
62006362003428,1,27,137456004
62006362003449,15,73,74716004
62006362003460,10,1,1004
62006362003473,0,290,2805749798
62006362003481,3,6,605600000
62006362003484,0,12,7221004
62006362003495,0,16,1765390004
62006362003500,0,34,33681004
62006362003504,9,1,1004
62006362003511,0,28,25478012
62006362003512,1,125,60481004
62006362003515,1,14,64281004
62006362003516,0,11,7201004
62006362003525,16,3,7351004
62006362003527,2,15,58663004
62006362003533,0,54,38261992
62006362003535,0,131,283533004
62006362003540,1,15,366596004
62006362003543,1,10,3786004
62006362003544,7,8,451004
62006362003552,6,5,26351004
62006362003562,8,1,1004
62006362003576,3,6,1062012
62006362003597,2,3,2421004
62006362003601,0,170,258631004
62006362003611,2,12,1137008
62006362003617,2,4,63204
62006362003627,0,221,59523509
62006362003629,17,5,276004
62006362003639,0,29,16831004
62006362003642,0,16,23331004
62006362003652,0,29,50756004
62006362003656,2,51,540954
62006362003657,0,78,139862008
62006362003663,22,1,1004
62006362003666,2,10,607004
62006362003669,1,52,18051004
62006362003683,0,67,46332004
62006362003686,1,16,4941004
62006362003690,1,60,20391004
62006362003692,2,11,3902008
62006362003707,0,100,31441004
62006362003709,0,2,11004
62006362003710,2,27,3751004
62006362003713,12,79,23190004
62006362003718,0,139,60641004
62006362003749,0,372,92454004
62006362003750,11,2,391501004
62006362003773,0,2,11004
62006362003774,0,2,11004
62006362003775,0,2,11004
62006362003776,5,2,11004
62006362003793,2,9,1151004
62006362003795,0,4,13013
62006362003802,0,8,1114020
62006362003804,7,97,53701004
62006362003807,0,208,89037242
62006362003810,11,3,150001004
62006362003813,1,2,2008
62006362003817,0,118,5986004
62006362003818,1,23,305202008
62006362003827,4,10,21851004
62006362003832,5,8,4651004
62006362003837,0,2,11004
62006362003846,11,6,192100000
62006362003853,0,115,113750000
62006362003864,9,14,16247000
62006362003878,0,91,111920000
62006362003879,27,4,6070000
62006362003891,0,32,41101004
62006362003895,3,6,1236004
62006362003896,0,51,75871004
62006362003904,0,319,85125504
62006362003908,2,30,24936004
62006362003910,0,95,66431004
62006362003920,0,111,25221004
62006362003929,10,17,160061004
62006362003930,2,18,7241004
62006362003932,0,78,34891004
62006362003933,0,320,146571004
62006362003934,0,19,3531004
62006362003938,0,58,43871004
62006362003942,0,105,280548004
62006362003949,0,11,62171004
62006362003960,0,176,480722004
62006362003970,0,245,41741504
62006362003972,2,2,11004
62006362003986,6,2,701004
62006362003993,6,3,1202008
62006362003994,0,19,2139000000
62006362003998,0,29,107451004
62006362004000,13,2,40001004
62006362004008,0,29,117001140
62006362004019,0,38,569710501
62006362004032,30,1,200000
62006362004033,0,31,39171004
62006362004040,1,15,36921004
62006362004041,1,19,87601004
62006362004053,0,20,198405504
62006362004056,0,36,114326004
62006362004058,0,334,693944023
62006362004067,1,2,11004
62006362004086,0,604,296258004
62006362004087,2,3,100701004
62006362004093,2,3,12008
62006362004114,0,17,79970004
62006362004119,0,60,19507709
62006362004138,12,2,201004
62006362004148,1,152,31347004
62006362004151,12,1,1004
62006362004160,0,188,30488004
62006362004173,17,1,1004
62006362004174,0,78,149956652
62006362004177,0,139,36562004
62006362004191,1,5,91951004
62006362004192,0,227,142671004
62006362004209,0,14,139881004
62006362004211,9,50,211749004
62006362004224,3,10,6466004
62006362004226,5,3,1070000
62006362004233,0,56,72951004
62006362004234,3,1,1004
62006362004237,2,16,2311004
62006362004247,2,4,3451004
62006362004248,0,22,10951004
62006362004252,2,6,35381004
62006362004254,1,14,31856004
62006362004256,2,2,31004
62006362004258,0,200,13999004
62006362004262,13,1,1004
62006362004270,0,30,6806004
62006362004275,0,1,1004
62006362004287,0,176,21717104
62006362004288,1,24,8021004
62006362004296,0,109,49231004
62006362004311,1,12,14139469
62006362004315,2,4,485001004
62006362004332,5,23,6911004
62006362004333,6,2,11004
62006362004341,1,33,10069504
62006362004342,3,36,3561004
62006362004344,3,68,129661004
62006362004362,5,66,81130000
62006362004364,0,36,171665000
62006362004372,0,102,72507004
62006362004376,2,23,961156286
62006362004395,3,1,1004
62006362004405,0,8,24301004
62006362004406,0,133,81262004
62006362004410,7,11,79631004
62006362004413,14,182,28212009
62006362004421,0,64,13801504
62006362004425,1,40,12881004
62006362004427,0,23,42392009
62006362004443,3,2,15001004
62006362004453,0,28,9777009
62006362004456,5,49,25211004
62006362004462,3,12,1381004
62006362004490,0,352,99755004
62006362004493,0,16,1797004
62006362004495,4,11,646004
62006362004502,0,32,7916004
62006362004504,0,58,49951004
62006362004505,2,66,53831004
62006362004509,0,37,21701004
62006362004510,3,56,209100504
62006362004514,0,49,39471004
62006362004517,0,77,48500954
62006362004518,0,137,5531004
62006362004523,0,639,196469004
62006362004525,0,51,5781004
62006362004542,0,13,2491004
62006362004543,0,2,11004
62006362004550,0,30,103011004
62006362004571,1,17,3061004
62006362004575,0,28,19771004
62006362004587,0,16,215371004
62006362004593,4,79,25646004
62006362004597,3,8,10101004
62006362004599,0,3,2971004
62006362004608,0,24,50871004
62006362004638,1,24,225136004
62006362004642,3,28,2594004
62006362004643,0,105,35055373
62006362004654,2,9,58031004
62006362004664,14,1,1004
62006362004670,2,6,169001004
62006362004672,0,61,9341504
62006362004680,0,39,68649004
62006362004689,0,1,1004
62006362004691,0,1,1004
62006362004701,1,227,79425804
62006362004703,0,46,15521004
62006362004709,14,1,1004
62006362004734,0,224,47628192
62006362004747,7,3,861004
62006362004748,6,2,11004
62006362004749,5,20,433093094
62006362004751,2,13,580722008
62006362004766,0,19,722311004
62006362004772,0,14,390041004
62006362004779,0,54,130391004
62006362004781,0,12,1871004
62006362004782,0,38,174131004
62006362004793,0,176,67954004
62006362004797,1,11,556004
62006362004799,0,25,3103004
62006362004803,7,4,37431004
62006362004804,0,8,15151004
62006362004807,14,2,11004
62006362004815,0,31,13151004
62006362004816,0,25,79901004
62006362004818,0,36,25506004
62006362004819,0,22,11366004
62006362004824,0,60,96830704
62006362004830,9,4,631004
62006362004853,0,1,1004
62006362004866,0,87,40584004
62006362004867,13,1,1004
62006362004870,2,6,22001004
62006362004880,0,80,53291004
62006362004881,0,71,33971004
62006362004911,14,1,1004
62006362004913,9,1,1004
62006362004927,0,24,489368253
62006362004928,0,8,12136004
62006362004933,6,2,11004
62006362004935,0,4,205002008
62006362004937,0,15,38911004
62006362004941,2,3,1581004
62006362004958,0,30,29276004
62006362004962,0,8,4001004
62006362004969,0,1,1004
62006362004973,0,1,1004
62006362004974,0,10,7203013
62006362004977,0,6,949004
62006362004978,0,2,2601004
62006362004982,29,5,4051004
62006362004984,6,34,5276004
62006362004985,0,72,112058013
62006362004991,0,10,9431004
62006362004998,8,8,6391004
62006362005000,0,2,11004
62006362005003,0,26,51245013
62006362005006,0,229,45318004
62006362005007,1,177,63716004
62006362005010,0,48,2288546004
62006362005012,13,4,520617779
62006362005015,0,6,24000000
62006362005017,0,9,8152373
62006362005018,1,18,113590000
62006362005027,0,23,63611004
62006362005028,15,2,80000000
62006362005030,13,41,49305000
62006362005044,3,11,32371004
62006362005056,3,96,21401004
62006362005077,1,11,44021004
62006362005080,0,80,84761004
62006362005083,12,9,3008004
62006362005084,0,14,11946004
62006362005085,0,62,25781004
62006362005088,10,6,4251004
62006362005092,9,15,2559004
62006362005101,0,186,114176004
62006362005106,0,169,61206004
62006362005124,13,1,26000
62006362005133,6,37,135855004
62006362005142,2,24,5077012
62006362005148,8,17,17911004
62006362005159,1,33,137431004
62006362005167,6,2,2009
62006362005168,0,66,17476004
62006362005181,1,22,34511004
62006362005183,1,5,6351004
62006362005189,0,65,3747008
62006362005224,0,6,233001004
62006362005228,7,9,160501004
62006362005237,7,3,501156904
62006362005246,0,27,32792012
62006362005250,0,1,1004
62006362005254,10,2,179004
62006362005257,0,72,18087012
62006362005259,0,165,31611004
62006362005267,1,20,2110504
62006362005277,0,377,416046004
62006362005285,0,83,173341004
62006362005287,1,45,14721004
62006362005305,0,16,16351004
62006362005307,0,51,63096004
62006362005308,0,1,1004
62006362005309,3,3,3101004
62006362005313,0,20,21901004
62006362005340,0,1,1004
62006362005342,0,1,1004
62006362005347,0,1,1004
62006362005348,2,3,32000000
62006362005350,0,1,1004
62006362005353,0,4,2486004
62006362005354,0,1,1004
62006362005356,0,1,1004
62006362005357,0,1,1004
62006362005364,16,10,72901004
62006362005372,0,32,54801004
62006362005379,0,93,184461004
62006362005385,0,128,68765017
62006362005387,12,73,16985009
62006362005402,0,21,14931004
62006362005405,3,1,1004
62006362005408,2,7,76501004
62006362005409,0,60,11633000
62006362005425,0,4,36501004
62006362005432,16,2,200000
62006362005433,0,53,28481004
62006362005452,2,19,6731004
62006362005455,3,10,268923004
62006362005460,3,28,154441004
62006362005466,2,2,201004
62006362005470,0,1,1004
62006362005472,15,1,1004
62006362005473,0,600,99537004
62006362005475,0,74,106075008
62006362005494,16,1,1004
62006362005497,6,7,578500000
62006362005514,7,2,65001004
62006362005525,0,289,168226004
62006362005534,22,4,1251004
62006362005535,1,7,149101004
62006362005558,0,93,8803004
62006362005561,0,39,83871004
62006362005569,3,21,1409861004
62006362005573,0,15,30261004
62006362005579,15,2,141004
62006362005582,0,43,15121004
62006362005587,23,15,4081004
62006362005593,0,40,391004
62006362005594,11,81,14206004
62006362005596,5,50,49001004
62006362005606,0,32,11883504
62006362005622,19,4,2650000
62006362005624,5,7,4580000
62006362005629,0,24,77130000
62006362005633,2,15,34372261
62006362005659,7,2,11004
62006362005674,0,1,1004
62006362005675,0,39,22329298
62006362005678,17,3,2621004
62006362005702,5,12,1551004
62006362005707,2,7,222001004
62006362005718,0,175,358131004
62006362005720,3,28,9821004
62006362005726,6,113,57539004
62006362005735,6,3,751004
62006362005741,3,14,47356004
62006362005742,0,7,35981004
62006362005745,3,28,3546504
62006362005750,2,1,1004
62006362005751,8,13,539002008
62006362005752,0,58,61811004
62006362005767,0,150,213431004
62006362005781,1,110,52481004
62006362005787,17,10,2170000
62006362005794,7,6,10160000
62006362005804,7,20,11931004
62006362005805,1,8,2421004
62006362005806,1,385,39826004
62006362005816,3,65,8708504
62006362005819,2,15,2482934
62006362005825,0,11,10097004
62006362005829,3,2,21004
62006362005847,0,19,2802008
62006362005848,0,31,3614009
62006362005852,12,17,64451004
62006362005855,2,4,3261004
62006362005870,0,130,18428004
62006362005871,7,152,169308004
62006362005873,1,26,9199004
62006362005876,7,8,5201004
62006362005877,0,265,128891004
62006362005878,0,220,57817504
62006362005881,1,61,14592004
62006362005886,15,56,120851004
62006362005896,0,11,50401004
62006362005910,1,38,2716004
62006362005911,6,5,250012009
62006362005921,0,245,15107004
62006362005929,0,1,1004
62006362005933,0,2,11004
62006362005937,16,2,101004
62006362005938,0,176,92081004
62006362005939,2,31,2086004
62006362005966,0,1,1004
62006362005967,0,1,1004
62006362005969,0,1,1004
62006362005970,0,27,77241004
62006362005971,1,46,71696004
62006362005972,0,98,292364004
62006362005976,0,76,25016004
62006362005979,10,22,3801004
62006362005988,2,4,721004
62006362006004,2,44,21242008
62006362006017,0,45,2332013
62006362006035,2,12,6197008
62006362006040,0,71,35991004
62006362006042,10,3,7001004
62006362006045,0,56,12084004
62006362006056,0,5,128189004
62006362006060,1,28,64266004
62006362006061,0,97,92781004
62006362006063,0,16,3043009
62006362006067,0,45,14571004
62006362006081,0,17,1040996
62006362006084,0,56,285653004
62006362006091,0,191,384688105
62006362006105,12,12,1322008
62006362006110,20,1,1004
62006362006111,20,5,826004
62006362006116,14,21,2429021
62006362006118,4,106,84706004
62006362006119,3,35,158176004
62006362006132,0,1,1004
62006362006133,0,61,339179004
62006362006134,0,10,2391004
62006362006135,0,10,474017
62006362006136,2,6,531004
62006362006137,0,1,1004
62006362006139,0,1,1004
62006362006145,1,2,11004
62006362006149,2,2,11004
62006362006156,0,24,437552592
62006362006167,1,29,69351004
62006362006172,0,2,100001004
62006362006177,0,15,9683004
62006362006178,0,4,358004
62006362006181,0,32,11253004
62006362006184,1,12,8484044
62006362006187,6,65,26551004
62006362006189,0,55,11686004
62006362006193,0,9,3891004
62006362006196,0,92,9136004
62006362006200,0,10,540450000
62006362006201,0,10,231151004
62006362006207,0,767,513282012
62006362006210,0,1,1004
62006362006216,0,108,44957004
62006362006224,0,147,27229004
62006362006228,3,1,1004
62006362006230,0,5,4721004
62006362006237,8,145,88205259
62006362006238,0,122,98033004
62006362006243,0,95,129651004
62006362006247,0,605,434131504
62006362006258,2,129,103501004
62006362006260,0,94,66034004
62006362006262,0,212,96070004
62006362006263,0,128,437941004
