Merchantnumber,recency,frequency,monetary_value
62006362000541,5,4,1701004
62006362000542,1,117,71251004
62006362000543,0,7,20491004
62006362000544,0,111,78701004
62006362000550,0,120,879411004
62006362000551,6,4,575001004
62006362000552,16,8,131981004
62006362000558,4,20,146371004
62006362000573,0,6,19421004
62006362000580,4,12,3961021004
62006362000584,4,23,2011581004
62006362000589,28,1,1004
62006362000590,0,33,2463851004
62006362000591,9,11,609748004
62006362000592,0,73,10474004
62006362000596,0,1,1004
62006362000603,29,1,1004
62006362000604,0,103,80241004
62006362000616,1,1,1004
62006362000620,0,18,367841004
62006362000636,1,41,1840781004
62006362000637,12,37,149231004
62006362000642,0,9,10702004
62006362000644,0,11,99001004
62006362000646,0,7,365001004
62006362000650,7,7,290491004
62006362000655,2,2,25001004
62006362000656,0,109,535850004
62006362000657,2,11,440741004
62006362000658,0,139,5370852004
62006362000662,2,12,852491004
62006362000665,0,52,77591404
62006362000666,1,497,350807004
62006362000674,1,10,498066004
62006362000676,18,10,104521004
62006362000679,0,52,40152004
62006362000681,11,1,1004
62006362000683,0,102,168796004
62006362000686,4,4,196401004
62006362000691,2,34,122441004
62006362000692,5,1,1004
62006362000699,1,3,9501004
62006362000708,11,2,88004
62006362000711,0,126,24654349350
62006362000716,7,7,151461004
62006362000729,0,10,65165777
62006362000731,1,6,160141004
62006362000736,0,244,151531004
62006362000739,24,18,11891004
62006362000741,18,36,17317004
62006362000742,9,1,1004
62006362000743,3,7,401366004
62006362000744,0,35,296001004
62006362000748,1,17,208301004
62006362000749,1,96,1476996000
62006362000752,0,38,4619226004
62006362000753,0,188,67012954
62006362000757,0,22,187596404
62006362000758,1,2,450001004
62006362000759,1,34,11626004
62006362000760,4,11,325701004
62006362000767,2,118,18616760991
62006362000769,1,10,173281004
62006362000773,1,45,478531004
62006362000779,0,1948,903579073
62006362000787,2,134,174852004
62006362000790,0,129,91936094
62006362000799,0,103,104491004
62006362000802,0,972,724081008
62006362000814,0,114,45581004
62006362000815,0,131,150881004
62006362000824,1,39,1538381004
62006362000827,0,83,1317138798
62006362000831,4,50,18306004
62006362000833,26,1,1004
62006362000837,0,20,1864201004
62006362000863,0,40,903802004
62006362000869,1,42,556201004
62006362000870,7,12,26051004
62006362000872,18,1,1004
62006362000878,0,24,75714004
62006362000902,3,3,911004
62006362000912,0,151,47211004
62006362000913,0,44,3895002524
62006362000925,1,20,75881004
62006362000940,25,1,1004
62006362000948,25,1,1004
62006362000962,9,8,100101004
62006362000963,0,46,96846004
62006362000964,0,10,41151004
62006362000969,0,75,403213008
62006362000970,0,24,31611004
62006362000987,1,19,27301004
62006362001000,4,3,9856004
62006362001001,3,38,107301004
62006362001012,0,19,21404798
62006362001017,17,1,1004
62006362001018,20,2,15001004
62006362001023,8,1,1004
62006362001024,10,6,113722008
62006362001025,1,16,599351004
62006362001040,0,86,40861004
62006362001072,0,165,569421004
62006362001102,10,1,1004
62006362001112,0,205,25785004
62006362001113,0,345,233810004
62006362001114,0,172,297050004
62006362001116,2,15,37438216
62006362001143,7,4,155004
62006362001144,0,325,32691004
62006362001149,7,1,1004
62006362001150,0,28,4319780464
62006362001157,7,1,1004
62006362001161,2,9,747081004
62006362001162,3,18,856941004
62006362001164,0,44,2777791004
62006362001166,2,15,81311004
62006362001167,18,2,63500000
62006362001176,0,19,1005052008
62006362001177,1,5,502326004
62006362001180,0,102,309146004
62006362001201,0,310,225834004
62006362001213,19,1,1004
62006362001227,0,25,1003401004
62006362001235,28,1,1004
62006362001237,0,77,175480000
62006362001239,5,4,1731004
62006362001241,15,21,47550000
62006362001249,0,59,4814004
62006362001252,1,105,31091004
62006362001261,2,8,13401004
62006362001262,0,120,111270504
62006362001275,0,16,22621004
62006362001280,15,5,2255588
62006362001281,7,3,177741004
62006362001285,0,36,39151004
62006362001319,5,2,2008
62006362001320,1,7,65401004
62006362001334,22,1,1004
62006362001350,21,2,101004
62006362001368,0,188,1054781004
62006362001389,0,32,171929004
62006362001394,0,213,93473013
62006362001398,0,321,198638451
62006362001400,0,186,18632004
62006362001404,2,2,901004
62006362001408,0,46,394730004
62006362001425,0,33,823341004
62006362001431,3,6,14111004
62006362001454,5,4,28011004
62006362001457,19,1,1004
62006362001459,2,5,245002008
62006362001467,23,2,8001004
62006362001470,13,28,45600000
62006362001472,0,14,123241004
62006362001478,0,126,59101004
62006362001485,0,446,2559986004
62006362001506,3,14,271004
62006362001525,5,4,1001004
62006362001534,9,1201,299273504
62006362001548,0,17,952004
62006362001551,1,23,47251004
62006362001553,4,13,1035238892
62006362001567,1,19,3091004
62006362001568,2,12,42272004
62006362001570,9,42,10266504
62006362001571,9,5,43401004
62006362001579,25,10,71000000
62006362001583,2,17,237656004
62006362001585,2,40,11063004
62006362001587,0,84,61541004
62006362001598,0,77,14481004
62006362001602,0,122,57001004
62006362001618,1,368,143446004
62006362001627,0,53,165681004
62006362001636,18,7,57651004
62006362001641,1,14,36938778
62006362001656,4,18,3174001004
62006362001658,12,1,1004
62006362001664,0,64,453209554
62006362001668,0,24,883489504
62006362001672,1,11,3981004
62006362001673,8,2,2008
62006362001678,0,33,69471004
62006362001687,0,100,436711004
62006362001690,0,75,8921004
62006362001691,1,11,116173013
62006362001693,9,2,14401004
62006362001715,4,7,323301004
62006362001721,0,18,9083004
62006362001725,0,154,209701013
62006362001728,1,13,3373013
62006362001737,0,12,40321004
62006362001743,14,2,2009
62006362001747,1,63,3715904
62006362001855,0,32,55131012
62006362001864,3,30,41661004
62006362001870,0,175,1667891004
62006362001883,2,22,17401004
62006362001886,29,1,1004
62006362001890,0,144,15485004
62006362001891,0,62,21031004
62006362001896,8,2,60001004
62006362001897,25,1,1004
62006362001933,0,12,5171004
62006362001941,11,3,10621004
62006362001943,0,56,9061004
62006362001951,25,1,1004
62006362001952,0,44,29651004
62006362001957,0,127,174601004
62006362001963,3,34,571004
62006362001978,0,21,16571004
62006362001983,2,25,348708292
62006362001988,0,162,17154004
62006362001991,25,1,1004
62006362002006,18,1,1004
62006362002020,0,64,189824010
62006362002021,4,27,1503270000
62006362002027,1,9,56701004
62006362002036,0,52,126001004
62006362002038,1,7,1236004
62006362002039,0,18,10966004
62006362002050,1,32,29041004
62006362002055,0,121,26782004
62006362002073,5,1,1004
62006362002075,26,4,2301004
62006362002091,0,40,3601004
62006362002099,4,11,1231004
62006362002101,1,24,688953404
62006362002102,0,1236,1347942908
62006362002104,1,11,534801004
62006362002105,0,30,54552004
62006362002112,5,9,42971004
62006362002128,0,155,49951004
62006362002132,0,19,5251004
62006362002133,0,76,18101004
62006362002138,1,4,60201004
62006362002146,8,4,421004
62006362002149,0,25,9201004
62006362002150,0,68,11841004
62006362002155,0,102,67771004
62006362002156,2,7,551004
62006362002181,0,109,83396004
62006362002191,0,1,1004
62006362002207,28,2,2009
62006362002212,17,8,851004
62006362002213,0,19,38001004
62006362002221,0,63,8941004
62006362002222,7,13,121004
62006362002224,0,23,1615008
62006362002234,5,14,11931004
62006362002246,0,88,12147559
62006362002248,11,6,33008
62006362002249,0,33,33272104
62006362002251,0,22,2041004
62006362002254,1,51,67131004
62006362002256,0,92,83401004
62006362002260,0,47,81530008
62006362002264,0,52,19541004
62006362002286,11,12,1091004
62006362002295,5,1,1004
62006362002296,2,13,166011004
62006362002319,2,17,2398009
62006362002332,30,1,1004
62006362002335,0,355,24544004
62006362002337,9,66,8861004
62006362002346,0,2,110000000
62006362002350,2,15,28830504
62006362002352,0,114,3447111004
62006362002354,2,15,609802008
62006362002355,0,12,337750000
62006362002356,4,6,15627885
62006362002360,0,516,293146701
62006362002362,0,54,349562008
62006362002363,26,1,1004
62006362002368,0,26,5167001004
62006362002377,0,47,17285004
62006362002385,11,3,1211004
62006362002389,7,4,101001004
62006362002390,2,41,74693004
62006362002392,0,27,7486004
62006362002393,0,79,5162498704
62006362002394,0,53,865201004
62006362002398,0,147,33185004
62006362002402,0,159,78389724
62006362002419,30,1,1004
62006362002422,0,38,711161004
62006362002423,6,23,834664004
62006362002431,2,61,844106004
62006362002447,0,17,82201004
62006362002448,0,57,164884004
62006362002464,0,495,141051004
62006362002466,0,102,19381004
62006362002497,25,2,2400000
62006362002502,0,9,25101004
62006362002506,0,50,312091004
62006362002511,23,1,1004
62006362002540,2,11,101004
62006362002541,1,37,10741004
62006362002551,2,11,14100813
62006362002574,0,103,21702004
62006362002575,2,80,27833004
62006362002595,4,24,11781004
62006362002597,25,1,1004
62006362002608,4,6,662350278
62006362002609,0,18,86091004
62006362002613,0,14,1557004
62006362002624,2,2,451004
62006362002629,0,122,268166774
62006362002630,3,1,1004
62006362002640,4,3,3012
62006362002647,1,7,81826004
62006362002656,12,1,1004
62006362002681,0,7,60301004
62006362002683,1,20,382701004
62006362002687,11,1,1004
62006362002690,19,7,35201004
62006362002691,0,189,3371261004
62006362002694,6,31,50091004
62006362002696,16,2,151004
62006362002710,18,55,149341004
62006362002721,13,68,157861004
62006362002730,0,123,112111004
62006362002733,1,13,3811004
62006362002744,1,40,6568504
62006362002751,23,1,1004
62006362002765,0,154,16861004
62006362002774,0,96,157172009
62006362002782,3,5,1121004
62006362002783,2,10,276672004
62006362002786,0,45,85871004
62006362002788,0,69,98301004
62006362002806,0,145,13636004
62006362002813,3,12,148858203
62006362002815,0,40,37721004
62006362002817,3,20,2251004
62006362002818,0,21,107736910
62006362002819,5,53,6904004
62006362002830,0,46,22808445
62006362002831,4,10,9871004
62006362002833,0,55,910701004
62006362002834,17,3,6100000
62006362002840,0,68,10526004
62006362002841,8,6,20851004
62006362002846,0,31,41456804
62006362002847,0,3024,771525507
62006362002849,25,2,2008
62006362002854,4,14,10981004
62006362002872,1,20,38001004
62006362002882,1,8,53911004
62006362002885,27,1,1004
62006362002889,2,15,7681004
62006362002903,26,1,1004
62006362002909,0,20,9281004
62006362002911,8,10,129401004
62006362002920,1,2,30001004
62006362002924,0,135,571860004
62006362002930,8,2,2900000
62006362002942,1,5,3481004
62006362002947,0,5,5151004
62006362002961,1,4,1361004
62006362002965,0,136,44708004
62006362002979,12,2,1481004
62006362002998,0,121,107073004
62006362003007,2,1,1004
62006362003010,2,22,1679004
62006362003027,1,50,70699004
62006362003031,11,20,85291004
62006362003038,0,145,5104013
62006362003052,0,160,24911004
62006362003054,0,106,297131004
62006362003056,0,661,991192004
62006362003068,0,653,40524013
62006362003072,0,343,28322754
62006362003101,2,118,82141004
62006362003102,2,2,2008
62006362003106,0,82,36041004
62006362003111,0,62,10831004
62006362003126,2,164,1278581004
62006362003127,0,233,22580004
62006362003128,0,16,10547004
62006362003129,0,111,801964504
62006362003139,0,63,16079504
62006362003143,0,102,26953504
62006362003156,16,2,401004
62006362003157,0,92,33391004
62006362003169,4,13,84801004
62006362003170,0,26,2161004
62006362003182,9,1,1004
62006362003189,18,1,1004
62006362003195,0,90,28137004
62006362003198,4,3,50001004
62006362003204,0,80,13149004
62006362003218,0,49,10376004
62006362003223,0,30,18062008
62006362003230,17,7,91004
62006362003243,0,673,48197804
62006362003271,1,64,98071004
62006362003318,0,599,171121004
62006362003327,0,55,28351004
62006362003329,1,31,227982004
62006362003335,25,2,2008
62006362003381,0,86,242872504
62006362003384,0,44,11466004
62006362003399,0,173,33615504
62006362003400,0,118,173512556
62006362003402,0,39,124102008
62006362003428,0,13,107106004
62006362003449,11,7,13411004
62006362003460,8,6,251004
62006362003473,0,175,2094083004
62006362003481,1,17,243803052
62006362003484,9,25,10021004
62006362003495,0,34,2667478012
62006362003500,0,67,29681004
62006362003504,3,8,82008
62006362003511,0,28,6961004
62006362003512,0,56,37671004
62006362003515,3,8,2601004
62006362003516,2,21,169901004
62006362003525,26,1,1004
62006362003527,5,1,1004
62006362003533,0,74,18290723
62006362003535,0,38,88032004
62006362003540,2,46,1257301004
62006362003543,1,33,6711101
62006362003544,3,10,1166004
62006362003552,1,9,572501004
62006362003562,18,2,2011
62006362003576,2,49,61152009
62006362003597,1,1,1004
62006362003601,0,165,537651004
62006362003602,0,1,1004
62006362003611,2,20,2502004
62006362003617,23,2,121004
62006362003627,0,332,57558004
62006362003639,0,96,62141004
62006362003642,1,2,1501004
62006362003652,3,50,39662008
62006362003656,0,2,2008
62006362003657,0,145,330542004
62006362003663,5,2,2004
62006362003666,11,7,2831504
62006362003669,2,77,181542004
62006362003683,0,95,22213014
62006362003686,1,30,16991004
62006362003690,0,162,51231004
62006362003692,16,12,202004
62006362003707,0,110,75209004
62006362003709,30,1,1004
62006362003710,16,3,3012
62006362003713,0,301,43591004
62006362003718,2,60,22511004
62006362003749,13,283,76096004
62006362003750,6,2,93001004
62006362003793,2,3,151004
62006362003795,1,5,1151004
62006362003802,0,149,472180004
62006362003807,0,222,89296008
62006362003810,7,2,5501004
62006362003813,21,2,201004
62006362003818,1,19,293501004
62006362003827,1,17,23551004
62006362003832,0,14,3301004
62006362003837,2,174,88241004
62006362003846,0,19,2717602008
62006362003853,0,165,168661004
62006362003878,0,146,102241004
62006362003879,3,13,25531004
62006362003891,0,23,14401004
62006362003895,14,6,262004
62006362003896,1,51,79541004
62006362003904,10,450,115695004
62006362003908,1,49,7015009
62006362003910,10,1,1004
62006362003920,0,146,33386004
62006362003929,4,26,74442004
62006362003930,7,30,18536004
62006362003932,0,56,15331004
62006362003933,10,4,2802004
62006362003934,2,33,1141004
62006362003938,0,88,54081004
62006362003942,0,174,324272013
62006362003949,1,7,24721004
62006362003960,0,129,253719000
62006362003970,0,378,68971004
62006362003986,9,2,351004
62006362003993,5,5,79951004
62006362003994,0,8,1640001004
62006362003998,0,77,402448504
62006362004000,28,1,1004
62006362004008,0,65,31321004
62006362004019,1,59,865904806
62006362004024,30,1,1004
62006362004032,0,2,2008
62006362004033,0,2,2011
62006362004040,0,10,171321004
62006362004041,2,24,139951004
62006362004053,16,73,343616904
62006362004056,2,90,342860134
62006362004058,0,305,868171004
62006362004067,23,1,1004
62006362004086,0,526,228583504
62006362004087,0,40,125801004
62006362004093,7,116,57431004
62006362004114,1,15,3228004
62006362004119,0,131,59913004
62006362004138,21,1,1004
62006362004148,0,78,24431004
62006362004160,0,188,34380004
62006362004174,0,177,71535004
62006362004177,1,100,46863004
62006362004191,1,19,83501004
62006362004192,0,11,1754019
62006362004209,3,9,89001004
62006362004211,0,96,124198004
62006362004224,3,19,4238004
62006362004233,0,59,114686004
62006362004237,0,18,2821004
62006362004247,5,28,40026559
62006362004248,0,39,28616004
62006362004252,0,6,51089004
62006362004254,0,83,297481004
62006362004256,18,1,1004
62006362004258,0,210,11409004
62006362004262,10,13,16592004
62006362004270,3,12,1731004
62006362004275,4,1,1004
62006362004287,0,80,10036004
62006362004288,0,40,15671004
62006362004296,0,126,51331004
62006362004311,0,20,5923298
62006362004315,8,1,4000000
62006362004332,3,3,502008
62006362004333,4,3,946004
62006362004341,0,69,29615004
62006362004342,0,98,16635004
62006362004344,28,1,1004
62006362004364,0,24,161630000
62006362004372,0,185,439669004
62006362004376,5,8,190928179
62006362004405,0,23,304761004
62006362004406,0,197,150251004
62006362004410,2,14,61151004
62006362004413,1,163,19044013
62006362004421,0,78,56736004
62006362004425,0,302,76167009
62006362004427,0,21,122513504
62006362004434,16,6,10511004
62006362004453,13,20,11666004
62006362004456,4,191,81931004
62006362004462,18,2,2007
62006362004490,2,82,18929004
62006362004502,3,37,6217008
62006362004504,0,103,93536004
62006362004505,0,98,264128509
62006362004514,0,59,40841004
62006362004517,0,83,23239004
62006362004518,0,70,1775004
62006362004523,0,638,293632009
62006362004525,4,68,6316004
62006362004542,0,60,17799246
62006362004543,30,1,1004
62006362004550,0,91,74851004
62006362004571,0,19,15261004
62006362004575,0,30,20341004
62006362004587,4,20,460301004
62006362004593,1,33,73696004
62006362004597,4,3,10601004
62006362004599,5,17,165301004
62006362004608,0,26,103661004
62006362004626,26,4,50004
62006362004638,0,27,189731004
62006362004642,20,8,636004
62006362004643,0,106,20764004
62006362004654,0,17,50231004
62006362004670,1,9,1010001004
62006362004672,0,87,17620004
62006362004680,0,69,67154004
62006362004689,0,1,1004
62006362004691,0,24,58521004
62006362004701,0,18,4717004
62006362004703,1,66,37378004
62006362004747,3,16,12164304
62006362004749,0,97,330513004
62006362004751,5,41,932317604
62006362004766,0,28,763251004
62006362004772,6,12,457502504
62006362004779,0,57,211202017
62006362004781,1,52,7490004
62006362004782,9,8,223651004
62006362004793,1,206,81119504
62006362004797,1,4,3796004
62006362004799,3,16,1496004
62006362004803,0,20,80991004
62006362004815,0,45,7813504
62006362004816,0,11,214522004
62006362004818,3,35,14401004
62006362004819,0,35,15641004
62006362004824,0,18,42841204
62006362004830,2,10,721004
62006362004853,20,1,1004
62006362004866,0,118,94961004
62006362004870,0,8,83011004
62006362004880,0,95,78141004
62006362004913,2,1,1004
62006362004927,1,34,524468152
62006362004928,2,7,598621004
62006362004935,8,5,5021
62006362004937,1,18,118601004
62006362004941,0,10,13711004
62006362004958,0,45,74881004
62006362004962,3,9,1101004
62006362004977,1,5,924004
62006362004978,1,5,4250000
62006362004985,0,167,137513004
62006362004991,3,44,441004
62006362004998,0,52,99324017
62006362005000,17,2,2008
62006362005003,0,119,526842004
62006362005006,0,320,73632008
62006362005007,3,13,161111004
62006362005010,1,21,4818971004
62006362005012,20,5,888153766
62006362005015,1,38,229031004
62006362005017,7,5,5051004
62006362005018,0,24,126221004
62006362005027,0,34,133791004
62006362005028,9,2,201004
62006362005044,2,16,73729004
62006362005056,7,69,100186504
62006362005077,8,19,13721004
62006362005080,4,404,282952004
62006362005083,7,29,9139004
62006362005084,0,13,16301004
62006362005085,0,71,15921004
62006362005088,26,1,1004
62006362005092,22,1,1004
62006362005101,0,244,131310004
62006362005106,0,225,68219004
62006362005124,2,2,7501004
62006362005133,2,35,24911004
62006362005142,0,20,6926004
62006362005148,0,19,21061004
62006362005159,0,55,107740004
62006362005162,11,3,3004
62006362005168,0,153,43766004
62006362005181,0,52,83054337
62006362005183,0,4,3431004
62006362005189,0,100,21326004
62006362005224,1,13,364402009
62006362005228,0,14,278129012
62006362005237,7,18,5134001004
62006362005246,1,31,53894004
62006362005250,0,58,46481004
62006362005254,0,9,270004
62006362005257,0,138,49326004
62006362005259,1,2,821004
62006362005267,0,37,2994004
62006362005277,1,94,40171004
62006362005285,0,76,77583013
62006362005287,0,53,13641004
62006362005305,0,31,25821004
62006362005307,0,69,71825004
62006362005309,10,9,11951004
62006362005313,1,32,18402008
62006362005342,17,1,1004
62006362005347,20,1,1004
62006362005348,0,4,10003020
62006362005353,8,3,1130000
62006362005356,0,125,24777504
62006362005364,10,3,8002004
62006362005372,0,92,52171004
62006362005379,0,60,139991004
62006362005385,0,148,94188004
62006362005387,22,2,39001004
62006362005402,1,40,13172008
62006362005408,1,2,201004
62006362005409,0,90,16087004
62006362005425,0,6,89561004
62006362005432,2,19,1001600
62006362005433,0,24,14391004
62006362005452,3,90,76006004
62006362005455,5,17,241601004
62006362005460,8,15,3715504
62006362005466,10,5,27202004
62006362005473,17,9,18523004
62006362005475,0,69,40421004
62006362005497,1,5,575372800
62006362005514,19,1,1004
62006362005525,5,121,134941004
62006362005534,1,12,197501004
62006362005535,2,6,171711004
62006362005558,0,204,32760004
62006362005561,29,10,38771004
62006362005569,8,19,295101004
62006362005573,13,5,4851004
62006362005579,0,139,57151004
62006362005582,0,51,14731004
62006362005587,0,67,19041004
62006362005593,0,46,8671004
62006362005594,0,242,73271004
62006362005596,1,39,190001004
62006362005606,1,102,114589004
62006362005622,0,1,1004
62006362005624,6,2,901004
62006362005626,8,41,13088004
62006362005629,0,45,96811004
62006362005633,0,18,32451004
62006362005675,0,68,124811008
62006362005702,7,12,14456004
62006362005707,1,24,308951004
62006362005718,9,103,155901004
62006362005720,0,29,94481004
62006362005726,1,246,136292004
62006362005735,4,15,16151004
62006362005741,2,26,244861386
62006362005742,3,37,156331004
62006362005745,6,14,859004
62006362005751,24,3,70001004
62006362005752,0,1363,184241004
62006362005767,0,209,237551004
62006362005781,0,76,50231004
62006362005792,1,59,986166004
62006362005794,0,12,26551004
62006362005804,4,2,2011
62006362005805,1,46,901004
62006362005806,0,54,4996409
62006362005816,0,282,17160504
62006362005819,0,120,21201004
62006362005825,0,377,205383118
62006362005829,11,8,3014017
62006362005847,0,58,19721004
62006362005848,0,58,4666004
62006362005852,0,99,379561004
62006362005855,27,8,17801004
62006362005870,28,1,1004
62006362005871,4,480,69403004
62006362005873,1,62,8424004
62006362005876,4,24,23271004
62006362005877,16,48,23779004
62006362005878,0,38,41552781
62006362005881,0,87,176068004
62006362005886,26,1,1004
62006362005896,0,27,172531004
62006362005910,0,48,3119004
62006362005911,0,14,3648951004
62006362005921,11,38,3467504
62006362005929,23,2,2032000
62006362005933,17,2,2008
62006362005937,19,1,1004
62006362005938,0,284,93976022
62006362005939,0,73,136233004
62006362005970,3,15,25651004
62006362005971,1,17,205211004
62006362005972,0,398,433358004
62006362005976,0,128,38941004
62006362005988,0,39,79303004
62006362006004,0,94,39859004
62006362006017,0,160,18394004
62006362006035,0,16,7042008
62006362006040,0,91,42566004
62006362006042,1,30,7251004
62006362006045,0,79,20425004
62006362006056,3,10,150621004
62006362006060,0,46,108901004
62006362006061,3,48,37521004
62006362006063,0,14,2538013
62006362006081,0,30,13284867
62006362006084,0,41,364001004
62006362006091,0,288,225333636
62006362006110,18,67,3867004
62006362006111,21,1,1004
62006362006116,0,142,16733004
62006362006118,13,15,64696004
62006362006119,2,27,143441004
62006362006132,0,323,78964004
62006362006133,0,42,95561020
62006362006134,1,33,5046004
62006362006135,0,20,76021004
62006362006136,0,50,34968004
62006362006137,2,245,46843000
62006362006149,0,20,59602005
62006362006156,1,9,18101004
62006362006167,0,40,219076004
62006362006172,12,1,1004
62006362006177,5,3,7001004
62006362006178,2,11,18818004
62006362006181,0,277,54279504
62006362006184,8,8,5006004
62006362006187,5,10,26531004
62006362006189,0,82,14961004
62006362006193,3,8,2271004
62006362006196,1,20,6661004
62006362006200,21,1,500000
62006362006201,3,20,41652008
62006362006207,0,491,1580111004
62006362006210,2,1,1004
62006362006216,0,47,19516004
62006362006224,0,242,64981504
62006362006228,8,6,51004
62006362006230,1,11,9825004
62006362006237,0,232,78641009
62006362006238,5,3,531004
62006362006243,1,1,1004
62006362006247,0,960,280909004
62006362006258,3,77,71230004
62006362006260,0,55,43991004
62006362006262,0,65,49946004
62006362006263,21,9,50041004
62006362006283,2,8,12321004
62006362006286,12,9,21751004
62006362006292,8,6,75231004
62006362006296,8,5,41004
62006362006305,4,1,1004
62006362006318,12,2,30001004
62006362006334,9,8,14701004
62006362006339,2,18,769506022
62006362006342,0,8,52251004
62006362006347,0,44,10966004
62006362006348,0,246,175801004
62006362006350,1,63,2826556008
62006362006353,0,249,425822008
62006362006359,17,3,281004
62006362006365,1,3,3601004
62006362006381,4,10,2191004
62006362006386,1,40,1555733365
62006362006389,12,1,1004
62006362006399,1,29,60411004
62006362006400,0,86,23871004
62006362006405,0,126,67783327
62006362006406,6,8,1861004
62006362006414,1,45,7346024
62006362006418,0,83,37535004
62006362006421,8,9,4251004
62006362006422,0,45,146041004
62006362006433,0,727,402866004
62006362006437,8,9,181004
62006362006444,14,5,401004
62006362006447,1,18,22681004
62006362006448,0,29,63291004
62006362006454,0,14,2101004
62006362006457,0,5,7781004
62006362006459,1,27,1073195004
62006362006465,30,1,1004
62006362006470,0,57,31077004
62006362006472,0,98,340366004
62006362006474,1,143,130101004
62006362006475,4,18,12973004
62006362006481,0,51,352099004
62006362006489,1,70,29724004
62006362006506,1,30,20756004
62006362006507,0,170,20573004
62006362006509,0,44,8856004
62006362006516,8,32,3218904
62006362006518,2,50,4011004
62006362006534,1,72,68051004
62006362006551,0,34,13381004
62006362006558,0,138,38699504
62006362006562,0,2,2011
62006362006564,1,21,1036004
62006362006586,20,19,2793504
62006362006595,5,13,77301004
62006362006604,6,6,153001004
62006362006611,3,12,121001004
62006362006623,0,13,2831004
62006362006637,1,4,1401004
62006362006639,3,9,3941004
62006362006642,0,15,781201004
62006362006655,0,47,71781004
62006362006657,0,197,28304004
62006362006664,1,30,38758576
62006362006667,0,7,645000000
62006362006668,0,37,54076004
62006362006681,0,18,3095004
62006362006685,1,37,54296004
62006362006687,0,37,4128004
62006362006691,0,78,101241004
62006362006693,0,394,358466004
62006362006695,13,2,2701004
62006362006699,0,86,331746449
62006362006729,21,2,2008
62006362006739,19,4,1021004
62006362006747,19,1,1004
62006362006748,14,41,62011004
