Merchantnumber,recency,frequency,monetary_value
62006362000455,0,92,280327010
62006362000464,1,16,1287002099
62006362000467,0,52,1055502099
62006362000469,0,52,864092099
62006362000470,2,2,11004
62006362000477,2,2,11004
62006362000481,1,3,90501004
62006362000483,3,7,116651004
62006362000489,5,1,1004
62006362000490,1,32,1027502004
62006362000491,2,37,109009977
62006362000492,6,4,2122099
62006362000501,0,43,29051004
62006362000523,25,2,2011
62006362000541,2,7,2327099
62006362000542,1,174,94326004
62006362000543,1,35,260471004
62006362000544,1,45,23120099
62006362000550,0,89,741952099
62006362000551,1,14,930502099
62006362000552,2,5,15241004
62006362000558,0,87,469071004
62006362000573,1,72,986182099
62006362000580,3,16,2345002099
62006362000584,11,1,100000000
62006362000590,1,28,3156952099
62006362000591,1,11,295992099
62006362000592,2,13,140622099
62006362000596,0,99,52126004
62006362000603,19,1,1004
62006362000604,0,81,71602099
62006362000616,2,1,1004
62006362000619,1,145,677071004
62006362000620,1,12,299002099
62006362000636,11,18,240573004
62006362000637,13,14,108601004
62006362000642,0,23,38571504
62006362000644,5,4,58501004
62006362000646,1,15,1127921004
62006362000650,3,10,224746099
62006362000655,4,2,1501004
62006362000656,1,149,445758099
62006362000657,2,9,20831004
62006362000658,1,79,2490257099
62006362000662,4,13,965906099
62006362000665,1,92,225597754
62006362000666,14,11,5201004
62006362000674,2,26,3643452099
62006362000676,4,17,310042099
62006362000679,1,54,32799099
62006362000681,10,20,34001004
62006362000683,1,80,551750099
62006362000686,6,2,1581004
62006362000691,2,18,24135004
62006362000692,24,11,101004
62006362000696,27,1,1004
62006362000699,5,7,1734004
62006362000708,6,8,104401004
62006362000710,25,1,1004
62006362000711,1,97,12279821518
62006362000716,1,8,96070099
62006362000729,2,3,152000000
62006362000731,2,6,105002099
62006362000736,1,94,394391004
62006362000739,3,2,11004
62006362000740,12,5,18902099
62006362000741,1,21,167084599
62006362000742,24,1,1004
62006362000743,4,7,735602008
62006362000744,0,1,1004
62006362000748,1,3,3001004
62006362000749,2,55,3074325099
62006362000752,5,14,597102099
62006362000753,2,42,273441004
62006362000757,1,22,327975504
62006362000758,1,7,337152099
62006362000759,1,32,9851004
62006362000760,2,30,2901664099
62006362000767,2,127,18887737840
62006362000769,2,12,186951004
62006362000773,6,13,431101004
62006362000779,0,173,338971902
62006362000787,1,200,331533146
62006362000790,2,118,85201636
62006362000799,0,48,52611004
62006362000802,0,682,503719004
62006362000814,1,162,69652099
62006362000815,1,29,44574024
62006362000824,2,9,1033172099
62006362000827,0,270,1828108258
62006362000831,1,34,10841004
62006362000833,1,2,11001004
62006362000837,2,6,8751004
62006362000863,1,43,655386004
62006362000869,1,2,2099
62006362000872,11,3,2971004
62006362000878,1,28,70761004
62006362000902,9,5,2351004
62006362000912,15,14,2311004
62006362000913,1,7,762571004
62006362000925,1,5,10302099
62006362000940,20,32,2020628099
62006362000948,5,17,12181004
62006362000962,1,3,3103
62006362000963,1,46,120266004
62006362000964,4,13,25302099
62006362000969,24,1,1004
62006362000970,1,30,229757099
62006362000994,3,2,11004
62006362001000,6,32,130550004
62006362001001,0,28,128981004
62006362001012,1,26,73344099
62006362001017,16,4,10652099
62006362001018,3,7,75001004
62006362001024,0,84,2256184198
62006362001025,2,13,182181004
62006362001040,1,81,41666099
62006362001071,2,2,11004
62006362001072,1,27,74781004
62006362001073,3,2,11004
62006362001074,3,2,11004
62006362001099,15,1,11115
62006362001102,20,1,1004
62006362001112,0,67,4899004
62006362001113,1,6,7568013
62006362001114,0,130,966960312
62006362001116,0,3,14002099
62006362001143,22,2,2099
62006362001144,13,7,14801004
62006362001149,20,3,180002099
62006362001150,1,29,6097106099
62006362001157,2,1,1004
62006362001161,2,23,199582099
62006362001162,5,11,224252099
62006362001164,1,33,1764012099
62006362001166,0,21,176251004
62006362001167,1,1,1004
62006362001176,0,10,370002099
62006362001177,3,40,29997099
62006362001180,1,128,360559099
62006362001201,6,59,112895004
62006362001213,2,4,75012008
62006362001220,2,6,932008
62006362001226,1,2,11004
62006362001227,1,58,1122324018
62006362001232,2,2,11004
62006362001235,0,14,13409269
62006362001237,0,119,83847099
62006362001239,1,41,9076004
62006362001241,0,180,267281004
62006362001249,2,35,8441004
62006362001252,0,92,32012099
62006362001261,4,7,113518099
62006362001262,2,281,481338854
62006362001275,9,7,138000000
62006362001280,0,223,808362099
62006362001281,2,2,2099
62006362001282,1,2,2011
62006362001285,1,196,162661004
62006362001319,1,26,89801004
62006362001320,1,11,326601004
62006362001334,3,1,1004
62006362001350,1,25,17951004
62006362001368,13,1,1004
62006362001389,9,22,131692099
62006362001394,1,125,96617099
62006362001398,1,225,177806566
62006362001400,17,78,10767007
62006362001404,17,3,276004
62006362001408,1,35,148046004
62006362001425,2,25,480082008
62006362001431,0,11,15452099
62006362001445,24,153,262476004
62006362001454,13,2,10001004
62006362001457,9,4,37461004
62006362001459,1,8,4028004
62006362001467,24,1,1004
62006362001470,0,174,186111004
62006362001472,3,2,11004
62006362001478,0,131,175791004
62006362001479,3,2,11004
62006362001485,0,507,562635975
62006362001493,12,5,5029
62006362001506,0,49,14591004
62006362001525,11,4,132009
62006362001534,0,407,41547504
62006362001546,0,103,82827099
62006362001548,0,103,9375004
62006362001551,12,8,14316004
62006362001553,8,29,534158282
62006362001567,1,32,22353004
62006362001568,1,11,67019004
62006362001570,12,148,27280504
62006362001571,19,2,10001004
62006362001578,2,2,11004
62006362001579,0,33,14021004
62006362001583,5,7,312001004
62006362001585,0,36,10328852
62006362001587,0,181,150562099
62006362001598,1,36,5600004
62006362001602,0,70,24282099
62006362001618,1,29,10821004
62006362001627,6,31,24259099
62006362001636,13,1,1004
62006362001641,1,92,88982099
62006362001656,1,9,116413103
62006362001658,4,2,11004
62006362001664,0,69,783751004
62006362001668,1,42,1033783504
62006362001672,1,2,11004
62006362001673,0,71,12256004
62006362001678,0,90,67422099
62006362001687,4,31,55103012
62006362001690,1,62,7086004
62006362001691,3,7,576750000
62006362001693,10,2,3500000
62006362001715,1,13,206651004
62006362001721,1,37,48331004
62006362001725,1,31,16604004
62006362001727,18,4,87099
62006362001728,3,14,3782099
62006362001737,2,13,43791004
62006362001743,4,2,51004
62006362001747,1,31,1418162
62006362001847,0,9160,1176341385
62006362001855,2,16,20681004
62006362001864,0,3,290551004
62006362001870,0,27,395352099
62006362001883,1,71,64529004
62006362001886,6,4,363001004
62006362001890,0,48,7346004
62006362001891,1,95,33731004
62006362001896,2,7,27304014
62006362001897,0,6,14802099
62006362001933,12,8,1831004
62006362001941,5,3,101151004
62006362001943,1,16,1836004
62006362001951,6,2,231004
62006362001952,0,222,271691004
62006362001957,0,129,286111004
62006362001963,8,17,15451004
62006362001978,0,54,39831004
62006362001983,1,54,738471316
62006362001988,0,155,27565004
62006362001991,5,10,3281004
62006362002006,26,2,2099
62006362002014,4,2,11004
62006362002016,12,4,4110
62006362002020,0,85,306371144
62006362002021,3,60,2455602099
62006362002026,27,2,1721004
62006362002027,0,31,73031004
62006362002036,1,35,107161004
62006362002038,1,4,544189694
62006362002039,0,45,23771004
62006362002047,7,1,1004
62006362002050,0,34,85002099
62006362002055,0,173,33215004
62006362002073,1,30,9556004
62006362002075,1,1,1004
62006362002091,0,83,4334004
62006362002099,1,75,230632603
62006362002101,0,23,826765099
62006362002102,0,973,1530393099
62006362002104,5,8,47351004
62006362002105,1,23,30212008
62006362002108,7,2,2008
62006362002112,4,11,90351004
62006362002122,24,1,1004
62006362002128,0,246,190046004
62006362002132,0,29,19381004
62006362002133,0,40,8391004
62006362002138,3,3,31501004
62006362002140,1,6,536004
62006362002146,0,30,8391004
62006362002149,0,77,81852099
62006362002150,0,74,17906004
62006362002153,2,2,2006
62006362002155,1,97,173361004
62006362002156,2,38,10701004
62006362002173,27,2,2011
62006362002181,2,37,31724504
62006362002191,0,1,1004
62006362002205,2,2,11004
62006362002207,1,4,4111004
62006362002212,0,42,29781004
62006362002213,16,12,25411004
62006362002221,1,44,13871004
62006362002222,9,2,401004
62006362002224,18,1,1004
62006362002234,1,50,10808004
62006362002246,7,16,2337004
62006362002248,15,20,6126004
62006362002249,0,65,163451004
62006362002251,0,85,4072004
62006362002254,1,35,21441004
62006362002256,22,6,7551004
62006362002260,1,105,75270099
62006362002264,3,11,71792099
62006362002284,18,5,73012
62006362002285,0,216,599872099
62006362002286,1,10,1371004
62006362002295,10,2,2099
62006362002296,3,13,165032099
62006362002319,2,17,4511004
62006362002335,0,273,17451004
62006362002337,3,68,9851004
62006362002345,2,2,11004
62006362002346,2,2,11004
62006362002350,12,110,83148525
62006362002352,1,97,3780841004
62006362002354,13,7,1210022099
62006362002355,2,2,2016
62006362002356,4,2,11004
62006362002360,0,1124,776926071
62006362002362,1,165,520306004
62006362002363,4,1,1004
62006362002367,1,3,12009
62006362002368,2,49,15557902099
62006362002372,2,2,11004
62006362002377,1,89,87522099
62006362002385,0,75,566941004
62006362002389,3,5,59626004
62006362002390,1,268,282798000
62006362002392,16,24,7576004
62006362002393,1,90,3139403004
62006362002394,1,73,1983162004
62006362002395,2,31,107497504
62006362002396,3,2,11004
62006362002398,0,56,15045004
62006362002402,0,151,245377500
62006362002419,7,1,1004
62006362002422,1,24,477442099
62006362002423,1,21,584542099
62006362002431,1,114,361262099
62006362002447,5,4,8101004
62006362002448,2,24,103720099
62006362002464,0,210,86861004
62006362002466,0,65,14714004
62006362002497,17,4,15501004
62006362002502,9,3,8001004
62006362002506,0,85,287942099
62006362002511,1,21,1345001004
62006362002540,2,49,4321004
62006362002541,0,87,11581004
62006362002551,1,16,12453218
62006362002566,1,2,11004
62006362002574,0,128,26210004
62006362002575,1,55,17521004
62006362002595,2,44,18222099
62006362002597,1,12,1091012
62006362002608,12,4,28502099
62006362002609,4,2,11004
62006362002613,0,176,31254004
62006362002616,2,2,11004
62006362002618,2,3,12008
62006362002624,2,8,651872099
62006362002629,2,99,315163111
62006362002630,0,1,1004
62006362002640,26,35,26042099
62006362002645,2,2,11004
62006362002647,2,5,8171004
62006362002649,2,2,11004
62006362002650,0,1,1004
62006362002651,3,2,11004
62006362002656,3,1,1012
62006362002659,3,2,11004
62006362002665,3,2,11004
62006362002681,5,1,1004
62006362002683,0,19,630761004
62006362002687,6,4,294001004
62006362002690,4,15,22003203
62006362002691,1,166,1331172099
62006362002694,4,40,41392099
62006362002696,18,56,50785202
62006362002710,4,90,60021004
62006362002721,0,237,495422099
62006362002723,3,3,687004
62006362002730,0,276,287511004
62006362002733,12,39,307004
62006362002744,0,19,7272004
62006362002751,10,13,30071004
62006362002765,1,35,10051004
62006362002774,1,101,87381004
62006362002782,5,53,39307099
62006362002783,7,11,4897009
62006362002786,0,38,78302099
62006362002788,2,4,51611002
62006362002806,15,6,2573979
62006362002813,1,17,100417099
62006362002815,2,10,38932099
62006362002817,0,45,18121004
62006362002818,2,17,96975599
62006362002819,5,3,106004
62006362002830,0,36,19164365
62006362002831,9,14,4119334
62006362002833,0,71,1535551004
62006362002834,2,2,11004
62006362002836,12,1,1004
62006362002840,0,93,11407004
62006362002841,10,14,7842004
62006362002846,0,128,65535099
62006362002847,0,3472,772857459
62006362002849,1,2,11004
62006362002851,0,28,3015004
62006362002854,19,39,14872004
62006362002872,1,11,36141004
62006362002882,0,42,69361004
62006362002885,10,2,2099
62006362002889,1,10,10801004
62006362002903,20,1,1004
62006362002909,0,49,77331099
62006362002911,7,4,124601004
62006362002920,5,9,118501004
62006362002924,1,87,706892099
62006362002927,11,5,27003016
62006362002928,1,1,1004
62006362002930,0,40,145751004
62006362002942,1,35,25953004
62006362002947,0,33,34972099
62006362002950,1,33,288802099
62006362002961,1,9,12812099
62006362002962,24,1,350000
62006362002965,0,58,72433010
62006362002979,0,219,314891004
62006362002998,0,122,287854000
62006362003007,0,225,421476004
62006362003010,2,2,11004
62006362003013,13,1,1002
62006362003027,1,134,473938249
62006362003031,0,27,121932099
62006362003038,1,16,1494008
62006362003052,0,125,23562004
62006362003054,0,113,248961004
62006362003056,0,488,524722099
62006362003064,11,2,251004
62006362003068,0,497,29022108
62006362003072,0,222,26673099
62006362003101,0,62,61431004
62006362003102,24,2,2099
62006362003103,0,82767,5980017903
62006362003106,0,104,40891004
62006362003111,1,103,26304004
62006362003112,12,3,371004
62006362003126,24,1,1004
62006362003127,4,119,39231344
62006362003128,0,79,139091004
62006362003129,1,121,633060004
62006362003139,0,45,9797504
62006362003143,1,88,19537099
62006362003156,18,4,701004
62006362003157,0,6,1960000
62006362003169,2,10,36902099
62006362003170,1,52,7642099
62006362003176,22,6,754014
62006362003182,6,1,1004
62006362003188,3,2,11004
62006362003189,3,2,11004
62006362003192,2,2,11004
62006362003195,3,1,1012
62006362003198,25,3,190001004
62006362003204,5,15,3906004
62006362003211,3,2,11004
62006362003218,3,142,95930004
62006362003223,2,29,36921004
62006362003230,2,14,264071004
62006362003239,1,2,11004
62006362003243,0,696,51982008
62006362003271,0,32,48541004
62006362003305,8,6,7102099
62006362003318,0,512,157229298
62006362003319,0,2,2008
62006362003326,2,81,12247004
62006362003327,0,108,60032008
62006362003329,1,26,167161004
62006362003335,1,30,20291004
62006362003337,27,4,450000
62006362003351,1,3,12007
62006362003371,0,12,36077099
62006362003381,1,97,74775504
62006362003384,0,85,16901004
62006362003399,2,145,58854099
62006362003400,1,122,61611144
62006362003402,3,29,43851004
62006362003428,2,13,20399004
62006362003449,1,6,4602099
62006362003460,4,10,11202005
62006362003466,12,1,1004
62006362003473,1,249,3062615099
62006362003476,3,2,11004
62006362003481,4,11,237702099
62006362003484,0,58,175772099
62006362003495,0,33,1051286464
62006362003500,0,55,31191004
62006362003504,3,13,566559
62006362003511,1,38,8106004
62006362003512,0,55,56332099
62006362003515,6,10,102854020
62006362003516,1,18,45662039
62006362003525,5,4,13582099
62006362003527,3,9,14042009
62006362003533,1,70,51667099
62006362003535,2,18,481004
62006362003540,5,44,1526003099
62006362003543,3,7,4311004
62006362003544,1,10,501004
62006362003552,3,9,232202099
62006362003554,6,1,1004
62006362003561,19,1,1004
62006362003562,2,6,65502009
62006362003576,1,13,10461004
62006362003591,24,2,350000
62006362003597,1,4,851004
62006362003601,0,183,303072099
62006362003611,2,21,2825004
62006362003617,3,3,821004
62006362003627,0,271,125857024
62006362003629,3,8,681004
62006362003639,0,54,34561004
62006362003642,9,45,69752099
62006362003652,0,56,104301004
62006362003656,0,63,2827099
62006362003657,1,56,111941004
62006362003663,22,2,2001004
62006362003666,3,13,2617004
62006362003669,0,37,11571004
62006362003670,5,1,1004
62006362003680,2,67,30726004
62006362003683,1,18,2771004
62006362003686,1,42,30721004
62006362003690,1,95,38881004
62006362003692,1,34,3841504
62006362003707,0,82,17881004
62006362003710,1,36,3715008
62006362003713,0,183,32887099
62006362003718,0,236,93341004
62006362003749,7,50,6312009
62006362003750,0,17,39831004
62006362003773,1,2,11004
62006362003774,1,2,11004
62006362003776,1,39,11419004
62006362003793,1,11,5086004
62006362003795,1,32,484931004
62006362003801,3,2,11004
62006362003802,1,2,11004
62006362003804,0,21,13011004
62006362003807,1,1143,360948053
62006362003810,0,15,162102016
62006362003813,6,5,140001004
62006362003817,0,120,8672004
62006362003818,1,17,139831004
62006362003827,1,21,6462004
62006362003832,1,12,1851004
62006362003837,12,70,21427009
62006362003846,4,29,731301004
62006362003853,0,240,238075563
62006362003864,0,10,14791004
62006362003878,0,67,54681004
62006362003879,17,7,2732099
62006362003891,0,34,26441004
62006362003895,6,50,1180004
62006362003896,0,38,48471004
62006362003897,1,2,11004
62006362003904,0,299,103281004
62006362003908,1,23,3711004
62006362003910,1,98,86287099
62006362003920,0,79,19477004
62006362003929,1,222,400597004
62006362003930,1,71,51941004
62006362003932,0,77,25971004
62006362003933,0,605,265881004
62006362003934,1,48,17901004
62006362003938,2,117,81876004
62006362003942,0,188,291752099
62006362003949,1,47,243493687
62006362003960,1,139,650628000
62006362003970,0,338,214859004
62006362003972,4,2,11004
62006362003978,1,1,1004
62006362003986,0,53,74382004
62006362003993,2,2,11004
62006362003994,0,65,4515801004
62006362003998,4,11,42201004
62006362004000,26,1,1004
62006362004008,3,118,94101004
62006362004019,2,53,929968831
62006362004024,2,8,501004
62006362004032,0,119,149251004
62006362004033,0,146,311814604
62006362004040,1,6,133147008
62006362004041,0,149,825052008
62006362004053,5,6,93793099
62006362004056,2,90,448571099
62006362004058,0,301,595692099
62006362004065,2,2,11004
62006362004067,3,3,12008
62006362004086,0,852,458732004
62006362004087,0,84,746652099
62006362004090,3,2,11004
62006362004093,8,124,120327008
62006362004114,1,59,41202604
62006362004119,1,69,45119007
62006362004135,4,34,63191004
62006362004138,0,24,10021004
62006362004147,10,2,2011
62006362004148,1,306,40876004
62006362004151,27,1,1004
62006362004155,20,2,2011
62006362004160,0,234,43548004
62006362004167,3,10,1381004
62006362004173,17,1,1004
62006362004174,0,119,145644099
62006362004177,0,213,51153099
62006362004191,3,24,70691004
62006362004192,1,178,91151004
62006362004209,1,110,20832004
62006362004211,2,25,27950004
62006362004224,0,52,2621099
62006362004226,16,63,52622008
62006362004233,1,51,92151004
62006362004237,2,28,5371004
62006362004247,1,7,121001004
62006362004248,1,35,26782009
62006362004252,6,7,49551504
62006362004254,3,11,44661004
62006362004256,2,4,1601004
62006362004258,0,163,12481004
62006362004262,0,10,5931004
62006362004270,1,43,9756004
62006362004275,3,1,1004
62006362004287,0,143,78432004
62006362004288,1,18,9351004
62006362004296,0,87,46202099
62006362004311,0,17,36743165
62006362004315,5,2,11004
62006362004328,4,2,11004
62006362004332,1,45,35031004
62006362004333,0,11,6441004
62006362004341,0,59,29408504
62006362004342,1,47,6931004
62006362004344,0,85,29281004
62006362004347,17,2,2099
62006362004362,0,245,119640008
62006362004364,0,44,164036004
62006362004372,0,561,141005022
62006362004376,6,12,160200747
62006362004405,17,4,11152008
62006362004406,0,25,28551004
62006362004410,0,23,143406004
62006362004413,0,72,10441004
62006362004421,0,89,22611004
62006362004425,2,9,1901004
62006362004427,2,10,56811004
62006362004443,4,6,94502008
62006362004453,1,37,47991004
62006362004456,5,49,21223004
62006362004462,1,12,1141004
62006362004490,0,118,16570504
62006362004493,1,47,4339008
62006362004495,5,13,943004
62006362004502,2,43,16951004
62006362004504,0,71,54456004
62006362004505,1,86,63821004
62006362004509,2,51,20270004
62006362004510,3,36,18005004
62006362004514,1,36,20271004
62006362004517,1,91,44829004
62006362004518,1,266,14155004
62006362004523,0,200,63989017
62006362004525,0,40,5861004
62006362004542,1,26,7241004
62006362004550,24,2,101004
62006362004553,1,2,11004
62006362004571,8,41,3489018
62006362004575,0,31,18622099
62006362004587,1,19,280802099
62006362004593,20,98,22182099
62006362004597,1,24,19341004
62006362004599,11,1,1004
62006362004608,0,24,49853004
62006362004626,16,1,1004
62006362004638,1,25,105522099
62006362004642,1,22,1741004
62006362004643,0,188,34810471
62006362004654,1,6,15422099
62006362004664,4,4,4301004
62006362004669,3,2,11004
62006362004670,0,21,924002099
62006362004672,5,2,11004
62006362004679,0,1,1004
62006362004680,1,42,71977004
62006362004689,0,4,63012
62006362004691,0,1,1004
62006362004701,0,254,82188599
62006362004703,1,60,42536004
62006362004709,5,2,2099
62006362004734,0,261,50042604
62006362004747,1,63,44965004
62006362004748,2,2,11004
62006362004749,1,80,301655116
62006362004751,9,47,971914099
62006362004755,1,165,181750000
62006362004757,24,2,2011
62006362004759,4,2,11004
62006362004766,0,49,2732562099
62006362004772,1,10,296589099
62006362004779,1,36,575341004
62006362004781,0,47,4496004
62006362004782,0,67,147411004
62006362004793,0,30,8062004
62006362004797,17,3,14599
62006362004799,1,51,6985013
62006362004803,1,21,149306004
62006362004804,8,9,3705004
62006362004807,4,3,102009
62006362004815,13,3,511004
62006362004816,1,25,17951004
62006362004818,10,7,3411004
62006362004819,0,90,86986004
62006362004824,0,309,660960696
62006362004830,0,56,4253008
62006362004853,3,1,1004
62006362004866,0,68,28327099
62006362004867,18,20,41691004
62006362004870,0,13,388902099
62006362004880,0,51,38701004
62006362004881,1,52,57491004
62006362004911,10,1,1004
62006362004913,15,8,20451004
62006362004923,4,2,11004
62006362004927,1,14,522650763
62006362004928,4,26,1929602008
62006362004933,2,2,11004
62006362004935,5,2,15001004
62006362004937,1,11,82801004
62006362004941,5,3,121004
62006362004958,1,34,48362099
62006362004962,1,10,3861004
62006362004969,3,1,1004
62006362004973,3,1,1004
62006362004974,3,1,1004
62006362004977,1,2,14004
62006362004978,1,16,21841095
62006362004982,19,28,2152099
62006362004984,0,60,9357099
62006362004985,0,138,90465004
62006362004991,3,68,29851004
62006362004998,1,27,75111004
62006362005000,3,145,43553004
62006362005003,3,1,1004
62006362005006,0,325,75846099
62006362005007,1,40,499651004
62006362005010,3,17,521774103
62006362005012,10,5,101001004
62006362005015,0,40,133431004
62006362005016,23,2,2019
62006362005017,3,52,113981004
62006362005018,1,9,35871004
62006362005022,23,2,2019
62006362005023,23,1,1004
62006362005027,1,28,58702019
62006362005028,5,16,1271502019
62006362005030,0,87,94700019
62006362005032,20,1,1004
62006362005044,3,11,18321004
62006362005056,2,79,21532008
62006362005077,1,17,11822008
62006362005080,0,54,43026099
62006362005083,20,17,3145004
62006362005084,1,23,120141933
62006362005085,0,152,47292099
62006362005088,0,13,10461004
62006362005092,0,162,40989004
62006362005101,6,144,366826004
62006362005106,0,210,60948103
62006362005124,21,3,216004
62006362005133,3,240,169156004
62006362005142,0,50,24661004
62006362005148,1,67,71871004
62006362005159,1,95,136608004
62006362005165,1,2,11004
62006362005167,19,2,11004
62006362005168,1,126,32565337
62006362005181,1,41,48981004
62006362005183,13,4,9801004
62006362005189,3,52,4869004
62006362005218,4,2,11004
62006362005224,0,18,343204108
62006362005228,2,31,1032226139
62006362005229,4,2,11004
62006362005237,9,6,1199392099
62006362005246,1,46,27141004
62006362005250,24,1,1004
62006362005254,0,5,274004
62006362005257,0,73,44252099
62006362005259,1,109,14672099
62006362005267,1,32,3754004
62006362005277,0,72,31326004
62006362005285,1,32,19798004
62006362005287,1,53,16121004
62006362005305,1,17,22701004
62006362005307,1,23,38831004
62006362005308,0,1,1004
62006362005309,1,15,19336004
62006362005313,11,13,5801004
62006362005340,0,1,1004
62006362005342,0,1,1004
62006362005347,0,1,1004
62006362005348,2,5,16861004
62006362005350,0,1,1004
62006362005353,0,13,4227008
62006362005354,0,10,14503012
62006362005356,0,1,1004
62006362005357,0,1,1004
62006362005364,0,174,319971004
62006362005367,13,3,51001004
62006362005372,0,71,90821004
62006362005379,0,181,226261004
62006362005385,0,127,290911004
62006362005387,23,5,197017
62006362005396,25,1,1004
62006362005402,2,37,30041004
62006362005408,14,8,47451004
62006362005409,1,86,22778004
62006362005425,3,7,19839615
62006362005432,1,9,2042418
62006362005433,0,37,19262008
62006362005452,0,130,70326004
62006362005455,1,4,13012
62006362005460,0,38,14356004
62006362005466,4,4,10352099
62006362005468,2,2,11004
62006362005472,0,3,33501004
62006362005473,0,702,111092599
62006362005475,1,57,42328004
62006362005494,2,8,221983099
62006362005497,15,10,1650902099
62006362005513,2,2,11004
62006362005514,4,9,225522099
62006362005525,0,397,270322004
62006362005534,1,59,397991004
62006362005535,1,8,173241004
62006362005558,1,338,107827514
62006362005561,1,64,244952099
62006362005569,0,15,3223001004
62006362005573,0,31,73152099
62006362005579,11,3,3103
62006362005582,1,42,14576004
62006362005587,1,60,12371004
62006362005593,5,10,26081004
62006362005594,1,1,1004
62006362005596,6,19,66301004
62006362005606,0,69,27668004
62006362005621,10,1,1004
62006362005622,25,1,1004
62006362005624,25,2,1501004
62006362005626,13,4,4014
62006362005629,0,81,297931004
62006362005633,0,101,41732099
62006362005643,1,2,11004
62006362005659,4,3,12016
62006362005674,0,1,1004
62006362005675,0,82,86943298
62006362005678,2,12,25002099
62006362005702,0,26,57849004
62006362005707,1,20,285223099
62006362005718,0,187,369781004
62006362005720,0,51,33946004
62006362005726,2,232,201620004
62006362005735,10,11,15202099
62006362005741,9,7,39003103
62006362005742,3,56,203321004
62006362005745,2,12,3825004
62006362005750,20,2,2099
62006362005751,8,28,245802099
62006362005752,1,84,29502099
62006362005767,0,110,114642099
62006362005781,0,185,75891004
62006362005787,0,48,15712099
62006362005794,4,9,9851004
62006362005804,20,1,1004
62006362005805,2,30,741004
62006362005806,0,272,31197504
62006362005809,1,2,11004
62006362005816,0,55,3581504
62006362005819,0,83,23271004
62006362005825,1,21,39432004
