Merchantnumber,recency,frequency,monetary_value
62006362004173,6,2,2009
62006362004174,0,36,10499009
62006362004177,0,88,62060004
62006362004211,11,4,4025
62006362004224,27,20,60000
62006362004226,27,6,3610000
62006362004241,27,1,1004
62006362004247,2,7,3133021
62006362004258,0,2,2016
62006362004262,0,37,176916004
62006362004287,3,1,1004
62006362004288,27,1,350000
62006362004296,3,1,1004
62006362004298,25,1,1004
62006362004311,12,68,216637000
62006362004328,10,1,1002
62006362004332,26,11,13170000
62006362004333,3,2,2006
62006362004342,19,99,26812000
62006362004344,0,18,7433019
62006362004347,0,13,271822014
62006362004362,22,31,27140000
62006362004364,17,10,50732004
62006362004372,2,1,1002
62006362004376,4,12,108008810
62006362004405,3,3,3019
62006362004410,5,4,13019
62006362004425,19,10,2141004
62006362004434,2,1,63500
62006362004443,2,25,22241004
62006362004453,7,33,19943019
62006362004456,27,2,2009
62006362004490,13,61,29225004
62006362004493,0,10,1883019
62006362004495,0,84,10586004
62006362004502,0,23,5773019
62006362004504,1,54,56781004
62006362004505,3,21,6923019
62006362004509,25,2,2016
62006362004514,3,3,3019
62006362004518,0,129,7537020
62006362004523,0,3,3019
62006362004525,0,11,503019
62006362004542,11,2,2016
62006362004575,0,9,2162009
62006362004587,11,12,643080000
62006362004597,5,1,1004
62006362004608,24,6,16350000
62006362004643,29,1,230000
62006362004654,20,31,41270000
62006362004664,1,6,4351004
62006362004670,2,8,17021
62006362004680,17,148,15263000
62006362004709,1,12,4917009
62006362004734,0,45,35043004
62006362004747,3,6,1380006
62006362004751,11,34,772926004
62006362004772,0,3,3020
62006362004779,0,23,19574025
62006362004781,0,9,723004
62006362004782,0,67,121742005
62006362004793,5,1,1004
62006362004794,9,1,1004
62006362004797,2,3,52009
62006362004799,4,4,427009
62006362004803,23,6,132730000
62006362004804,1,11,12201516
62006362004807,0,357,845657009
62006362004815,2,187,52409509
62006362004824,0,228,499728216
62006362004829,23,13,1762000
62006362004830,0,11,4342007
62006362004927,0,5,86902006
62006362004928,23,3,245000000
62006362004935,10,4,43121002
62006362004937,27,3,5790000
62006362004941,0,2,1001004
62006362004962,27,1,150000
62006362004982,0,8,6882009
62006362004984,2,5,6002009
62006362004985,0,46,124264009
62006362004990,1,8,523013
62006362005000,0,113,33883019
62006362005010,4,4,30003018
62006362005018,27,2,3180000
62006362005028,26,1,10000000
62006362005044,2,36,19431004
62006362005056,12,1,1004
62006362005088,3,1,1004
62006362005092,1,4,366004
62006362005106,23,33,12540000
62006362005159,0,16,8493021
62006362005189,0,8,1183019
62006362005195,27,1,400000
62006362005228,9,2,15001002
62006362005237,0,84,33206986898
62006362005250,10,1,1004
62006362005257,25,3,550000
62006362005259,2,1,1004
62006362005287,0,7,773019
62006362005306,21,8,345000
62006362005340,19,10,16260000
62006362005342,14,1,5000000
62006362005348,8,62,20211111
62006362005356,9,86,32901000
62006362005364,0,73,100132009
62006362005372,5,5,1861004
62006362005379,0,27,23052009
62006362005385,0,72,49362009
62006362005387,2,27,5730009
62006362005391,5,1,1004
62006362005402,11,17,13282016
62006362005409,24,4,536004
62006362005432,27,2,500000
62006362005466,24,1,100000000
62006362005472,24,1,1004
62006362005473,0,13,2166518
62006362005475,0,19,11152016
62006362005494,12,3,180000000
62006362005497,3,1,1002
62006362005514,0,16,441551018
62006362005525,0,92,61293013
62006362005535,21,2,25720000
62006362005558,0,61,6158009
62006362005587,0,119,1331814016
62006362005606,0,5,403019
62006362005621,19,44,15710000
62006362005626,9,2,2009
62006362005629,3,1,1002
62006362005675,0,53,57072065
62006362005718,0,29,48192009
62006362005726,7,1,1004
62006362005741,27,4,3410000
62006362005742,26,2,24000000
62006362005804,11,95,82437504
62006362005805,0,16,761004
62006362005809,5,3,3019
62006362005816,22,7,264500
62006362005819,0,3,3019
62006362005847,0,17,2252016
62006362005848,0,3,3019
62006362005870,24,8,953000
62006362005871,4,1,1004
62006362005873,2,4,18251004
62006362005876,0,12,11662008
62006362005877,3,1,1004
62006362005878,0,2,2008
62006362005881,0,13,446016
62006362005911,0,15,2912602006
62006362005921,0,240,17023116
62006362005937,9,397,46775341
62006362005938,0,5,34023
62006362005970,5,31,340385057
62006362005971,24,9,3340000
62006362005972,0,96,45546009
62006362005976,4,35,7635016
62006362005979,0,2,2016
62006362005988,19,6,7854000
62006362006017,21,3,295000
62006362006035,23,2,1600000
62006362006040,1,17,8201004
62006362006060,0,3,3019
62006362006061,25,2,2016
62006362006063,16,249,82674509
62006362006067,0,38,12692016
62006362006084,20,10,35080000
62006362006105,24,8,822016
62006362006110,6,2,2009
62006362006116,17,49,5661004
62006362006118,5,1,1004
62006362006119,0,218,101456009
62006362006136,27,11,9175000
62006362006137,18,94,21813000
62006362006156,3,3,11502008
62006362006167,27,1,2350000
62006362006177,25,3,4476000
62006362006178,3,6,22363019
62006362006181,0,3,3019
62006362006184,3,37,47867711
62006362006187,0,188,85755000
62006362006188,24,50,8556000
62006362006189,20,29,5970000
62006362006196,25,7,430000
62006362006210,7,1,1004
62006362006216,29,1,600000
62006362006224,22,58,19410000
62006362006228,27,1,1004
62006362006237,20,49,13480000
62006362006258,15,25,5260000
62006362006283,15,3,55500000
62006362006286,26,8,12760000
62006362006296,0,74,111483004
62006362006318,6,4,13009
62006362006334,1,4,3003018
62006362006341,1,36,927868458
62006362006342,0,7,359003013
62006362006347,0,14,4622009
62006362006353,26,7,4800000
62006362006359,0,74,19981004
62006362006365,2,13,8202016
62006362006381,3,38,5111004
62006362006386,12,72,273038899
62006362006405,29,1,1004
62006362006428,2,21,200050000
62006362006444,28,4,200000000
62006362006459,0,36,1179729024
62006362006465,1,14,21751004
62006362006472,0,20,33973019
62006362006474,0,26,9453019
62006362006481,25,4,1480000
62006362006506,0,5,1152009
62006362006507,0,158,17011020
62006362006534,7,3,3019
62006362006540,27,2,1600000
62006362006551,0,24,11852006
62006362006558,1,4,166506
62006362006560,0,3,3018
62006362006564,2,3,3018
62006362006586,0,150,128389004
62006362006611,6,3,45002006
62006362006642,3,15,523582017
62006362006655,2,12,6127006
62006362006664,25,18,35580000
62006362006667,26,1,2000000
62006362006681,1,6,326004
62006362006687,0,67,7490009
62006362006693,5,2,2009
62006362006695,14,50,113881004
62006362006699,2,1,1004
62006362006739,0,26,11512016
62006362006747,16,2,2016
62006362006753,0,96,15456019
62006362006754,3,4,803019
62006362006761,3,6,2951004
62006362006763,2,12,67533021
62006362006766,0,20,14753021
62006362006773,25,1,1004
62006362006775,22,8,352000
62006362006778,26,1,1004
62006362006779,0,21,12614025
62006362006780,2,31,1451004
62006362006781,27,2,200000
62006362006788,0,45,370332768
62006362006790,0,101,79632009
62006362006810,0,184,34951016
62006362006830,27,1,390000
62006362006852,2,2,2016
62006362006874,13,5,7500000
62006362006885,2,1,1004
62006362006902,2,1,1004
62006362006906,22,115,14582000
62006362006909,0,60,21631004
62006362006932,25,8,4070000
62006362006942,25,8,5726500
62006362006944,29,13,3059000
62006362006956,19,52,23227500
62006362006957,22,45,7668000
62006362006971,27,4,1150000
62006362006975,2,13,4434006
62006362006980,1,8,35803014
62006362007030,24,1,800000
62006362007034,3,1,1004
62006362007061,20,16,10862016
62006362007077,26,1,2000000
62006362007084,2,3,1112115
62006362007085,5,27,234612016
62006362007094,14,5,2983020
62006362007101,3,1,1004
62006362007112,3,5,194001004
62006362007115,26,1,50000000
62006362007122,3,1,1004
62006362007176,2,6,59901004
62006362007182,19,19,20462000
62006362007185,2,5,571004
62006362007216,7,3,3028
62006362007231,0,5,130001004
62006362007234,0,8,1213003020
62006362007277,23,129,26825000
62006362007279,27,1,150000
62006362007291,0,8,1351004
62006362007299,3,10,1683018
62006362007305,26,1,250000
62006362007309,27,1,750000
62006362007328,23,96,12232000
62006362007351,6,1,1004
62006362007358,25,1,10000
62006362007359,23,53,5907000
62006362007363,27,18,4862480
62006362007392,3,17,8466004
62006362007398,12,5,11970000
62006362007425,7,13,99832016
62006362007433,19,18,255870000
62006362007445,14,20,60735000
62006362007455,11,9,60345016
62006362007467,0,4,1134504
62006362007489,26,5,2160000
62006362007491,0,11,270673018
62006362007492,3,23,47072016
62006362007507,27,5,715000
62006362007511,9,34,2912016
62006362007512,24,16,12281000
62006362007516,26,1,1004
62006362007517,0,244,32070509
62006362007528,7,11,180761004
62006362007530,10,10,378400000
62006362007540,27,1,8000000
62006362007545,9,6,750315464
62006362007550,12,10,31240000
62006362007553,0,83,169498028
62006362007617,1,16,901401004
62006362007625,1,10,76013028
62006362007632,21,6,67700000
62006362007636,19,19,6729000
62006362007639,0,19,85312016
62006362007656,0,3,116004
62006362007666,10,47,64132016
62006362007684,0,6,78061004
62006362007685,1,12,545001004
62006362007699,6,9,52050000
62006362007701,19,12,162600000
62006362007707,0,309,29679516
62006362007709,0,454,63745004
62006362007716,4,94,7935016
62006362007731,0,9,976011
62006362007732,10,9,10513000
62006362007744,0,69,79361004
62006362007751,25,3,70000000
62006362007760,0,3,3009
62006362007776,0,38,3603016
62006362007786,12,8,393020
62006362007816,0,15,3242016
62006362007832,11,20,3567019
62006362007851,9,10,14705000
62006362007862,0,37,1963904109
62006362007864,24,1,140000
62006362007877,18,4,15650000
62006362007894,29,1,50000
62006362007900,5,2,2140000
62006362007907,0,27,12122009
62006362007909,6,2,2009
62006362007911,0,5,912009
62006362007924,26,4,1800000
62006362007953,20,4,1050000
62006362007958,27,1,3500000
62006362007961,0,79,112096009
62006362007973,3,2,2016
62006362007987,2,4,4012
62006362007991,2,2,16501002
62006362008002,23,2,2016
62006362008042,25,1,25000
62006362008058,2,6,1630009
62006362008083,14,18,5620000
62006362008087,0,16,2013018
62006362008089,20,20,37240000
62006362008099,2,8,4253009
62006362008101,4,2,2009
62006362008102,0,60,46942009
62006362008114,0,16,1159009
62006362008124,0,2,2008
62006362008133,2,1,1004
62006362008136,0,575,605962008
62006362008146,23,1,150000000
62006362008181,21,7,33500000
62006362008190,0,2,2016
62006362008202,20,10,168700000
62006362008213,20,7,34500000
62006362008225,0,2,2016
62006362008241,23,1,10000000
62006362008255,0,104,21068404
62006362008265,0,8,405003019
62006362008278,0,125,392718040
62006362008279,3,82,17256506
62006362008285,2,9,1036000
62006362008291,27,1,800000
62006362008307,10,2,280000
62006362008321,25,2,150000
62006362008351,7,5,36901004
62006362008358,17,6,2750000
62006362008365,12,9,5500000
62006362008374,2,2,2008
62006362008445,12,15,21387255
62006362008475,17,8,5710000
62006362008478,3,5,196601004
62006362008497,24,16,68340000
62006362008512,27,3,8000000
62006362008514,26,3,16001004
62006362008516,10,1,1002
62006362008523,16,1,1004
62006362008558,3,11,5551004
62006362008574,0,27,4950004
62006362008580,27,2,440000
62006362008591,13,5,786004
62006362008593,3,1,1004
62006362008594,2,3,3010
62006362008602,5,3,120001002
62006362008606,3,1,1004
62006362008615,2,1,1002
62006362008616,1,34,744518031
62006362008628,5,1,1004
62006362008638,3,1,1004
62006362008653,3,5,80013018
62006362008657,0,3,4251002
62006362008659,4,7,71000000
62006362008694,2,4,137401004
62006362008698,0,46,208135026
62006362008704,6,1,1004
62006362008755,10,117,16659950
62006362008774,0,5,73003028
62006362008795,14,17,1134000
62006362008803,2,80,97409104
62006362008814,2,6,15765000
62006362008860,10,19,24002016
62006362008905,27,1,2700000
62006362008933,4,3,3021
62006362008946,23,11,50180000
62006362008961,0,41,1308165504
62006362008963,2,51,54147021
62006362008984,13,15,2865000
62006362009000,0,1,1004
62006362009004,0,12,10222009
62006362009012,24,6,1761004
62006362009019,1,11,640103009
62006362009037,0,5,5025
62006362009038,16,56,18728004
62006362009044,2,1,1004
62006362009050,29,1,27000000
62006362009056,4,21,404745000
62006362009093,21,7,169000000
62006362009099,18,66,10927004
62006362009105,27,2,330000
62006362009106,2,1,1004
62006362009113,0,15,87887006
62006362009116,0,4,4025
62006362009121,2,4,4025
62006362009128,17,150,29197504
62006362009136,23,13,35220000
62006362009144,4,3,3021
62006362009150,4,3,3021
62006362009153,0,27,7631004
62006362009156,0,124,297635030
62006362009173,2,2,2004
62006362009200,17,7,3131004
62006362009207,1,3,3018
62006362009219,2,2,2016
62006362009220,3,3,3019
62006362009230,0,5,14023
62006362009234,0,3,3019
62006362009243,0,38,1161115020
62006362009253,0,14,28354023
62006362009304,9,1,1004
62006362009314,0,45,39511004
62006362009327,18,30,13170000
62006362009335,1,10,306503020
62006362009336,3,10,1035005017
62006362009348,1,2,2016
62006362009357,21,19,74190000
62006362009364,14,2,30000000
62006362009370,17,1,1004
62006362009377,15,3,60000000
62006362009383,0,84,27242009
62006362009384,0,3,3013
62006362009385,5,1,1004
62006362009386,0,5,6422009
62006362009392,22,13,972004
62006362009399,0,80,42827519
62006362009408,0,6,303019
62006362009440,0,146,108791049
62006362009442,19,18,5930000
62006362009443,22,1,10000
62006362009445,21,1,70000
62006362009448,3,3,3019
62006362009450,0,28,22534009
62006362009452,0,2,2009
62006362009455,0,16,7771004
62006362009468,2,20,11912504
62006362009472,0,1,1004
62006362009477,24,36,56716000
62006362009493,27,4,32000000
62006362009497,0,8,257004018
62006362009505,0,14,182531004
62006362009518,3,5,1153019
62006362009544,18,1,33000
62006362009550,14,77,13391000
62006362009600,26,9,5475000
62006362009603,0,6,84032
62006362009619,13,27,71930000
62006362009642,3,3,3019
62006362009652,0,150,59204004
62006362009654,18,4,380012016
62006362009664,2,3,3019
62006362009666,0,3,3019
62006362009667,0,39,307136004
62006362009677,0,3,3019
62006362009693,3,4,4022
62006362009694,0,3,3019
62006362009705,10,93,240462004
62006362009706,0,172,644217373
62006362009746,0,8,1247016
62006362009749,0,3,3019
62006362009759,2,2,2016
62006362009774,1,27,14885504
62006362009780,0,3,3019
62006362009782,3,11,1243019
62006362009791,29,3,280000
62006362009818,24,62,12450000
62006362009820,0,8,11179516
62006362009829,23,1,1004
62006362009835,2,3,2626114
62006362009850,2,10,2712009
62006362009851,6,2,2009
62006362009857,1,4,91502009
62006362009864,0,57,137302016
62006362009866,13,21,9720000
62006362009912,0,89,51286004
62006362009926,3,3,3019
62006362009944,21,6,85760000
62006362009952,24,10,2020000
62006362010008,17,179,58490000
62006362010027,5,26,5435004
62006362010043,24,4,103021
62006362010044,26,1,60000
62006362010045,0,160,42607625
62006362010105,5,1,1004
62006362010106,0,17,136572016
62006362010127,20,7,22252016
62006362010129,2,17,70376004
62006362010142,26,2,10470000
62006362010152,24,4,2700000
62006362010155,27,5,575000
62006362010156,14,12,6389004
62006362010176,1,10,1373002016
62006362010184,0,271,291295030
62006362010189,27,79,11987000
62006362010192,3,1,1002
62006362010200,3,7,8623018
62006362010215,28,1,38000
62006362010261,1,79,71695540
62006362010265,23,46,7510000
62006362010269,25,4,7700000
62006362010285,5,1,1004
62006362010286,0,156,93766009
62006362010303,1,13,84153018
62006362010310,2,2,2016
62006362010317,15,17,14752016
62006362010327,5,1,1004
62006362010341,2,50,328131004
62006362010351,2,53,86742519
62006362010357,0,3,581004
62006362010359,5,2,2016
62006362010370,21,30,1588000
62006362010386,26,30,17341000
62006362010405,0,149,7555004
62006362010412,29,1,1010000
62006362010417,6,2,2016
62006362010435,24,1,1000
62006362010440,0,34,5755516
62006362010443,9,6,1740000
62006362010474,0,56,11083004
62006362010550,21,4,742016
62006362010558,2,2,2204
62006362010611,1,10,99799004
62006362010620,25,5,4900000
62006362010622,6,50,25022004
62006362010637,10,106,80885000
62006362010714,0,43,1926979698
62006362010716,0,16,609014018
62006362010724,0,52,11972009
62006362010728,0,49,19761004
62006362010729,1,2,2009
62006362010733,5,1,1004
62006362010735,0,1,1004
62006362010759,4,3,3019
62006362010761,6,7,983019
62006362010768,10,146,22703004
62006362010779,4,3,3019
62006362010807,0,1,1004
62006362010819,14,10,1584016
62006362010825,0,2,2009
62006362010829,8,2,371502
62006362010830,26,112,11931000
62006362010833,18,5,582009
62006362010844,0,2,2016
62006362010856,4,3,52009
62006362010871,0,67,27865008
62006362010872,13,50,32995000
62006362010874,0,32,9409009
62006362010875,2,78,9983004
62006362010896,5,3,31001004
62006362010902,27,1,12300000
62006362010903,5,1,1004
62006362010913,25,5,556004
62006362010914,8,1,1002
62006362010916,1,6,1052009
62006362010943,0,10,15289022
62006362011040,28,7,470000
62006362011051,29,1,73000
62006362011062,12,15,24480000
62006362011088,21,8,80000
62006362011094,27,29,19700000
62006362011097,0,19,29746004
62006362011106,11,8,63330000
62006362011117,3,40,84725023
62006362011143,26,4,540000
62006362011146,2,1,1004
62006362011154,17,52,23030000
