Merchantnumber,recency,frequency,monetary_value
62006362000815,1,3,21800000
62006362000824,2,36,1869081004
62006362000827,0,177,2574991004
62006362000830,21,1,1004
62006362000831,0,29,9304004
62006362000833,4,6,133051004
62006362000837,0,12,846701004
62006362000860,18,1,1004
62006362000863,1,27,827424004
62006362000869,21,1,1004
62006362000870,7,11,20106004
62006362000872,10,35,146331004
62006362000878,0,27,160832004
62006362000902,2,11,6431004
62006362000912,2,20,4071004
62006362000913,1,12,177731004
62006362000925,1,11,39001004
62006362000940,0,135,16421789004
62006362000948,2,15,7451004
62006362000957,8,1,1004
62006362000962,0,11,110011004
62006362000963,0,21,59766004
62006362000964,0,46,98262004
62006362000969,0,9,1705001004
62006362000970,6,16,228056004
62006362000972,10,2,501004
62006362000987,12,5,7451004
62006362000990,2,3,31004
62006362001000,0,6,60158004
62006362001001,0,36,95591004
62006362001012,1,22,45356004
62006362001017,1,29,592800004
62006362001018,1,15,69601004
62006362001024,0,54,1792971004
62006362001025,16,5,47402012
62006362001027,9,9,654501004
62006362001040,0,56,33815004
62006362001061,0,26,1012426004
62006362001072,1,30,59421004
62006362001102,9,1,1004
62006362001110,1,2,11004
62006362001112,1,42,2433008
62006362001113,0,256,205984004
62006362001114,0,558,838939004
62006362001116,1,14,99572008
62006362001120,17,2,30001004
62006362001143,1,20,54526007
62006362001149,6,5,124561004
62006362001150,0,35,5949171004
62006362001157,6,9,6261004
62006362001161,0,2,50001004
62006362001162,7,32,964911004
62006362001164,16,2,480001004
62006362001166,0,17,186204585
62006362001167,1,1,420000
62006362001176,7,12,292501004
62006362001177,0,38,29121004
62006362001180,0,120,265466004
62006362001197,1,12,480450000
62006362001198,3,2,160001004
62006362001201,2,26,197901172
62006362001213,1,2,11004
62006362001220,1,8,1686004
62006362001225,0,2,3501004
62006362001226,0,39,55641004
62006362001227,0,29,861951004
62006362001235,8,126,57923004
62006362001237,0,31,18161004
62006362001239,1,43,12621004
62006362001241,0,72,70891004
62006362001249,0,46,6944004
62006362001252,0,117,64371004
62006362001255,7,5,2971004
62006362001261,6,5,22500000
62006362001262,10,241,209799004
62006362001275,0,112,142561004
62006362001280,0,6,97801004
62006362001281,0,124,1256311004
62006362001282,0,2,3261004
62006362001285,0,137,224006004
62006362001310,0,5,281004
62006362001317,10,1,1004
62006362001319,1,7,30201004
62006362001320,1,13,115301004
62006362001329,18,9,3601004
62006362001334,0,114,205291004
62006362001337,18,1,1004
62006362001350,0,143,99896004
62006362001352,1,49,75511004
62006362001368,0,77,355821004
62006362001369,0,20,250811004
62006362001389,1,11,20791004
62006362001394,0,16,3551004
62006362001398,0,240,126855001
62006362001400,0,223,33203004
62006362001401,1,7,1469004
62006362001404,11,2,701004
62006362001408,1,32,266701004
62006362001423,7,3,14581004
62006362001425,3,14,159141004
62006362001431,0,16,36731004
62006362001445,0,181,260524013
62006362001454,1,8,19541004
62006362001455,11,1,1004
62006362001457,6,2,11004
62006362001459,0,23,24750004
62006362001467,23,2,8001004
62006362001470,0,40,159277004
62006362001472,1,32,45281004
62006362001478,0,57,89703018
62006362001485,0,288,378238004
62006362001493,6,15,108591004
62006362001506,8,1,1004
62006362001525,0,78,41870004
62006362001528,9,15,3751004
62006362001534,7,45,144494004
62006362001540,18,10,2296004
62006362001546,1,64,30747004
62006362001548,0,556,43250839
62006362001551,3,3,3881004
62006362001553,0,67,3103045577
62006362001567,0,20,51351004
62006362001568,8,22,202537004
62006362001571,2,9,181601004
62006362001574,16,16,174936004
62006362001576,0,5,1086344
62006362001578,20,11,2595066004
62006362001579,18,1,1004
62006362001583,2,23,117601004
62006362001585,0,44,8190004
62006362001587,0,72,48061004
62006362001589,10,1,1004
62006362001598,2,17,4541004
62006362001602,1,153,50762008
62006362001618,0,95,38331004
62006362001627,0,84,74741004
62006362001635,0,10,88313004
62006362001636,0,11,32401004
62006362001637,24,12,1461004
62006362001641,0,29,33641004
62006362001643,0,45,16671004
62006362001650,0,55,25621004
62006362001656,13,9,151501004
62006362001657,7,1,1004
62006362001658,6,2,21004
62006362001664,0,19,2012301004
62006362001668,4,23,191762012
62006362001669,16,1,1004
62006362001672,0,29,6491004
62006362001673,0,70,15666004
62006362001678,0,102,109891004
62006362001682,3,165,137441004
62006362001687,0,148,216671004
62006362001690,0,55,8601004
62006362001691,1,17,93621004
62006362001693,18,1,1004
62006362001715,5,4,71401004
62006362001721,0,40,36161004
62006362001725,8,42,178796004
62006362001727,0,187,42509004
62006362001728,2,16,51261004
62006362001737,10,60,1401004
62006362001743,0,49,7391004
62006362001747,0,14,684004
62006362001847,0,16569,2324439632
62006362001855,0,13,10791004
62006362001864,0,87,293876004
62006362001868,20,1,1004
62006362001870,0,104,839251004
62006362001875,15,1,1004
62006362001883,0,23,11820004
62006362001886,7,35,27851004
62006362001890,0,49,5066004
62006362001891,0,44,15891004
62006362001896,9,3,4001004
62006362001897,0,40,77191004
62006362001933,6,22,12066004
62006362001941,8,9,183002004
62006362001943,0,61,7916004
62006362001951,0,64,15171004
62006362001952,9,85,954851004
62006362001957,2,14,86041004
62006362001963,1,26,8211004
62006362001967,9,7,2871004
62006362001978,0,137,79281004
62006362001983,0,36,261264178
62006362001987,0,72,79916004
62006362001988,0,100,15689004
62006362001989,0,30,5141004
62006362001991,0,61,13416004
62006362001999,25,4,73817618
62006362002006,0,738,1138218704
62006362002015,10,2,11004
62006362002016,0,131,451271004
62006362002020,5,62,161931004
62006362002021,11,25,1186001004
62006362002026,0,22,40705798
62006362002027,0,67,18671004
62006362002036,0,30,52081004
62006362002038,1,15,174477372
62006362002039,0,80,97301004
62006362002047,20,8,30051004
62006362002050,0,33,54892004
62006362002055,1,215,30065004
62006362002064,6,12,2641004
62006362002073,0,17,78182191
62006362002075,0,23,36072008
62006362002091,0,61,22680335
62006362002099,0,117,15351004
62006362002101,1,51,1458712004
62006362002102,0,928,1566529004
62006362002104,8,8,14501004
62006362002105,11,7,24301004
62006362002108,8,16,29520000
62006362002112,0,20,56422008
62006362002117,11,10,1626004
62006362002122,0,487,81509504
62006362002125,29,1,1004
62006362002128,0,74,20281004
62006362002132,9,15,4061004
62006362002133,1,52,11591004
62006362002138,1,6,108851004
62006362002140,7,8,19901004
62006362002146,0,25,5001004
62006362002149,0,34,9414004
62006362002150,0,79,16934004
62006362002153,6,9,4818004
62006362002155,0,159,72579004
62006362002156,5,44,12852008
62006362002168,0,13,1936004
62006362002173,0,16,10431004
62006362002181,0,70,54891004
62006362002183,0,312,43026004
62006362002191,1,11,3341004
62006362002207,1,6,8051004
62006362002212,0,101,55847007
62006362002213,0,19,15201004
62006362002221,0,36,3755000
62006362002222,16,4,3450000
62006362002224,3,3,2171004
62006362002228,13,1,1004
62006362002234,0,112,19227004
62006362002248,0,164,150955000
62006362002249,6,37,65021004
62006362002251,0,46,4980000
62006362002254,0,39,30970000
62006362002256,0,107,88691004
62006362002259,1,2,2011
62006362002260,0,60,58806504
62006362002264,0,29,69134004
62006362002284,1,55,41176004
62006362002285,0,88,148641004
62006362002286,5,9,4121004
62006362002295,0,73,86931004
62006362002296,0,58,414111004
62006362002315,7,17,86621004
62006362002319,0,152,58101004
62006362002332,0,2,11004
62006362002335,0,70,3405004
62006362002337,0,65,2264622004
62006362002346,0,28,347143798
62006362002350,0,28,19046004
62006362002352,2,23,1656101004
62006362002354,2,29,2112601004
62006362002355,6,9,227336004
62006362002356,11,5,120001004
62006362002360,0,421,490076004
62006362002362,1,21,318451004
62006362002363,6,36,9821004
62006362002367,1,122,74869013
62006362002368,1,6,1825001004
62006362002372,1,2,11004
62006362002377,0,168,48980004
62006362002385,0,3,20281004
62006362002389,1,19,147001004
62006362002390,0,236,161214200
62006362002391,6,2,11004
62006362002392,0,224,61961004
62006362002393,0,91,8109131113
62006362002394,7,54,1154206004
62006362002395,1,34,126193804
62006362002396,11,2,11004
62006362002398,1,4,216004
62006362002402,0,126,69299250
62006362002410,0,6,79126004
62006362002416,23,1,1004
62006362002419,14,2,30001004
62006362002421,1,13,121004
62006362002422,0,26,1156091004
62006362002423,0,24,283831004
62006362002431,1,57,241021004
62006362002447,1,25,103081004
62006362002448,6,25,782596004
62006362002464,23,93,28126004
62006362002466,1,60,14372004
62006362002472,0,22,4966004
62006362002492,11,6,51004
62006362002497,8,2,551004
62006362002502,7,2,7991004
62006362002506,0,81,268261004
62006362002511,0,29,2150918004
62006362002540,1,36,441004
62006362002541,0,44,2191004
62006362002551,28,1,1004
62006362002566,0,53,8049004
62006362002569,2,7,2871004
62006362002574,0,176,28922004
62006362002575,0,55,23766004
62006362002594,0,2,11004
62006362002595,5,125,57366004
62006362002597,0,22,8740004
62006362002608,0,9,431401004
62006362002609,0,26,181546004
62006362002613,26,35,4805500
62006362002624,1,11,952421004
62006362002629,0,267,676791604
62006362002630,21,2,5851004
62006362002640,0,144,79243004
62006362002647,2,7,16031004
62006362002649,1,14,337101004
62006362002650,2,5,163001004
62006362002656,1,193,80358509
62006362002659,1,2,11004
62006362002681,7,40,30261004
62006362002683,0,103,414681004
62006362002687,7,6,9351004
62006362002690,1,7,3301004
62006362002691,0,231,2146701004
62006362002694,8,8,751151004
62006362002696,0,26,69926004
62006362002710,0,129,171421004
62006362002721,0,226,716629009
62006362002722,22,4,1200000
62006362002723,0,144,52835304
62006362002730,2,78,164891004
62006362002733,0,39,20121004
62006362002734,0,19,4261004
62006362002744,0,48,13729004
62006362002751,18,1,1004
62006362002765,0,37,8101004
62006362002774,0,91,73896004
62006362002782,2,23,17291004
62006362002783,0,128,358094798
62006362002786,2,23,29591004
62006362002788,2,25,145401004
62006362002813,0,26,819295004
62006362002814,0,6,41801004
62006362002815,0,27,30266004
62006362002817,11,4,156004
62006362002818,0,26,75712805
62006362002819,2,10,1559004
62006362002823,19,6,3950000
62006362002830,0,51,38682555
62006362002831,1,100,47313745
62006362002833,0,37,379241004
62006362002834,2,34,44526004
62006362002836,2,14,5731004
62006362002840,1,16,1013004
62006362002841,8,96,49891004
62006362002843,1,28,6980004
62006362002846,3,49,52267004
62006362002847,0,3488,1955923904
62006362002849,1,319,21438354
62006362002851,0,136,25531004
62006362002854,9,6,4852008
62006362002856,0,96,18899004
62006362002872,3,22,15552008
62006362002882,1,27,27382007
62006362002883,0,63,6722378
62006362002885,5,34,42451004
62006362002889,0,9,1581004
62006362002903,16,138,2735241004
62006362002909,0,101,53309004
62006362002911,0,26,466201004
62006362002920,2,5,246001004
62006362002924,0,99,1026059004
62006362002927,10,3,6501004
62006362002930,7,6,49621008
62006362002937,0,3,12008
62006362002942,0,864,172117527
62006362002947,0,36,217161004
62006362002950,1,59,560330000
62006362002961,0,23,43781004
62006362002962,7,7,153610000
62006362002965,1,14,26901004
62006362002979,0,48,134581004
62006362002998,1,56,137021004
62006362003006,0,10,7051004
62006362003007,0,294,361441004
62006362003010,0,33,17366004
62006362003013,0,156,129741004
62006362003027,0,61,49245004
62006362003029,0,247,49197504
62006362003030,2,20,15292004
62006362003031,0,31,14271004
62006362003038,0,66,3510004
62006362003052,0,111,15160004
62006362003054,0,241,149679798
62006362003056,0,414,455584004
62006362003062,0,63,10068904
62006362003064,0,156,29712004
62006362003068,0,420,25503504
62006362003072,0,248,36190004
62006362003085,10,2,231004
62006362003101,1,9,4551004
62006362003102,6,39,1185701004
62006362003103,0,25726,3240736525
62006362003106,0,43,14701004
62006362003111,0,80,17337508
62006362003112,0,151,19445004
62006362003126,18,66,7193004
62006362003127,3,59,33389504
62006362003128,0,91,72787004
62006362003129,0,149,561990004
62006362003133,9,3,1051004
62006362003139,4,22,5984004
62006362003143,0,78,43625000
62006362003156,0,76,8966004
62006362003157,1,105,38571004
62006362003169,0,13,3641004
62006362003170,0,151,25406004
62006362003175,0,96,15403004
62006362003176,0,37,179753004
62006362003182,0,11,1601004
62006362003189,1,5,12831004
62006362003195,9,11,3456004
62006362003198,6,10,3771004
62006362003204,1,6,3501004
62006362003211,1,2,11004
62006362003218,7,40,9516004
62006362003223,0,21,14717004
62006362003230,17,5,20001004
62006362003239,17,5,2051004
62006362003240,0,288,156451004
62006362003243,0,221,9291504
62006362003259,0,1,1004
62006362003271,19,24,38551004
62006362003305,0,65,34121004
62006362003318,0,288,106755000
62006362003319,0,82,116653810
62006362003326,5,15,2676004
62006362003327,1,63,53898004
62006362003329,0,53,375001004
62006362003334,16,34,18330000
62006362003335,0,36,11392009
62006362003337,1,30,2841004
62006362003338,6,2,11004
62006362003351,0,84,29915004
62006362003355,0,2,11004
62006362003363,20,14,37740000
62006362003368,3,13,13001004
62006362003371,0,10,38851004
62006362003372,0,29,108201004
62006362003381,0,27,70060090
62006362003384,0,24,5211004
62006362003399,0,60,49829798
62006362003400,1,27,74723603
62006362003402,0,40,124601004
62006362003408,4,4,5761004
62006362003428,0,15,181110000
62006362003449,1,32,34658798
62006362003452,0,3,80501004
62006362003456,10,1,1004
62006362003460,0,14,21431004
62006362003466,6,12,114001004
62006362003473,6,123,1387986004
62006362003481,3,45,1146571004
62006362003484,2,18,29381004
62006362003489,3,21,37402008
62006362003495,0,12,195602008
62006362003500,0,149,114561004
62006362003504,1,31,9656004
62006362003510,24,2,2011
62006362003511,0,47,9107004
62006362003512,0,105,65366004
62006362003515,2,14,7181004
62006362003516,0,18,39201004
62006362003525,0,227,1802006004
62006362003527,9,3,61004
62006362003531,17,9,14361004
62006362003533,0,80,62705524
62006362003535,11,1,1004
62006362003540,2,13,167381004
62006362003543,0,5,1041004
62006362003544,0,17,441004
62006362003552,23,8,477901004
62006362003554,0,169,144326004
62006362003557,10,32,48281004
62006362003561,0,1266,437614304
62006362003562,1,9,777001004
62006362003565,4,11,6631004
62006362003576,8,10,4741531
62006362003589,2,2,210000
62006362003591,0,7,311004
62006362003593,0,1,1004
62006362003597,6,15,5941004
62006362003601,0,123,174671004
62006362003602,0,25,175692008
62006362003611,0,19,2557004
62006362003617,1,4,151301004
62006362003627,0,191,26359004
62006362003629,1,109,57378004
62006362003639,0,108,74741004
62006362003642,9,24,26442017
62006362003649,9,1,1004
62006362003652,9,59,50445004
62006362003656,0,32,2951004
62006362003657,9,1,1004
62006362003663,1,21,161501004
62006362003664,0,20,134662017
62006362003665,0,107,35351004
62006362003666,8,29,14510004
62006362003669,0,60,27091004
62006362003670,2,115,9168004
62006362003680,0,108,8677504
62006362003683,2,72,31371004
62006362003686,0,61,27661004
62006362003690,0,88,29921004
62006362003692,3,231,6919300000
62006362003707,0,218,88921004
62006362003709,0,2,151004
62006362003710,0,148,18999004
62006362003713,0,272,80614004
62006362003718,0,173,67851004
62006362003732,0,29,12771004
62006362003740,0,123,21411004
62006362003745,7,8,1601004
62006362003749,0,210,33629254
62006362003750,0,32,82051004
62006362003773,0,6,2796004
62006362003774,1,74,15113364
62006362003775,0,24,12281004
62006362003776,0,70,65646008
62006362003793,1,8,8111004
62006362003795,0,62,23630000
62006362003801,11,2,11004
62006362003802,0,103,460621004
62006362003804,0,74,41841004
62006362003807,0,1227,456773513
62006362003810,2,20,649501004
62006362003813,8,2,1301004
62006362003816,0,21,11091004
62006362003817,1,4,361004
62006362003818,1,22,285051004
62006362003827,6,17,8511000
62006362003829,0,8,254001004
62006362003832,0,12,19601004
62006362003837,0,111,106301004
62006362003846,1,10,128621004
62006362003853,0,139,128795257
62006362003864,0,58,48611004
62006362003877,11,1,1004
62006362003878,0,29,16291004
62006362003879,11,18,18221004
62006362003891,6,2,151004
62006362003895,0,58,15526004
62006362003896,0,122,212510004
62006362003897,0,221,36013004
62006362003904,0,227,54004504
62006362003905,1,35,8171004
62006362003908,0,18,2581004
62006362003910,0,84,67826004
62006362003920,0,79,15151004
62006362003929,0,201,305406504
62006362003930,6,91,52951004
62006362003932,0,146,37656004
62006362003933,0,106,41321004
62006362003934,4,8,2281004
62006362003936,8,1,1004
62006362003937,0,62,7441004
62006362003938,0,115,49241004
62006362003942,0,113,181021004
62006362003947,0,168,74251004
62006362003949,0,42,144741004
62006362003954,1,27,21671004
62006362003959,0,164,34680504
62006362003960,0,110,464246004
62006362003969,6,2,11004
62006362003970,0,122,21316004
62006362003972,1,2,11004
62006362003986,0,1,1004
62006362003988,0,28,17451004
62006362003993,0,17,756441004
62006362003994,0,53,3385401004
62006362003998,0,41,105331004
62006362004000,4,7,17311004
62006362004008,0,171,147291004
62006362004019,0,61,612429514
62006362004024,0,55,162691004
62006362004027,8,138,23633004
62006362004032,4,8,28381004
62006362004033,0,253,302918004
62006362004037,0,3,21004
62006362004040,0,14,18269004
62006362004041,0,31,266151004
62006362004053,1,89,3614744004
62006362004056,0,109,243501004
62006362004058,0,225,441241004
62006362004067,1,2,11004
62006362004072,0,18,3081004
62006362004086,0,1082,484993504
62006362004087,0,59,615901004
62006362004093,2,182,106915504
62006362004095,11,2,11004
62006362004114,16,10,2447004
62006362004119,0,76,29822504
62006362004135,1,76,110551004
62006362004138,0,37,17161004
62006362004142,2,18,1411501004
62006362004146,24,2,2201004
62006362004147,0,33,14111004
62006362004148,0,60,17776004
62006362004151,2,41,9383004
62006362004155,0,21,17191004
62006362004156,5,18,130601004
62006362004157,0,37,10891004
62006362004159,0,132,21841004
62006362004160,0,55,6904004
62006362004166,0,46,979551004
62006362004167,0,14,731004
62006362004173,0,205,153761004
62006362004174,0,90,79584504
62006362004177,0,29,9341004
62006362004179,7,20,31681004
62006362004186,0,4,13504
62006362004191,0,5,14509
62006362004192,0,95,32301004
62006362004202,21,16,10151004
62006362004209,1,26,3925024
62006362004211,2,17,6256004
62006362004213,1,12,816004
62006362004223,0,320,65487500
62006362004224,3,130,261484004
62006362004226,0,215,241508004
62006362004233,0,47,70472004
62006362004237,0,43,7301004
62006362004241,0,22,28501004
62006362004242,11,4,371004
62006362004247,0,34,151301004
62006362004248,1,28,21226004
62006362004252,6,12,31031355
62006362004254,0,10,36621004
62006362004256,0,29,9751004
62006362004258,0,109,7808004
62006362004262,1,16,15236004
62006362004270,0,48,12446004
62006362004275,2,20,1886004
62006362004287,0,101,60662004
62006362004288,1,5,1241004
62006362004296,0,118,70251004
62006362004297,0,58,158556004
62006362004298,10,1,1004
62006362004311,7,74,45019401
62006362004312,11,2,2011
62006362004315,1,12,280501004
62006362004328,1,3,287601004
62006362004332,0,13,5661004
62006362004333,0,2,11004
62006362004341,0,65,23137004
62006362004342,0,173,47874004
62006362004344,0,79,22146004
62006362004346,2,2,11004
62006362004347,9,22,307941004
62006362004362,0,90,60449013
62006362004364,9,42,61871004
62006362004372,0,370,229059804
62006362004376,0,24,912923900
62006362004390,0,2,11004
62006362004405,0,2,11004
62006362004406,0,43,34857004
62006362004410,2,7,7361004
62006362004413,0,180,32151004
62006362004421,0,162,39165504
62006362004425,0,78,22176004
62006362004427,13,13,79201004
62006362004432,1,26,13451004
62006362004434,0,292,48944427
62006362004443,0,140,33811004
62006362004446,2,25,46271004
62006362004453,1,20,6881004
62006362004456,7,21,6691004
62006362004462,0,110,11651004
62006362004490,0,31,4425004
62006362004493,0,18,2953504
62006362004495,0,97,13387004
62006362004500,0,4,4821004
62006362004502,0,68,22891004
62006362004504,0,64,52700000
62006362004505,0,66,45912008
62006362004509,0,47,54498504
62006362004510,0,126,68751004
62006362004514,2,9,15051004
62006362004517,0,64,12063004
62006362004518,0,129,9603004
62006362004523,0,94,74671004
62006362004525,0,62,6146004
62006362004542,0,36,11791004
62006362004543,0,3,201004
62006362004550,0,4,601004
62006362004553,0,23,8516004
62006362004571,1,16,33821004
62006362004575,0,183,145051004
62006362004587,0,37,189366004
62006362004593,23,60,27139004
62006362004597,0,267,228851004
62006362004599,15,3,280001004
62006362004608,1,26,66771004
62006362004611,0,88,19696004
62006362004626,6,3,1521004
62006362004630,2,17,4879004
62006362004638,0,17,498751004
62006362004642,9,6,561004
62006362004643,0,26,7944004
62006362004646,7,32,74551004
62006362004654,16,10,45156004
62006362004664,1,16,17651004
62006362004670,11,11,692002004
62006362004671,0,16,38816004
62006362004672,0,48,6721504
62006362004679,13,3,2501004
62006362004680,0,285,41297504
62006362004689,25,1,1004
62006362004691,0,26,163516004
62006362004701,2,65,15181004
62006362004703,0,43,16082004
62006362004709,0,11,166481004
62006362004711,1,6,3001004
62006362004731,0,24,8659004
62006362004734,0,231,48923504
62006362004747,0,109,60420004
62006362004748,10,2,11004
62006362004749,0,131,293802004
62006362004751,10,46,867715004
62006362004755,1,6,176001004
62006362004757,1,2,11004
62006362004766,1,10,704251004
62006362004772,0,39,1162403004
62006362004779,1,29,38361004
62006362004781,0,21,13251004
62006362004789,4,3,471004
62006362004793,0,192,56005004
