Merchantnumber,recency,frequency,monetary_value
62006362000815,26,5,23500000
62006362000824,0,54,2461781004
62006362000827,0,247,2078121004
62006362000830,21,1,1004
62006362000831,0,150,75668004
62006362000833,0,52,340681004
62006362000837,12,7,114551004
62006362000860,20,1,1004
62006362000863,0,31,315514584
62006362000869,21,1,1004
62006362000870,4,20,26892004
62006362000872,0,47,112151004
62006362000878,0,36,424749004
62006362000902,0,20,7101004
62006362000912,4,19,3141004
62006362000913,14,12,763191004
62006362000925,0,17,44584004
62006362000940,5,23,3659557004
62006362000948,4,12,4016004
62006362000957,13,1,1004
62006362000962,6,4,57501004
62006362000963,1,34,259396004
62006362000964,0,43,105841004
62006362000969,1,9,1556701004
62006362000970,4,33,577919004
62006362000972,4,4,1646004
62006362000987,13,4,5001004
62006362000990,4,5,42008
62006362001000,3,5,497109585
62006362001001,0,32,82516004
62006362001012,1,33,43772004
62006362001017,8,9,152281004
62006362001018,2,21,215701004
62006362001024,0,64,2651521004
62006362001025,0,7,201240000
62006362001027,3,4,120501004
62006362001040,0,86,38611004
62006362001061,0,26,864780904
62006362001072,0,24,70026004
62006362001099,22,9,98411004
62006362001102,13,6,1001004
62006362001110,3,50,12445304
62006362001112,0,63,3788504
62006362001113,0,189,30539004
62006362001114,0,571,971421004
62006362001116,1,12,19241004
62006362001120,6,2,30001004
62006362001143,0,36,86684004
62006362001149,0,4,87231004
62006362001150,1,37,6305186004
62006362001157,7,18,49551004
62006362001161,12,1,1004
62006362001162,1,33,1948992004
62006362001164,20,1,1004
62006362001166,5,6,77251004
62006362001167,3,1,1004
62006362001168,29,1,1004
62006362001176,4,14,660001004
62006362001177,0,61,353941004
62006362001180,0,134,369456004
62006362001197,4,9,198511004
62006362001198,13,4,32151004
62006362001201,0,30,294548004
62006362001213,5,5,13851004
62006362001220,4,7,2731004
62006362001225,13,12,7121004
62006362001226,21,1,1004
62006362001227,0,30,2572251004
62006362001235,12,168,69260670
62006362001237,4,44,114281004
62006362001239,0,32,7830014
62006362001241,1,150,322393004
62006362001249,0,107,17019004
62006362001252,0,106,108932004
62006362001255,1,10,10701004
62006362001261,4,6,54820004
62006362001262,0,740,474572904
62006362001275,0,190,160711004
62006362001280,0,12,105197004
62006362001281,0,138,1233502524
62006362001282,7,3,401004
62006362001285,0,61,65461004
62006362001310,1,13,82016004
62006362001317,8,2,1621004
62006362001319,0,21,185391004
62006362001320,5,10,714501004
62006362001329,1,3,16201004
62006362001334,0,100,176149004
62006362001337,4,3,12201004
62006362001350,0,153,117241004
62006362001352,0,28,40131004
62006362001368,0,87,689622704
62006362001369,1,15,118081004
62006362001389,5,24,120896004
62006362001394,3,14,3631004
62006362001398,0,297,120452630
62006362001400,0,187,16634004
62006362001401,5,26,901504
62006362001404,0,7,9251004
62006362001408,4,22,221761004
62006362001423,0,12,1216004
62006362001425,1,10,100701004
62006362001431,0,21,58621004
62006362001445,6,17,31366002
62006362001454,7,8,2651004
62006362001455,12,1,1004
62006362001457,4,2,11004
62006362001459,11,16,18146004
62006362001467,6,10,40101004
62006362001470,3,16,29481004
62006362001472,0,35,76981004
62006362001478,3,134,143678794
62006362001485,0,315,343741004
62006362001506,5,1,1004
62006362001525,0,67,30308004
62006362001528,6,13,2206004
62006362001534,1,128,320543504
62006362001540,8,10,1615004
62006362001546,0,55,50545004
62006362001548,0,475,46254004
62006362001551,13,2,2201004
62006362001553,0,87,18907580600
62006362001567,2,20,60260000
62006362001568,0,29,42763004
62006362001571,0,11,219101004
62006362001574,0,26,114448004
62006362001576,4,5,1020001004
62006362001578,0,6,261351004
62006362001579,5,15,1066004
62006362001583,0,36,326501004
62006362001585,0,48,16608004
62006362001587,0,70,42316004
62006362001589,15,1,1004
62006362001598,4,11,1561004
62006362001602,1,361,128421004
62006362001618,2,131,39046004
62006362001627,0,104,113736004
62006362001635,4,568,116204504
62006362001636,0,13,317561004
62006362001637,1,49,6070004
62006362001641,0,23,17711004
62006362001643,1,20,7351004
62006362001650,14,31,15741004
62006362001656,8,9,103917004
62006362001657,0,2,11008
62006362001658,0,3,22008
62006362001664,0,19,494301004
62006362001668,3,13,94935012
62006362001669,14,1,1004
62006362001672,4,17,6381004
62006362001673,1,95,31279504
62006362001678,0,47,38761004
62006362001682,0,139,105851004
62006362001687,3,34,51781004
62006362001690,1,47,6111004
62006362001691,1,10,36301004
62006362001693,20,1,1004
62006362001715,5,21,517231004
62006362001721,0,48,411906004
62006362001725,0,63,34032004
62006362001727,0,96,22918004
62006362001728,5,18,23811004
62006362001737,21,3,27004
62006362001743,2,108,20251004
62006362001747,0,30,2087504
62006362001847,0,16716,2343789350
62006362001855,0,21,34191004
62006362001864,1,19,21801004
62006362001868,25,1,1004
62006362001870,0,138,653891004
62006362001875,1,1,1004
62006362001883,4,20,12101004
62006362001886,5,1,1004
62006362001890,0,52,9760004
62006362001891,0,50,16091004
62006362001896,13,4,210641004
62006362001897,0,24,12821004
62006362001905,11,2,2011
62006362001933,0,52,48681004
62006362001941,1,9,367811004
62006362001943,4,53,8696004
62006362001951,1,4,331004
62006362001952,4,27,13582008
62006362001957,13,9,134101004
62006362001963,10,4,3351004
62006362001967,5,1,1004
62006362001978,2,188,108054004
62006362001983,0,24,178605304
62006362001987,3,3,1301004
62006362001988,0,67,46277004
62006362001989,0,399,91419004
62006362001991,1,67,26511004
62006362001999,4,2,11004
62006362002006,0,541,751968004
62006362002015,1,1,1004
62006362002016,0,157,414871004
62006362002020,6,65,292261004
62006362002021,4,106,4151301004
62006362002026,5,43,52841004
62006362002027,0,59,34116004
62006362002036,0,33,49362009
62006362002038,0,23,474587836
62006362002039,0,69,126870000
62006362002047,4,5,68203012
62006362002050,0,28,18676004
62006362002055,0,219,37329004
62006362002064,17,11,2306004
62006362002073,0,39,469593004
62006362002075,1,19,217152004
62006362002091,0,19,2466004
62006362002099,0,49,7716004
62006362002101,0,34,1661984428
62006362002102,0,986,1563887004
62006362002104,0,18,404321004
62006362002105,8,5,4101004
62006362002108,0,9,166991004
62006362002112,4,8,7816004
62006362002117,2,1,1004
62006362002122,0,366,62151892
62006362002125,21,1,1004
62006362002128,2,97,56791004
62006362002132,0,24,15191004
62006362002133,0,31,8269004
62006362002135,28,73,25018500
62006362002138,1,2,30001004
62006362002140,7,6,411004
62006362002146,0,27,518293004
62006362002149,0,84,34441004
62006362002150,0,54,22778504
62006362002153,0,49,31016004
62006362002155,0,81,70471004
62006362002156,0,36,8731004
62006362002168,0,10,1646004
62006362002173,4,22,27756004
62006362002181,0,58,47891004
62006362002183,0,254,54054018
62006362002191,5,11,341004
62006362002207,12,3,5001004
62006362002212,13,31,20751004
62006362002213,0,26,22611004
62006362002221,1,35,6201004
62006362002222,7,11,3251004
62006362002224,8,6,7501004
62006362002228,15,1,1004
62006362002234,0,95,14604004
62006362002246,3,84,27057004
62006362002248,0,107,74196004
62006362002249,0,11,295501004
62006362002251,0,50,3276004
62006362002254,0,36,16351004
62006362002256,0,78,82211004
62006362002259,5,1,1004
62006362002260,0,83,57652004
62006362002264,0,37,157046004
62006362002284,0,32,8694004
62006362002285,0,79,215911004
62006362002286,10,5,772008
62006362002295,0,33,140921004
62006362002296,1,44,271291004
62006362002315,3,26,206121004
62006362002319,0,106,129301004
62006362002332,1,1,1004
62006362002335,0,73,2724004
62006362002337,0,125,33749008
62006362002346,2,11,154671004
62006362002350,0,13,10442204
62006362002352,1,31,2889501004
62006362002354,0,24,1430001004
62006362002355,0,14,336636004
62006362002356,3,25,590001004
62006362002357,4,3,12011
62006362002360,0,500,352901004
62006362002362,0,59,264131004
62006362002363,1,13,2721004
62006362002367,0,169,198750004
62006362002368,2,10,2260002008
62006362002372,1,1,1004
62006362002377,0,197,38183508
62006362002385,25,2,3501004
62006362002389,8,14,341891004
62006362002390,0,274,46792004
62006362002391,4,2,11004
62006362002392,0,453,177784504
62006362002393,0,31,1018932008
62006362002394,8,63,966675004
62006362002395,0,40,228020004
62006362002396,1,1,1004
62006362002398,2,42,11174004
62006362002402,0,115,61472327
62006362002410,3,3,69251004
62006362002416,20,2,50001004
62006362002419,18,3,27751004
62006362002421,11,37,361004
62006362002422,0,12,235671004
62006362002423,1,24,347636004
62006362002431,0,94,482121004
62006362002439,15,14,630501004
62006362002447,4,19,89151004
62006362002448,7,2,2071004
62006362002464,0,305,101361004
62006362002466,14,68,22106004
62006362002472,0,28,4068004
62006362002492,26,2,3001004
62006362002497,13,4,17601004
62006362002502,5,2,90001004
62006362002506,1,94,238631004
62006362002511,0,28,2020847008
62006362002540,0,19,411004
62006362002541,0,10,1781004
62006362002546,3,101,75618004
62006362002551,12,1,1004
62006362002566,0,34,6605504
62006362002569,4,46,10254004
62006362002574,0,124,23960504
62006362002575,0,55,29408504
62006362002594,1,1,1004
62006362002595,4,69,30376004
62006362002597,1,29,9164024
62006362002606,4,3,12011
62006362002608,0,11,1666106004
62006362002609,1,52,206221004
62006362002613,3,142,31270804
62006362002624,5,8,742066004
62006362002629,0,236,769982594
62006362002630,4,2,11004
62006362002640,0,23,10901004
62006362002647,0,17,243711004
62006362002649,3,19,452753504
62006362002650,12,5,104441004
62006362002656,0,256,109053604
62006362002659,4,2,11004
62006362002681,7,1,1004
62006362002683,0,129,476109998
62006362002687,6,32,42291004
62006362002690,4,1,1004
62006362002691,0,276,2107261004
62006362002694,3,8,179512008
62006362002696,0,32,46476004
62006362002710,0,125,561921004
62006362002721,1,65,232302004
62006362002722,4,43,3540000
62006362002723,0,125,40210004
62006362002730,0,270,242291004
62006362002733,1,45,12401004
62006362002734,4,16,14062008
62006362002744,0,71,25388004
62006362002751,21,1,1004
62006362002765,0,67,11957008
62006362002774,0,105,162571004
62006362002781,20,1,1004
62006362002782,1,43,57701004
62006362002783,0,108,250604266
62006362002786,0,25,47221004
62006362002788,0,25,171451004
62006362002813,1,20,96411004
62006362002814,3,4,27001004
62006362002815,0,38,34981004
62006362002817,2,24,1643004
62006362002818,1,23,107389288
62006362002819,4,5,414004
62006362002823,3,16,9591004
62006362002830,0,36,23226981
62006362002831,0,111,53088780
62006362002833,0,35,315936004
62006362002834,0,71,83549017
62006362002836,0,181,108271004
62006362002840,0,78,9196004
62006362002841,0,119,88312004
62006362002843,2,33,14061004
62006362002846,0,62,75865004
62006362002847,0,3687,937329509
62006362002849,0,391,32966504
62006362002851,2,59,5756004
62006362002854,3,17,21461004
62006362002856,2,110,16161004
62006362002872,0,19,11961004
62006362002882,12,1,1004
62006362002883,0,43,4123004
62006362002885,0,52,59921004
62006362002889,6,28,38131004
62006362002903,0,151,4700101004
62006362002909,0,112,71496004
62006362002911,1,11,52251004
62006362002920,4,6,248501004
62006362002924,11,7,99301004
62006362002927,1,11,232076004
62006362002930,7,25,70951004
62006362002937,24,3,38501004
62006362002942,0,854,175555004
62006362002947,1,34,162441004
62006362002950,1,32,234861004
62006362002961,0,40,95126004
62006362002965,7,22,17641004
62006362002979,6,67,171558522
62006362002998,0,63,68826004
62006362003006,0,32,42371004
62006362003007,0,93,175339004
62006362003010,0,31,110274004
62006362003013,0,238,155376223
62006362003027,0,118,235037757
62006362003029,0,360,84661504
62006362003030,3,265,237978204
62006362003031,4,58,54931004
62006362003038,5,5,86004
62006362003052,0,104,30074004
62006362003054,0,224,161946004
62006362003056,0,448,591527008
62006362003062,0,116,103585164
62006362003064,0,44,9353013
62006362003068,0,386,24142504
62006362003072,0,213,37324004
62006362003085,0,6,1117004
62006362003101,12,1,1004
62006362003102,10,8,667001004
62006362003103,0,25142,3231187348
62006362003106,2,43,14501004
62006362003111,0,86,23701004
62006362003112,0,134,38715504
62006362003126,3,20,1041004
62006362003127,8,81,20860504
62006362003128,5,93,223995004
62006362003129,0,139,571026004
62006362003133,4,11,33471004
62006362003139,1,39,12842004
62006362003143,0,55,21912004
62006362003156,0,67,8326004
62006362003157,3,57,19861004
62006362003169,1,23,5821004
62006362003170,0,157,25251004
62006362003175,0,79,10641004
62006362003176,1,40,17271004
62006362003182,6,4,146004
62006362003189,25,2,751004
62006362003195,0,13,5476504
62006362003198,3,69,33221004
62006362003204,5,37,10940004
62006362003211,4,121,121191004
62006362003218,8,2,7001004
62006362003223,0,27,9891004
62006362003230,0,3,411004
62006362003235,4,3,12011
62006362003239,4,31,12231004
62006362003240,0,295,126106004
62006362003243,0,217,8139004
62006362003259,22,15,10051004
62006362003271,0,62,87791004
62006362003305,0,17,19551004
62006362003318,11,5,9596004
62006362003319,0,64,86983425
62006362003326,1,28,4986004
62006362003327,0,79,42582008
62006362003329,0,42,232991004
62006362003334,0,67,37991004
62006362003335,0,62,26621004
62006362003337,5,30,2221004
62006362003338,0,1,1004
62006362003351,23,6,2861004
62006362003355,15,18,9881004
62006362003363,4,44,53220000
62006362003368,21,13,23761004
62006362003370,8,4,2253015
62006362003371,2,21,64001004
62006362003372,0,46,213301004
62006362003381,1,60,112407434
62006362003384,3,28,5125504
62006362003399,0,144,111945380
62006362003400,0,52,64500643
62006362003402,0,21,40051004
62006362003408,6,3,7531004
62006362003414,19,2,2011
62006362003428,0,17,168841004
62006362003449,0,49,50068592
62006362003452,2,8,1956004
62006362003456,21,1,1004
62006362003460,1,15,21001004
62006362003466,8,1,1004
62006362003473,12,1,1004
62006362003477,12,1,1004
62006362003481,1,21,705351004
62006362003484,7,10,47871004
62006362003489,5,14,37436004
62006362003495,0,4,15401004
62006362003500,0,147,456771004
62006362003504,2,39,22431004
62006362003510,25,1,1004
62006362003511,10,41,10433004
62006362003512,1,93,166861004
62006362003515,1,4,1851004
62006362003516,0,22,46703004
62006362003525,0,180,1418701004
62006362003527,7,3,41004
62006362003531,27,1,1004
62006362003533,0,68,38314004
62006362003535,0,15,9501004
62006362003540,1,20,750276004
62006362003543,0,9,2199798
62006362003544,4,7,251004
62006362003552,3,12,736181004
62006362003554,0,28,47291004
62006362003557,0,82,78831004
62006362003561,0,1419,470040093
62006362003562,12,49,624421004
62006362003565,5,7,3771004
62006362003576,0,35,25071004
62006362003589,14,4,771004
62006362003591,0,39,1856004
62006362003593,6,1,1004
62006362003597,3,15,6231004
62006362003601,0,130,240741004
62006362003602,1,14,1150351004
62006362003611,0,21,2761004
62006362003617,7,4,59501004
62006362003627,0,218,156782004
62006362003629,0,117,50294785
62006362003639,0,62,37864004
62006362003642,11,5,6241004
62006362003649,28,1,1004
62006362003652,0,28,19801004
62006362003656,1,10,6171004
62006362003657,10,3,381004
62006362003658,1,7,1071004
62006362003663,0,38,306921004
62006362003664,5,11,20021004
62006362003665,0,70,18761004
62006362003666,0,38,26566004
62006362003669,2,27,9721004
62006362003670,0,322,27943004
62006362003680,0,118,38473004
62006362003683,0,61,16242004
62006362003686,0,50,27239504
62006362003690,0,100,45961004
62006362003692,0,227,314474004
62006362003707,0,160,103371004
62006362003709,7,5,866004
62006362003710,0,130,17001004
62006362003713,0,225,49116004
62006362003718,0,192,70579004
62006362003732,18,9,6751004
62006362003740,0,62,15076004
62006362003745,10,21,6806004
62006362003749,5,206,46351004
62006362003750,4,19,59901004
62006362003773,0,59,41141004
62006362003774,4,160,27551674
62006362003775,1,27,13301004
62006362003776,0,35,26919504
62006362003793,1,12,11641004
62006362003795,0,69,36740000
62006362003801,1,1,1004
62006362003802,0,110,929781004
62006362003804,1,88,57411004
62006362003807,0,1171,527963956
62006362003810,0,6,61111004
62006362003813,12,9,891851004
62006362003816,0,37,17976004
62006362003817,0,25,4151004
62006362003818,8,18,160331004
62006362003827,0,8,9551004
62006362003829,6,7,341501004
62006362003832,0,15,19185004
62006362003837,0,19,8451004
62006362003846,2,44,1077901004
62006362003853,0,219,181544279
62006362003864,4,9,4991004
62006362003877,22,2,151004
62006362003878,1,82,36690000
62006362003879,2,15,15241004
62006362003884,13,4,132100000
62006362003891,21,21,781004
62006362003895,0,42,11483004
62006362003896,6,34,49591004
62006362003897,0,273,34254504
62006362003904,0,302,69349004
62006362003905,1,21,4856004
62006362003908,3,12,5686004
62006362003910,1,76,84356004
62006362003920,0,66,9285004
62006362003929,0,146,241888504
62006362003930,0,66,38335021
62006362003932,0,167,42046004
62006362003933,0,168,61701004
62006362003934,20,16,11831004
62006362003936,5,17,3585004
62006362003937,16,5,15801004
62006362003938,0,121,65956004
62006362003942,0,33,114131004
62006362003947,0,160,71761004
62006362003949,0,11,39401004
62006362003954,0,28,24892008
62006362003959,0,71,17395508
62006362003960,0,104,498792008
62006362003964,21,1,1004
62006362003969,2,46,177370004
62006362003970,2,111,24037004
62006362003972,1,1,1004
62006362003974,24,74,14693004
62006362003986,16,1,1004
62006362003988,0,29,12560008
62006362003993,0,10,226551004
62006362003994,4,44,1709001004
62006362003998,0,20,166636004
62006362004000,6,21,448201004
62006362004008,0,58,280665880
62006362004019,0,64,610834798
62006362004024,0,62,30956004
62006362004027,4,23,5360504
62006362004032,3,4,5701004
62006362004033,0,232,1011531004
62006362004037,15,1,1004
62006362004039,0,1,1004
62006362004040,4,7,70231004
62006362004041,0,37,146061004
62006362004053,0,126,4194946008
62006362004056,0,94,226906004
62006362004058,0,347,714761004
62006362004067,2,20,3208501004
62006362004072,12,5,601004
62006362004086,0,912,439506004
62006362004087,5,50,669933013
62006362004093,0,80,35456004
62006362004095,1,1,1004
62006362004114,0,47,141663504
62006362004119,1,88,32074004
62006362004135,0,69,230751004
62006362004138,1,31,9594004
62006362004142,0,9,384112004
62006362004146,1,3,111004
62006362004147,1,30,14701004
62006362004148,0,103,28122004
62006362004151,0,53,5356004
62006362004153,23,2,2011
62006362004155,0,19,9080604
62006362004156,0,32,76611004
62006362004157,0,43,18082017
62006362004159,0,322,39912004
62006362004160,0,114,20396504
62006362004166,4,14,17921004
62006362004167,5,31,1621004
62006362004173,0,166,21430504
62006362004174,0,67,36155017
62006362004177,4,167,58354004
62006362004179,7,28,16821004
62006362004186,21,1,1004
62006362004191,1,4,1272008
62006362004192,0,101,36846004
62006362004202,8,108,28380004
62006362004209,6,1,1004
62006362004211,3,29,113871004
62006362004213,3,5,1131004
62006362004223,0,439,98522695
62006362004224,1,29,8021004
62006362004226,0,158,167037004
62006362004233,1,50,93870004
62006362004237,0,26,4671004
62006362004241,3,14,27351004
62006362004242,21,2,201004
62006362004247,0,24,71901004
62006362004248,1,32,18426004
62006362004252,0,11,50362336
62006362004254,5,67,139706004
62006362004256,1,17,3421004
62006362004258,1,83,8681004
62006362004262,1,27,8295004
62006362004270,0,44,5684008
62006362004275,1,22,1630008
62006362004287,0,96,11281504
62006362004288,1,22,9681004
62006362004296,0,119,60101004
62006362004297,0,79,200542004
62006362004298,28,1,1004
62006362004311,0,151,83561622
62006362004312,0,2,11008
62006362004315,1,13,696002008
62006362004328,4,116,16287004
62006362004332,1,45,17651004
62006362004333,1,1,1004
62006362004341,0,100,24623208
62006362004342,0,161,29373111
62006362004344,0,155,40216004
62006362004346,1,1,1004
62006362004347,0,19,1257561004
62006362004355,8,3,3009
62006362004362,1,173,63594004
62006362004364,0,25,128051004
62006362004372,0,548,353839009
62006362004376,0,26,5655388997
62006362004390,22,19,192081004
62006362004405,7,1,1004
62006362004406,3,31,25481004
62006362004410,1,9,56491004
62006362004413,12,16,1792009
62006362004421,0,75,49656004
62006362004425,1,70,17109892
62006362004427,19,8,47101004
62006362004432,1,7,2322004
62006362004434,24,11,53860000
62006362004443,0,164,57116004
62006362004446,0,19,10526004
62006362004453,0,15,162710004
62006362004456,1,30,12132004
62006362004462,0,112,15974004
62006362004490,0,41,9414504
62006362004493,0,17,8502504
62006362004495,0,97,15021004
62006362004500,1,8,481004
62006362004502,0,70,13796004
62006362004504,0,67,53506004
62006362004505,1,63,59462670
62006362004509,0,78,100898004
62006362004510,0,133,64596004
62006362004514,1,8,73793004
62006362004517,0,61,25017004
62006362004518,0,33,1856007
62006362004523,0,78,21368004
62006362004525,0,57,6011004
62006362004542,0,53,16671004
62006362004543,16,8,183501004
62006362004550,10,69,1842204
62006362004553,5,42,38390004
62006362004571,3,33,14901004
62006362004575,0,154,92691004
62006362004587,0,31,455061004
62006362004593,2,238,136144004
62006362004597,0,238,180489004
62006362004599,0,4,365001004
62006362004608,2,25,636471004
62006362004611,0,98,19701004
62006362004630,3,136,47191647
62006362004638,0,17,121251004
62006362004642,0,15,2250004
62006362004643,0,59,14435004
62006362004646,0,63,133872989
62006362004654,4,5,2076004
62006362004662,3,3,126004
62006362004664,0,29,38411004
