Merchantnumber,recency,frequency,monetary_value
62006362002390,0,12,65120028
62006362002392,0,134,33003028
62006362002393,0,82,4646732504
62006362002394,0,53,1284837004
62006362002395,1,14,190887016
62006362002396,6,2,11004
62006362002398,0,4,13021
62006362002402,0,138,195909521
62006362002419,20,1,1004
62006362002422,2,39,1280751004
62006362002423,0,23,252931004
62006362002431,2,69,391601004
62006362002447,0,20,58201004
62006362002448,1,14,348061004
62006362002464,9,114,31911004
62006362002466,0,34,4773004
62006362002497,25,1,1004
62006362002502,4,10,50061004
62006362002506,7,111,294361004
62006362002511,0,25,1365001004
62006362002540,11,6,1751004
62006362002541,4,48,5721004
62006362002546,17,2,2009
62006362002551,3,10,4968004
62006362002566,21,21,3424004
62006362002569,23,5,391004
62006362002574,0,167,34035004
62006362002575,0,53,19226004
62006362002595,0,14,4806004
62006362002597,15,20,1254004
62006362002608,1,4,446301004
62006362002609,2,2,11004
62006362002613,0,258,39269804
62006362002624,9,2,861004
62006362002629,2,2,11004
62006362002640,0,193,135341004
62006362002647,13,2,51004
62006362002649,6,2,11004
62006362002650,6,2,11004
62006362002659,1,2,11004
62006362002683,0,30,367153011
62006362002687,3,1,1004
62006362002690,0,13,53961004
62006362002691,0,57,540281004
62006362002694,21,22,34450000
62006362002696,0,60,28781004
62006362002710,0,79,69923020
62006362002721,0,133,570541004
62006362002723,1,22,2815504
62006362002730,0,131,147301004
62006362002733,18,8,1721004
62006362002744,1,20,6106004
62006362002751,3,2,1251004
62006362002765,0,32,6421004
62006362002774,0,106,157632008
62006362002782,1,88,86263009
62006362002783,0,14,4569004
62006362002786,2,24,34211004
62006362002806,6,4,5009
62006362002813,1,18,155885004
62006362002815,4,22,18931004
62006362002817,0,42,12401004
62006362002818,0,25,67035580
62006362002819,23,3,5201004
62006362002830,0,74,102359656
62006362002831,0,9,1384070
62006362002833,1,49,1234591004
62006362002834,18,3,3018
62006362002836,7,1,1004
62006362002840,0,54,5801004
62006362002841,0,39,18651004
62006362002846,0,129,52275004
62006362002847,0,3220,772898500
62006362002849,1,7,316004
62006362002851,5,98,8467004
62006362002854,16,19,12901004
62006362002856,20,1,1004
62006362002872,1,16,6431004
62006362002882,8,3,481004
62006362002885,8,1,1004
62006362002889,0,23,12801004
62006362002903,0,2,2016
62006362002909,18,7,4151004
62006362002911,2,4,20301004
62006362002920,10,10,166001004
62006362002924,0,51,570261004
62006362002927,6,2,11004
62006362002930,2,20,72101004
62006362002942,0,10,8278014
62006362002947,8,6,8801004
62006362002950,0,28,106401004
62006362002961,25,6,34336004
62006362002962,4,6,605026
62006362002965,1,67,150561004
62006362002979,0,104,206380004
62006362002998,0,30,30119014
62006362003006,25,1,1004
62006362003007,7,10,26826004
62006362003010,6,2,11004
62006362003022,14,1,1002
62006362003027,0,163,406248515
62006362003031,1,27,32012008
62006362003038,0,14,408007
62006362003052,0,88,12256004
62006362003054,0,49,89693019
62006362003056,0,371,489701004
62006362003064,1,60,12431004
62006362003068,0,527,33526004
62006362003072,0,209,11597004
62006362003101,0,34,35221004
62006362003102,13,14,87003009
62006362003103,0,50850,4059038428
62006362003106,0,62,25031004
62006362003111,0,94,29326004
62006362003112,0,53,7493009
62006362003126,7,101,24904026
62006362003127,0,52,12610004
62006362003128,0,242,129463904
62006362003129,0,77,877218004
62006362003139,0,30,2738004
62006362003143,0,48,56336004
62006362003156,2,6,1323009
62006362003157,26,8,6750000
62006362003169,1,8,25531004
62006362003170,0,56,6980000
62006362003189,1,2,11004
62006362003198,11,4,4781004
62006362003204,0,33,10424008
62006362003211,6,2,11004
62006362003218,0,178,15396004
62006362003223,1,30,13401004
62006362003230,21,2,5501004
62006362003243,0,624,46707523
62006362003271,1,29,54951004
62006362003305,7,9,40601004
62006362003318,0,445,128269004
62006362003319,1,2,2004
62006362003326,2,20,3922004
62006362003327,0,110,53291004
62006362003329,2,10,20742009
62006362003337,0,13,944004
62006362003371,6,6,10911004
62006362003381,3,77,371069563
62006362003384,0,39,8581004
62006362003399,0,252,41662004
62006362003400,0,94,85568737
62006362003402,1,13,29671004
62006362003428,0,21,38881004
62006362003449,0,47,41141004
62006362003460,4,14,20050000
62006362003466,17,1,1004
62006362003473,0,210,2323551004
62006362003481,13,22,461952009
62006362003484,0,3,26101004
62006362003489,17,1,1004
62006362003495,0,26,840147004
62006362003500,0,34,40681004
62006362003504,0,1,1004
62006362003511,1,38,7882504
62006362003512,4,1,1004
62006362003516,3,10,100754004
62006362003525,0,4,29611004
62006362003527,15,1,1004
62006362003533,0,64,17725004
62006362003535,15,1,1004
62006362003540,0,25,950640004
62006362003543,2,10,6276004
62006362003544,0,17,284842
62006362003552,0,5,35351004
62006362003554,4,4,22721004
62006362003561,21,121,37880504
62006362003562,20,1,1004
62006362003576,4,8,21961004
62006362003591,0,5,3202004
62006362003597,18,2,11004
62006362003601,0,145,289131004
62006362003611,0,15,1750004
62006362003617,24,1,120000
62006362003627,0,213,125321004
62006362003629,5,26,1834004
62006362003639,0,48,28551004
62006362003642,0,35,56449004
62006362003652,2,45,48801004
62006362003656,1,3,201004
62006362003657,1,52,105851004
62006362003663,13,2,100001004
62006362003665,0,2,2011
62006362003666,0,18,3955004
62006362003669,0,54,20912004
62006362003670,16,2,2016
62006362003680,0,256,18320004
62006362003683,1,17,2271004
62006362003686,8,41,18136004
62006362003690,0,94,34751004
62006362003692,6,37,4366004
62006362003707,0,110,30052008
62006362003710,0,49,21138019
62006362003713,1,284,55941004
62006362003718,0,131,46991004
62006362003750,24,4,8681004
62006362003773,1,2,11004
62006362003776,2,5,34023
62006362003793,0,4,13021
62006362003795,2,15,93903021
62006362003801,6,2,11004
62006362003802,1,2,11004
62006362003804,0,84,54601004
62006362003807,0,848,281542892
62006362003813,25,1,1004
62006362003818,2,16,401511004
62006362003827,4,15,7711004
62006362003832,0,2,11004
62006362003837,0,35,50053013
62006362003846,18,2,5001004
62006362003853,0,115,167741812
62006362003864,20,3,3009
62006362003878,27,1,1004
62006362003879,0,20,17281004
62006362003891,1,37,42221004
62006362003895,2,9,771004
62006362003896,8,20,57321004
62006362003904,0,507,137071380
62006362003908,1,21,2315254
62006362003910,0,82,83686004
62006362003920,0,86,29956004
62006362003929,0,350,444181504
62006362003930,0,48,34861004
62006362003932,0,55,26531004
62006362003933,0,355,189141004
62006362003934,0,22,4161004
62006362003938,0,71,34981004
62006362003942,0,116,160281004
62006362003949,2,28,140080000
62006362003960,0,137,625396000
62006362003970,0,289,59772008
62006362003972,2,2,11004
62006362003986,25,1,1004
62006362003993,6,2,11004
62006362003994,0,49,4462301004
62006362003998,3,21,138561004
62006362004000,7,21,46941004
62006362004008,0,129,109715004
62006362004019,0,58,1148083512
62006362004024,0,2,11004
62006362004032,0,61,30341004
62006362004033,0,60,244990991
62006362004040,0,15,105708008
62006362004041,0,73,471101004
62006362004053,2,200,1041128768
62006362004056,0,83,360325704
62006362004058,0,355,834011004
62006362004067,8,1,1004
62006362004086,0,690,352458004
62006362004087,1,84,303001004
62006362004093,2,18,7592006
62006362004095,6,2,11004
62006362004114,0,43,26094004
62006362004119,0,100,32324204
62006362004135,0,28,59751004
62006362004138,0,100,33371004
62006362004142,0,2,2011
62006362004147,8,2,2017
62006362004148,0,88,11084009
62006362004151,25,1,1004
62006362004155,8,1,1004
62006362004160,0,269,43102004
62006362004167,0,5,252008
62006362004173,22,13,873504
62006362004174,0,114,28366504
62006362004177,0,150,67996004
62006362004191,1,5,2833009
62006362004192,0,8,2173021
62006362004209,6,4,221004
62006362004211,0,5,185101004
62006362004223,6,1,1004
62006362004224,3,32,1480004
62006362004233,0,61,114051004
62006362004237,0,19,3401004
62006362004247,6,56,278813704
62006362004248,0,38,20301004
62006362004252,0,6,777021
62006362004254,15,8,6081004
62006362004256,0,9,1936004
62006362004258,0,89,9816004
62006362004262,0,2,1291004
62006362004270,0,43,10621004
62006362004275,1,1,1004
62006362004287,0,70,7217004
62006362004288,1,22,9451004
62006362004296,0,83,39686004
62006362004311,0,32,40968562
62006362004315,25,1,1004
62006362004328,2,2,11004
62006362004332,0,3,12016
62006362004333,3,5,18521004
62006362004341,1,60,23893504
62006362004342,0,57,12014004
62006362004344,20,11,3381004
62006362004346,3,4,13015
62006362004347,11,8,165161004
62006362004362,0,29,10829022
62006362004364,0,21,59018018
62006362004372,0,685,158342504
62006362004376,0,24,539270319
62006362004405,1,12,38201004
62006362004406,1,12,6952008
62006362004410,6,16,178212115
62006362004413,0,39,5352005
62006362004421,0,63,27601004
62006362004425,0,16,5121004
62006362004427,0,9,125651004
62006362004443,0,22,6806004
62006362004453,8,13,15761004
62006362004456,13,40,13321004
62006362004462,10,26,3160000
62006362004490,0,110,18051004
62006362004493,0,25,5172004
62006362004495,3,17,2291004
62006362004502,0,62,27862008
62006362004504,0,56,55381004
62006362004505,0,60,43921004
62006362004509,0,21,16001004
62006362004510,4,75,50880004
62006362004514,0,45,27002008
62006362004517,0,64,13409004
62006362004518,0,178,8574004
62006362004523,0,239,134057004
62006362004525,0,71,10992004
62006362004542,0,25,9042342
62006362004550,16,2,101004
62006362004553,1,2,51004
62006362004571,0,20,453016
62006362004575,20,1,1004
62006362004587,3,17,352391004
62006362004593,2,146,35143386
62006362004597,4,72,29333013
62006362004599,14,4,14001004
62006362004608,0,28,288945984
62006362004626,14,1,1004
62006362004638,2,32,339101004
62006362004642,0,1,1004
62006362004643,0,31,13010004
62006362004654,0,33,118723004
62006362004664,20,1,1004
62006362004670,5,11,506001004
62006362004672,6,2,11004
62006362004680,0,30,70525004
62006362004689,1,1,1004
62006362004691,1,1,1004
62006362004701,0,101,40909504
62006362004703,0,32,6866004
62006362004709,1,6,4362017
62006362004731,3,1,1004
62006362004734,0,226,44868586
62006362004747,0,86,75164004
62006362004748,6,2,11004
62006362004749,0,32,89466004
62006362004751,0,54,1043944000
62006362004755,14,12,564001004
62006362004757,7,3,3028
62006362004766,1,2,400001004
62006362004772,1,17,340999798
62006362004779,0,45,388071004
62006362004781,0,41,3310004
62006362004782,0,53,110201004
62006362004793,4,211,86267004
62006362004794,10,2,2008
62006362004797,0,149,26413504
62006362004799,0,10,2237004
62006362004803,0,19,102561004
62006362004804,3,4,1726004
62006362004807,0,258,351952009
62006362004815,17,91,24999504
62006362004816,0,27,53560000
62006362004818,0,52,32666004
62006362004819,0,12,7661004
62006362004824,0,90,185206504
62006362004830,0,10,3206004
62006362004839,1,1,1004
62006362004853,1,1,1004
62006362004866,1,84,176860089
62006362004867,9,10,15391004
62006362004870,2,14,104762004
62006362004880,0,74,50131004
62006362004881,11,15,5661004
62006362004911,20,1,1004
62006362004913,0,27,67991004
62006362004927,2,8,740001004
62006362004928,6,4,210002016
62006362004933,6,2,11004
62006362004935,13,1,1004
62006362004937,1,5,10013020
62006362004941,1,9,18575000
62006362004958,0,39,32071004
62006362004962,4,12,3145004
62006362004969,1,1,1004
62006362004973,1,1,1004
62006362004974,1,1,1004
62006362004977,1,1,1004
62006362004978,0,11,10862004
62006362004982,17,2,2008
62006362004984,1,57,9033024
62006362004985,0,120,298761004
62006362004991,0,28,10771004
62006362004998,1,52,172521004
62006362005000,0,163,52242004
62006362005003,1,1,1004
62006362005006,0,316,70019004
62006362005007,0,49,1057894023
62006362005010,0,12,1484821004
62006362005012,0,4,503021
62006362005015,0,68,274531004
62006362005016,1,2,20001004
62006362005017,6,7,2105014
62006362005018,0,22,244501004
62006362005022,23,1,1004
62006362005023,0,4,183009
62006362005027,0,26,48051004
62006362005028,0,9,1680001004
62006362005030,0,49,36601004
62006362005032,20,3,3009
62006362005044,2,26,12381004
62006362005056,2,66,14492008
62006362005077,20,3,2502008
62006362005080,0,48,31291004
62006362005083,2,34,14896004
62006362005084,3,20,16811004
62006362005085,0,53,17111004
62006362005088,10,1,1004
62006362005092,20,6,76004
62006362005101,0,183,421766004
62006362005106,0,172,54703000
62006362005124,10,3,46004
62006362005133,0,164,405538005
62006362005142,1,36,14990000
62006362005148,1,33,22371004
62006362005159,0,81,93271004
62006362005165,0,4,13021
62006362005167,0,4,13021
62006362005168,0,5,1088021
62006362005179,2,4,4025
62006362005181,0,29,49041004
62006362005183,1,4,3853021
62006362005189,0,40,3297008
62006362005224,1,3,12016
62006362005228,0,7,102681004
62006362005229,2,2,11004
62006362005237,0,8,649861004
62006362005246,0,34,28681004
62006362005250,10,143,83198000
62006362005254,5,34,2218004
62006362005257,0,80,41321004
62006362005259,0,143,20651004
62006362005267,0,16,5358521
62006362005277,1,7,906004
62006362005285,0,5,14025
62006362005287,0,52,12556004
62006362005305,1,14,12218004
62006362005307,0,31,29188021
62006362005308,1,1,1004
62006362005309,0,4,13021
62006362005313,0,58,8471004
62006362005340,1,1,1004
62006362005342,1,1,1004
62006362005347,1,1,1004
62006362005350,16,1,1004
62006362005353,16,1,1004
62006362005354,3,5,313019
62006362005356,1,1,1004
62006362005357,1,1,1004
62006362005364,0,223,270701004
62006362005367,1,5,71421004
62006362005372,0,50,52116004
62006362005379,0,147,199736004
62006362005385,0,134,39324504
62006362005387,3,18,3172009
62006362005391,8,2,2011
62006362005396,2,3,100002008
62006362005402,0,13,10621004
62006362005408,1,15,83981004
62006362005409,1,49,5709009
62006362005425,2,8,63090000
62006362005432,2,13,4329790
62006362005433,14,1,1004
62006362005452,0,233,84872004
62006362005460,0,19,2511004
62006362005466,1,5,189502004
62006362005468,11,49,67599004
62006362005472,0,3,43501004
62006362005473,0,371,69650004
62006362005475,0,51,40092008
62006362005494,0,16,612451004
62006362005497,13,12,374004000
62006362005514,6,6,545001004
62006362005525,0,237,163075000
62006362005534,1,35,297251004
62006362005535,1,12,93171004
62006362005558,0,203,38587004
62006362005561,0,51,100121004
62006362005569,0,39,1745851004
62006362005573,2,13,18601004
62006362005582,0,17,5731004
62006362005587,0,93,24144004
62006362005588,0,1,1007
62006362005593,0,61,22171004
62006362005594,1,55,10171004
62006362005596,1,10,57651004
62006362005606,1,65,22133004
62006362005621,27,3,3012
62006362005622,27,1,1004
62006362005624,25,1,1004
62006362005626,27,1,1004
62006362005629,1,55,151951004
62006362005633,1,64,39815004
62006362005659,6,2,11004
62006362005674,1,1,1004
62006362005675,1,53,97723508
62006362005678,4,6,12741004
62006362005702,20,9,1251004
62006362005707,3,14,211751004
62006362005718,0,96,163271004
62006362005720,0,45,25816004
62006362005726,0,283,164851004
62006362005735,8,5,12701004
62006362005741,7,2,38200000
62006362005742,0,36,140281004
62006362005745,2,16,1327298
62006362005750,16,1,1004
62006362005751,0,174,2029327004
62006362005752,0,69,48756004
62006362005767,0,142,178030000
62006362005781,6,18,7971004
62006362005787,7,29,26123009
62006362005794,0,20,34803009
62006362005804,20,5,1426004
62006362005805,0,38,1311004
62006362005806,14,2,16004
62006362005816,0,156,16270004
62006362005819,0,99,20298008
62006362005825,0,106,107326604
62006362005829,1,24,14384019
62006362005847,0,32,14452008
62006362005848,0,41,3505009
62006362005852,1,51,218461004
62006362005855,0,31,129351004
62006362005870,16,123,22851504
62006362005871,4,68,8664004
62006362005873,0,56,10714798
62006362005876,0,79,134611004
62006362005877,0,683,250634204
62006362005878,0,118,37683504
62006362005881,0,69,62119008
62006362005886,0,2,11004
62006362005896,3,18,139901004
62006362005910,9,1,1004
62006362005911,1,24,3577501000
62006362005921,0,290,18928962
62006362005929,2,5,134019
62006362005937,0,225,32676008
62006362005938,0,37,14138004
62006362005939,3,64,4271004
62006362005966,1,1,1004
62006362005967,1,1,1004
62006362005969,1,1,1004
62006362005970,0,10,22201004
62006362005972,0,480,277098004
62006362005976,0,85,32984004
62006362005979,2,15,5231004
62006362005988,0,29,55825808
62006362006004,0,4,13019
62006362006017,0,433,28667024
62006362006035,3,11,3986004
62006362006040,0,62,36301004
62006362006042,3,38,4141004
