Merchantnumber,recency,frequency,monetary_value
62006362001239,16,1,1004
62006362001241,1,60,66085026
62006362001249,1,32,2904004
62006362001252,0,69,26611004
62006362001261,4,1,1004
62006362001262,4,58,33136904
62006362001275,2,3,53000000
62006362001280,0,207,1131380679
62006362001281,16,10,64803028
62006362001285,0,133,160933020
62006362001319,0,4,2003020
62006362001334,0,3,12016
62006362001350,0,3,12016
62006362001352,15,3,3023
62006362001368,14,26,272800000
62006362001389,15,6,17101004
62006362001394,0,95,41946004
62006362001398,0,208,115809055
62006362001400,0,270,30033504
62006362001401,0,149,8701504
62006362001404,28,1,1004
62006362001408,0,20,219624008
62006362001425,0,7,17761004
62006362001431,5,3,3019
62006362001445,0,1,1004
62006362001454,16,2,2008
62006362001457,15,2,11004
62006362001459,0,4,2561004
62006362001467,0,2,2016
62006362001470,0,35,49404014
62006362001472,16,7,3471004
62006362001478,0,95,172826026
62006362001485,0,377,460046004
62006362001493,2,4,100502007
62006362001546,0,64,46201004
62006362001551,0,11,16521004
62006362001553,0,41,3794180682
62006362001568,0,30,194920020
62006362001570,0,70,17201716
62006362001571,18,3,3019
62006362001578,5,5,292001004
62006362001583,1,6,22022016
62006362001585,14,1,1004
62006362001587,0,35,26271004
62006362001598,6,1,1004
62006362001602,1,2,2016
62006362001641,1,30,26111004
62006362001656,2,7,195001004
62006362001658,1,2,11004
62006362001664,4,6,1481581004
62006362001672,22,3,3019
62006362001673,2,18,1103020
62006362001678,0,25,16561004
62006362001687,2,34,172061004
62006362001690,0,37,6101004
62006362001691,0,10,87810000
62006362001693,1,2,2016
62006362001715,0,2,2016
62006362001721,0,4,72008
62006362001725,5,3,3019
62006362001727,7,5,654024
62006362001728,2,4,4023
62006362001737,16,2,5001004
62006362001743,18,6,6038
62006362001747,0,18,964019
62006362001847,0,9909,1215870899
62006362001855,0,11,19981004
62006362001864,5,5,57001004
62006362001870,2,78,412444028
62006362001883,1,35,29691004
62006362001886,17,2,751004
62006362001890,0,71,11380704
62006362001891,0,43,17071004
62006362001897,12,4,4021
62006362001933,12,1,1004
62006362001941,9,7,278811004
62006362001943,0,85,12189023
62006362001951,12,4,4021
62006362001952,0,109,101254021
62006362001957,3,14,59124021
62006362001963,0,17,25232008
62006362001978,0,39,27102009
62006362001983,0,34,793257711
62006362001988,23,36,4149500
62006362001989,21,126,29121592
62006362001991,27,1,1004
62006362002015,7,1,1004
62006362002016,12,3,22016
62006362002026,12,2,2009
62006362002027,15,3,61610000
62006362002036,2,2,2016
62006362002038,5,4,53021
62006362002039,0,24,26183028
62006362002050,0,28,30001004
62006362002055,0,143,27159022
62006362002073,0,16,2853020
62006362002075,8,2,2016
62006362002099,4,1,1004
62006362002101,0,22,613261004
62006362002104,1,8,248604014
62006362002112,1,2,11004
62006362002125,7,1,1002
62006362002128,0,81,43444014
62006362002132,5,7,863020
62006362002133,1,15,2674014
62006362002138,0,19,68996004
62006362002146,0,3,401004
62006362002149,0,36,14394014
62006362002150,0,17,3508009
62006362002155,0,39,49258009
62006362002181,2,41,30786004
62006362002191,0,3,12008
62006362002207,15,6,7411004
62006362002212,4,1,1004
62006362002213,0,11,9451004
62006362002221,0,4,151004
62006362002222,0,19,4651004
62006362002224,0,1,1004
62006362002246,12,1,1004
62006362002248,11,16,19301004
62006362002249,11,1,1004
62006362002251,0,155,4031004
62006362002254,0,24,20491004
62006362002256,2,4,24751004
62006362002260,0,14,2701004
62006362002264,4,10,2958020
62006362002284,0,94,25922019
62006362002285,0,103,211471004
62006362002286,11,1,1004
62006362002295,0,2,2016
62006362002296,0,2,2016
62006362002319,0,30,6553019
62006362002335,0,136,7993020
62006362002337,1,63,10766004
62006362002350,4,4,29851004
62006362002352,0,39,1485502016
62006362002354,7,10,1359801004
62006362002360,1,151,241274875
62006362002362,2,15,135302016
62006362002363,18,1,1004
62006362002367,0,1,1004
62006362002368,4,24,8463003020
62006362002377,1,8,73441004
62006362002385,0,28,152943009
62006362002393,4,40,2865241004
62006362002394,0,21,942606004
62006362002396,7,1,1004
62006362002398,0,1,1004
62006362002402,0,80,144119917
62006362002422,0,4,2791004
62006362002423,0,52,515280004
62006362002431,0,47,275751004
62006362002448,0,15,455971004
62006362002464,6,1,1004
62006362002492,28,3,3019
62006362002497,2,6,22003009
62006362002502,2,6,16151004
62006362002506,0,216,474941004
62006362002511,6,21,1150001004
62006362002540,4,4,2142009
62006362002541,0,28,5502009
62006362002551,12,4,4021
62006362002566,0,39,8521022
62006362002569,29,3,3019
62006362002574,0,104,21453004
62006362002575,0,42,13063019
62006362002595,26,7,2791004
62006362002597,0,20,2827023
62006362002608,23,3,3018
62006362002609,27,3,3781004
62006362002613,0,113,17364508
62006362002624,1,4,50442016
62006362002630,7,1,1004
62006362002640,0,9,2831004
62006362002647,5,2,2016
62006362002650,25,1,3075000
62006362002656,7,1,1004
62006362002681,0,2,2016
62006362002683,3,7,2153020
62006362002690,0,2,2016
62006362002691,0,88,779881620
62006362002694,1,2,2016
62006362002696,0,55,22601004
62006362002721,0,76,258511004
62006362002723,27,1,1004
62006362002730,0,124,143034021
62006362002733,1,23,5251004
62006362002744,2,18,4326004
62006362002751,0,6,7461004
62006362002765,0,31,4624023
62006362002774,0,86,50411004
62006362002782,6,1,1004
62006362002783,0,44,13601004
62006362002786,13,1,1004
62006362002813,2,23,175633904
62006362002815,0,22,14361004
62006362002817,2,1,1004
62006362002819,2,1,1004
62006362002830,2,59,24900000
62006362002833,0,42,795341004
62006362002836,0,1,1004
62006362002840,0,47,9571004
62006362002841,1,7,4101004
62006362002847,0,3212,825297004
62006362002849,0,11,575004
62006362002851,0,83,13609019
62006362002854,0,1,1004
62006362002872,2,1,1004
62006362002882,1,6,23141004
62006362002883,6,3,3019
62006362002885,26,1,1004
62006362002889,5,19,5561004
62006362002903,22,5,20203028
62006362002911,16,2,2009
62006362002920,1,3,3020
62006362002924,4,7,19223020
62006362002927,22,1,1004
62006362002930,1,17,59702016
62006362002937,7,1,1004
62006362002942,5,1,1002
62006362002947,5,7,1214021
62006362002950,1,33,378264021
62006362002961,0,1,1004
62006362002965,0,23,66162016
62006362002979,0,8,6684021
62006362003006,1,2,2008
62006362003007,5,9,63825362
62006362003027,0,112,305632994
62006362003029,6,3,3019
62006362003030,1,136,21837516
62006362003031,2,27,45104024
62006362003038,5,3,3019
62006362003052,0,86,23256004
62006362003054,2,1,1004
62006362003056,0,356,473962004
62006362003064,0,78,15191004
62006362003068,0,181,9281019
62006362003072,0,184,8199504
62006362003085,2,1,1004
62006362003103,0,48105,3899900500
62006362003106,0,51,21751004
62006362003111,0,52,14627009
62006362003112,15,1,1002
62006362003126,4,2,2009
62006362003127,23,1,1004
62006362003128,0,72,116762500
62006362003133,7,1,1004
62006362003139,12,1,1004
62006362003143,1,81,34317385
62006362003157,0,44,17571004
62006362003169,3,24,32815026
62006362003170,0,42,17224021
62006362003175,2,1,1004
62006362003176,6,4,4014
62006362003198,0,99,181081004
62006362003204,0,1,1004
62006362003218,0,21,2301004
62006362003223,1,19,18134019
62006362003230,0,11,920002016
62006362003239,1,4,4023
62006362003243,0,584,44540004
62006362003259,1,3,3015
62006362003271,0,23,26032009
62006362003318,0,433,119324798
62006362003319,7,54,84402008
62006362003326,1,10,1413019
62006362003327,0,143,55651004
62006362003329,0,2,2009
62006362003335,21,8,2561004
62006362003337,0,18,1233019
62006362003351,2,1,1004
62006362003371,0,12,25132009
62006362003372,25,1,1004
62006362003381,0,47,37689004
62006362003384,0,21,3910519
62006362003399,0,171,42658004
62006362003400,0,28,24050515
62006362003402,1,16,61761004
62006362003428,0,2,51004
62006362003449,0,80,76691004
62006362003460,12,1,1004
62006362003466,1,4,4014
62006362003473,0,79,890734004
62006362003481,4,11,592553011
62006362003484,0,8,54003020
62006362003495,22,3,3020
62006362003500,0,2,2016
62006362003511,0,12,1208009
62006362003512,4,1,1004
62006362003515,18,10,7620000
62006362003516,2,10,41628020
62006362003525,3,11,224012016
62006362003533,0,40,20478469
62006362003540,2,27,889851004
62006362003543,13,1,1004
62006362003544,13,1,1004
62006362003554,13,1,1004
62006362003561,2,448,155293004
62006362003562,23,1,1004
62006362003576,2,6,453009
62006362003591,13,1,1004
62006362003601,0,86,153771004
62006362003617,2,1,1004
62006362003627,0,177,31523019
62006362003629,1,16,3338019
62006362003639,0,108,60872004
62006362003642,6,9,11821004
62006362003652,2,38,37931004
62006362003656,5,8,1145009
62006362003657,0,53,135601004
62006362003663,1,39,1794321004
62006362003664,4,1,1004
62006362003665,1,1,1004
62006362003666,3,26,6112004
62006362003669,1,64,22792004
62006362003670,4,1,1004
62006362003680,0,261,141266509
62006362003683,2,22,4946004
62006362003686,1,35,30501004
62006362003690,0,70,32686004
62006362003692,1,56,6557004
62006362003707,0,119,49173009
62006362003709,1,1,1004
62006362003710,1,2,2008
62006362003713,0,302,50445004
62006362003718,0,193,81711004
62006362003732,29,3,3019
62006362003740,1,4,4023
62006362003749,7,3,3019
62006362003750,0,40,109531004
62006362003773,18,3,3019
62006362003774,27,1,1004
62006362003775,2,1,1004
62006362003776,2,1,1004
62006362003795,16,24,9791009
62006362003801,7,1,1004
62006362003804,0,146,109271004
62006362003807,20,1,1004
62006362003813,1,1,1004
62006362003817,18,3,3019
62006362003818,0,6,118171004
62006362003827,5,5,11101004
62006362003832,7,6,5603019
62006362003837,25,3,3019
62006362003846,4,11,11914014
62006362003853,0,57,72548292
62006362003878,1,3,3009
62006362003879,1,4,53009
62006362003891,0,10,8491004
62006362003895,4,19,2626004
62006362003896,2,1,1004
62006362003897,2,1,1004
62006362003904,0,232,71666004
62006362003908,2,12,10546004
62006362003910,6,1,1004
62006362003920,0,19,2631004
62006362003929,0,18,32582009
62006362003930,0,59,63811004
62006362003932,4,85,41646004
62006362003933,0,1255,540836004
62006362003934,0,46,23366004
62006362003938,0,50,23812009
62006362003942,1,76,104163013
62006362003947,1,3,3015
62006362003949,0,41,2076771004
62006362003960,0,18,25727012
62006362003970,20,5,54032
62006362003986,1,1,1004
62006362003994,3,24,1246253020
62006362003998,0,14,23353020
62006362004000,0,6,139401004
62006362004008,0,135,128552045
62006362004019,0,52,912379065
62006362004024,14,3,3021
62006362004032,0,61,79387009
62006362004033,0,13,64521775
62006362004040,0,22,213180004
62006362004041,0,19,72253020
62006362004053,0,500,4171624692
62006362004056,0,68,339887016
62006362004058,0,396,1032117016
62006362004067,7,1,1004
62006362004072,7,3,3019
62006362004086,0,1088,512223016
62006362004087,1,23,448652016
62006362004095,7,1,1004
62006362004114,0,49,151344004
62006362004119,0,75,25168008
62006362004135,23,1,1004
62006362004138,29,2,2009
62006362004142,22,1,1004
62006362004147,18,4,482009
62006362004148,1,1,1004
62006362004151,8,2,2009
62006362004155,23,2,2009
62006362004156,25,1,1004
62006362004160,0,191,32269204
62006362004166,26,3,3019
62006362004167,12,9,536004
62006362004173,6,1,1004
62006362004174,0,110,50115004
62006362004177,0,161,67244004
62006362004211,1,14,84611008
62006362004223,0,2,2008
62006362004224,0,1,1004
62006362004226,2,1,1004
62006362004233,0,30,56131004
62006362004237,5,3,3021
62006362004247,1,16,156136004
62006362004248,0,37,18474025
62006362004254,0,25,108375029
62006362004256,2,1,1004
62006362004258,0,84,12676004
62006362004262,6,14,76696004
62006362004270,0,25,6807009
62006362004275,1,1,1004
62006362004287,0,135,17930004
62006362004288,13,1,1004
62006362004296,0,105,37152014
62006362004311,0,24,33581634
62006362004333,16,4,13790000
62006362004341,2,4,4023
62006362004342,18,3,3019
62006362004344,1,35,31156004
62006362004346,7,1,1004
62006362004347,2,13,166251004
62006362004372,0,370,105428004
62006362004376,0,25,576155959
62006362004405,5,14,71550004
62006362004406,18,3,3019
62006362004410,6,7,18051004
62006362004413,18,3,3019
62006362004421,2,2,2016
62006362004425,0,18,5253019
62006362004427,2,2,2008
62006362004432,13,3,3019
62006362004434,20,2,500075000
62006362004443,5,34,26996004
62006362004453,2,90,21060004
62006362004456,15,14,7323009
62006362004462,5,3,3019
62006362004490,0,102,122217023
62006362004493,0,28,7521004
62006362004495,0,76,14960004
62006362004502,0,29,8602009
62006362004504,0,74,85482008
62006362004505,1,49,35334385
62006362004509,0,3,1071004
62006362004510,0,91,32844516
62006362004514,1,45,41911004
62006362004517,0,32,13568019
62006362004518,1,200,7678004
62006362004523,2,252,123386004
62006362004525,0,71,6497004
62006362004542,0,1,1004
62006362004550,18,3,3019
62006362004553,25,3,3019
62006362004571,1,1,1004
62006362004575,1,12,9281004
62006362004587,0,1,1004
62006362004593,2,1,1004
62006362004597,0,179,314948703
62006362004599,0,1,1004
62006362004608,0,2,751004
62006362004626,6,4,4014
62006362004638,6,1,1004
62006362004642,4,1,1004
62006362004654,15,3,3020
62006362004664,29,6,6531004
62006362004670,4,15,862502008
62006362004679,7,1,1004
62006362004680,0,2,2016
62006362004689,1,1,1004
62006362004691,1,2,11004
62006362004701,6,1,1004
62006362004709,8,37,72321004
62006362004734,0,243,159132474
62006362004747,0,71,50716616
62006362004749,6,10,144353020
62006362004751,0,13,131502004
62006362004755,14,6,322501004
62006362004766,6,4,26802016
62006362004772,6,14,354923004
62006362004779,0,28,103021004
62006362004781,0,45,7854013
62006362004782,0,38,360872009
62006362004793,0,109,33319004
62006362004794,1,1,1004
62006362004797,0,17,1129004
62006362004799,0,23,3173004
62006362004803,2,9,147771004
62006362004804,2,20,7249504
62006362004807,0,467,624212008
62006362004815,15,2,266004
62006362004816,1,8,80322009
62006362004818,0,38,57332009
62006362004819,26,1,1004
62006362004824,0,83,215531504
62006362004829,2,1,1004
62006362004830,0,1,1004
62006362004839,12,1,1004
62006362004853,1,1,1004
62006362004866,12,1,1004
62006362004867,4,1,1004
62006362004870,0,11,694904021
62006362004880,1,30,21061004
62006362004881,12,1,1004
62006362004911,1,5,77016
62006362004913,0,27,67603020
62006362004927,1,9,630002016
62006362004928,2,8,537860000
62006362004933,7,1,1004
62006362004935,18,8,576702016
62006362004941,0,43,50584004
62006362004958,1,29,51731004
62006362004962,0,15,6076004
62006362004969,1,2,11004
62006362004973,1,1,1004
62006362004974,1,1,1004
62006362004977,1,1,1004
62006362004978,1,2,11004
62006362004982,2,13,27091004
62006362004984,0,16,3276004
62006362004985,0,118,141506004
62006362004990,5,17,7221004
62006362004991,0,8,3292009
62006362004998,1,4,4023
62006362005000,0,281,104332004
62006362005003,1,1,1004
62006362005006,0,139,32082016
62006362005010,5,41,7273741004
62006362005012,0,3,3023
62006362005015,0,37,161255026
62006362005016,1,4,4014
62006362005018,0,23,76225026
62006362005022,1,4,4014
62006362005027,2,14,17485026
62006362005028,0,6,17004014
62006362005030,0,5,1813009
62006362005044,1,63,64946004
62006362005054,25,1,1004
62006362005056,3,52,4832361
62006362005077,1,2,131004
62006362005080,3,155,131225023
62006362005083,0,15,5038004
62006362005084,2,10,5106004
62006362005085,27,1,1004
62006362005088,0,1,1004
62006362005092,4,6,332008
62006362005101,0,57,140296004
62006362005106,0,157,53516004
62006362005124,0,5,79009
62006362005133,0,1,1004
62006362005142,0,6,753009
62006362005148,5,3,3021
62006362005159,0,51,64051004
62006362005181,1,12,364733021
62006362005189,0,30,3656004
62006362005228,7,9,137297020
62006362005237,4,15,2354007504
62006362005246,0,8,8854014
62006362005250,0,1,1004
62006362005254,0,4,116004
62006362005257,0,27,16223009
62006362005259,0,255,39766004
62006362005277,14,1,1004
62006362005287,0,34,6391004
62006362005305,4,4,303021
62006362005308,1,2,11004
62006362005309,0,1,1004
62006362005313,13,1,1004
62006362005340,1,1,1004
62006362005342,7,2,8501004
62006362005347,1,1,1004
62006362005350,0,2,2008
62006362005353,0,2,2008
62006362005356,1,1,1004
62006362005357,1,2,11004
62006362005362,1,6,185021
62006362005363,15,2,2009
62006362005364,0,219,485981004
62006362005367,4,2,2009
62006362005372,1,13,10351004
62006362005379,0,150,232911004
62006362005385,0,184,62289504
62006362005387,28,2,101004
62006362005391,5,1,1004
62006362005396,13,1,1004
62006362005402,1,6,62932009
62006362005408,4,7,3401004
62006362005425,2,1,1004
62006362005432,0,15,1719861
62006362005452,0,96,70173020
62006362005455,1,3,3019
62006362005460,2,6,313019
62006362005466,13,1,1004
62006362005468,0,40,72926036
62006362005473,0,170,189144504
62006362005475,0,51,36809004
62006362005494,4,6,48703028
62006362005497,3,17,66660045
62006362005514,0,42,484454904
62006362005525,1,373,254255104
62006362005534,0,74,415893020
62006362005535,1,7,75823020
62006362005558,0,201,49159009
62006362005561,1,11,17091004
62006362005569,1,15,2223003020
62006362005573,4,17,25593020
62006362005579,2,1,1004
62006362005582,11,1,1004
62006362005587,0,97,45555004
62006362005588,23,2,2009
62006362005593,22,1,1004
62006362005594,0,25,5782009
62006362005596,2,33,18442009
62006362005606,4,55,14635004
62006362005622,1,3,3009
62006362005624,1,3,3009
62006362005626,27,1,1004
62006362005629,0,60,176433011
62006362005633,0,9,15843009
62006362005674,1,2,11004
62006362005675,0,88,184707504
62006362005678,1,2,51004
62006362005702,12,3,3020
62006362005707,1,12,177427009
62006362005718,0,149,254601004
62006362005720,0,12,6487009
62006362005726,0,174,118749004
62006362005741,4,1,1004
62006362005742,4,1,1004
62006362005745,0,3,168004
62006362005751,0,7,666004
62006362005752,4,1,1004
62006362005767,0,1,1004
62006362005781,4,1,1004
62006362005804,5,91,107536009
62006362005805,1,3,1202009
62006362005806,9,2,2009
62006362005809,21,1,1004
62006362005816,0,146,10255519
62006362005819,1,41,8132008
62006362005821,13,1,1003
62006362005825,0,50,87849019
62006362005829,2,1,1004
62006362005847,4,6,7601004
62006362005848,0,92,12215004
62006362005852,1,13,45673020
62006362005855,1,15,57183020
62006362005870,0,289,37441518
62006362005871,15,1,1004
62006362005873,0,34,5421004
62006362005876,0,111,119412009
62006362005877,1,35,7638004
62006362005878,1,1,1004
62006362005881,0,93,18953004
62006362005886,18,3,3019
62006362005896,0,7,18114018
62006362005910,14,1,1004
62006362005911,2,27,3154700000
62006362005921,0,275,16737704
62006362005937,0,185,24215004
62006362005938,0,15,752009
62006362005939,0,99,8276016
62006362005958,6,3,3019
62006362005966,0,3,12008
62006362005967,1,2,11004
62006362005969,1,1,1004
62006362005970,6,16,86351004
62006362005972,0,374,275202004
62006362005976,0,97,34146004
62006362005979,2,31,6916004
62006362005988,1,39,66640000
62006362006017,2,1,1004
62006362006035,13,4,4018
62006362006040,0,62,47607004
62006362006042,2,1,1004
62006362006056,0,1,1004
62006362006060,14,2,501004
62006362006063,22,1,1004
62006362006067,0,39,22011004
62006362006076,2,1,1004
62006362006081,1,24,654438
62006362006084,1,10,289401004
62006362006091,5,11,206686084
62006362006105,1,16,3912009
62006362006110,7,2,2017
62006362006111,26,2,2009
62006362006116,0,34,2930509
62006362006118,1,1,1004
62006362006119,0,1206,460169004
62006362006132,1,2,11004
62006362006133,0,3,12008
62006362006134,0,3,12008
62006362006135,1,2,11004
62006362006137,0,3,12008
62006362006139,1,2,11004
62006362006156,1,1,1004
62006362006167,0,1,1004
62006362006172,0,4,22008
62006362006177,0,83,20178516
62006362006178,2,12,45570652
62006362006181,6,62,12237008
62006362006184,2,92,164284479
62006362006187,0,148,53241004
62006362006188,18,3,3020
62006362006189,0,62,13340020
62006362006193,0,9,11488020
62006362006196,0,27,1188020
62006362006199,4,1,1004
62006362006201,0,7,7051004
62006362006207,1,2,11004
62006362006210,7,1,1004
62006362006216,0,111,34746004
62006362006224,0,177,122687008
62006362006228,11,1,1004
62006362006230,0,1,1004
62006362006237,0,1,1004
62006362006238,0,1,1004
62006362006243,0,1,1004
62006362006247,2,1,1004
62006362006258,15,2,2009
62006362006260,6,1,1004
62006362006263,6,1,1004
62006362006283,0,1,1004
62006362006286,4,1,1004
62006362006288,21,1,1004
62006362006296,0,158,199931004
62006362006305,1,2,11004
62006362006307,0,3,12008
62006362006309,1,1,1004
62006362006318,5,1,1004
62006362006329,8,9,13302009
62006362006334,1,7,3971004
62006362006339,15,5,150004032
62006362006341,5,19,372451004
62006362006342,5,6,56351004
62006362006347,0,50,16636004
62006362006348,16,2,2009
62006362006353,0,14,6620080
62006362006359,0,66,14372008
62006362006365,0,5,4201004
62006362006381,0,38,5236004
62006362006386,0,81,551782704
62006362006389,14,3,52008
62006362006399,0,2,2008
62006362006400,0,3,12008
62006362006402,0,3,12008
62006362006405,0,3,12008
62006362006406,1,1,1004
62006362006414,0,3,12008
62006362006418,6,1,1004
62006362006421,1,11,2676004
62006362006422,11,1,1004
62006362006428,5,12,90301004
62006362006433,2,4,4014
62006362006437,11,1,1004
62006362006444,1,10,690011004
62006362006447,0,18,17201004
62006362006448,0,28,12161004
62006362006454,1,22,7126004
62006362006457,12,2,2101004
62006362006459,0,28,719491004
62006362006465,4,17,45301004
62006362006470,18,3,3019
62006362006472,0,104,188316004
62006362006474,0,131,70531004
62006362006475,3,3,1002004
62006362006481,1,17,16581004
62006362006489,6,2,2004
62006362006501,7,2,2009
62006362006506,0,92,30906004
62006362006507,0,323,93006504
62006362006509,0,13,3238009
62006362006516,0,306,70559509
62006362006518,5,25,11615009
62006362006524,1,2,11004
62006362006530,7,25,32651004
62006362006534,0,58,316371004
62006362006551,0,78,45177016
